x,y,cluster,term,genes,cluster_label
4.022655,1.8419048,Cluster 2,Cerebral cortical atrophy (HP:0002120),SNRPN RARS2 GLYCTK VRK1 MYO7A TYROBP HIC1 RUNX2 SKI POLR3A SLC9A6 DKC1 TBC1D20 TUBGCP6 GTF2IRD1 GTF2I OCA2 CYFIP1 CISD2 HSD17B4 TRNS2 UBE3A SPG7 CIB2 ATP10A TRNS1 TMEM70 KIAA2022 TSEN54 MUC1 ACTB CLP1 SC5D C10ORF2 EXOSC3 SLC39A4 MAP2K2 SLC35C1 WFS1 MAP2K1 MARS2 MYO5A CHCHD10 DOLK KCNAB2 CASK DYRK1A BAZ1B HNF1B VPS13A B3GALTL OCLN ALDH7A1 TBL2 LHX1 CLPP GNAQ CHMP2B ND1 ND4 ND6 ND5 NOTCH3 MTRR VCP FMR1 ARX KMT2D ACTG1 SLC2A3 PCDH15 PSEN1 SMC3 NIPBL CDH23 NDP AP1S2 COX3 COX2 COX1 PDZD7 HARS2 LIMK1 RFC2 SLC52A3 TMCO1 AMPD2 GPR98 SLC52A2 BRAF USH2A KIF7 SMC1A BMP4 PEX7 PIGA RMND1 PIGL PAFAH1B1 ACO2 MMACHC SHANK3 YWHAE ELN POMT2 PRDM16 LMNB1 RTEL1 TREM2 MECP2 RAD21 KCNT1 TERT B4GALNT1 DFNB31 KDM6A MBTPS2 TRNW CDKL5 MEF2C NDE1 ATRX TINF2 TRNQ FIG4 ERCC1 ASXL1 CLIP2 TRNL1 ERCC5 KIAA1279 ERCC2 LARS2 ALS2 MPLKIP ERCC6 KRAS RAB18 MMADHC RAB3GAP2 SLC25A15 RAB3GAP1 MVK GRN CTDP1 HTT EHMT1 AP4E1 PPP2R2B USH1G USH1C HDAC8 TRNH TRNF NSDHL RPS6KA3 TCTN3 OPHN1 EPG5 HRAS IKBKG SPG11 GABRD ,Unresolved
3.4495523,0.62988424,Cluster 2,Brachycephaly (HP:0000248),SLC12A6 SRD5A3 ESCO2 MMP2 B3GAT3 PEX1 TMCO1 BMP4 BUB1B ACOX1 TBC1D20 FAM20C PIGL ALDH18A1 MEGF8 TECPR2 NBAS RBM8A UBE3A PTH1R NALCN PQBP1 ZBTB20 ADAMTS10 RAI1 RAB23 MECP2 ATIC CYP26B1 DSE EFNB1 CHST14 CDKL5 ADSL IL11RA IRX5 HCFC1 KIAA0196 POR PRKAR1A FGFR1 RAB18 RAB3GAP2 FBN1 FGFR3 FGFR2 FBN2 PIGT SETD5 GRIA3 HDAC4 EHMT1 TWIST1 GATA1 HDAC8 RECQL4 NIPBL NEK1 AGA MGAT2 ATP7A ALX1 ZSWIM6 RMRP ,Unresolved
4.341114,1.3588065,Cluster 2,Trigonocephaly (HP:0000243),RB1 CD96 C2CD3 SRCAP PDHX IL11RA ACTG1 PTCH1 EFTUD2 GLI3 ASXL1 ACTB ZIC2 FGFR1 FREM1 MEGF8 FGFR2 ,Unresolved
3.8883593,0.36062115,Cluster 2,Umbilical hernia (HP:0001537),TRHR HES7 CRBN WNT5A OCRL SKI COL1A1 FRAS1 COL5A2 COL5A1 FANCD2 EOGT CNTN4 ROR2 GTF2IRD1 RIN2 GTF2I NFIX LRP2 IDUA PRDM5 TNXB ZBTB24 TMEM70 FGD1 COMT HIRA DLL3 SLC5A5 FBLN5 GRIP1 RAB23 ANTXR1 IYD SLX4 GNPTAB DUOXA2 EFNB1 GPC4 GPC3 CHST14 GPC6 ARVCF SMAD3 FANCI INSR ARSB FANCL FANCM MPST FANCB FANCA BAZ1B FANCC FANCF FANCE FANCG COL2A1 B3GALTL HSPG2 TBL2 LHX4 SLCO5A1 LHX3 FREM2 RAB40AL FBN1 FGFR3 EZH2 FGFR2 FTO NOTCH1 NOTCH2 SLC26A2 GATA6 LTBP4 ACTG2 SLC6A5 PORCN BRIP1 SALL1 GJA1 TPO HESX1 TP63 KCNJ8 LIMK1 RFC2 ABCC9 DNMT3A DNMT3B PTCH1 PALB2 KIF7 TGFBR2 RAD51C TG COL3A1 BMP1 PAX8 ALDH18A1 CLDN19 MEGF8 SHANK3 MESP2 UFD1L SRCAP ELN CHD7 BRCA2 AGPAT2 DUOX2 MED12 SH3PXD2B CHL1 IDS LBR PROP1 MBTPS2 TBX1 POU1F1 CCBE1 ATRX SLC2A10 GP1BB SULF1 TSHR CLIP2 ERCC4 GLRB TRIP11 BSCL2 HDAC4 THRB SEMA3E THRA FKBP14 EHMT1 GPHN HDAC8 GLI3 GLRA1 LFNG NSDHL ADAMTS2 CHRNG AGA IKBKG GUSB ATP7A TSHB ,Unresolved
4.1382437,0.30992347,Cluster 2,Carpal synostosis (HP:0009702),FNBP4 NOG ESCO2 GDF5 B3GALT6 SULF1 PAX3 EVC COL2A1 POR SLCO5A1 SMOC1 ROR2 FGFR3 BMPR1B FGFR2 COL11A2 RBM8A LRP4 HOXD13 FBLN1 HOXA13 RECQL4 SALL4 CHSY1 FLNA FLNB PITX1 ATP7A EVC2 ,Unresolved
3.952444,1.1598622,Cluster 2,Turricephaly (HP:0000262),RECQL4 ABCD3 PEX5 IL11RA PEX1 FAM20C FGFR1 TWIST1 MEGF8 FGFR2 ,Unresolved
4.643612,1.2135268,Cluster 2,Dolichocephaly (HP:0000268),PEX19 SNRPN PEX10 SDHD PEX12 SDHB PEX13 SDHC PEX14 PEX16 SKI FANCD2 OBSL1 RAF1 CNTN1 TFAP2A NFIX IDUA PEX11B HSD17B4 PEX26 SLX4 NSD1 AKT1 NKX2-5 FANCI ARSB JAG1 FANCL FANCM GDF1 RAB39B FANCB FANCA FANCC FANCF FANCE FANCG PREPL ERF UBA1 ZFPM2 FBN1 FGFR3 FGFR2 FBN2 NOTCH2 BLM CUL7 WHSC1 NELFA SLC35D1 GATA6 GATA5 TWIST1 GATA4 C12ORF57 BRIP1 NDN DYM GJA5 ALX4 HGSNAT VDR OFD1 PEX1 IFT122 PEX3 BRAF PEX2 PALB2 WDR35 RAD51C IFT43 LETM1 PEX5 PIK3CA TMEM216 CCDC8 PEX6 ALPL KPTN SHANK3 DLX3 RNU4ATAC CITED2 NPR2 SLC3A1 BRCA2 IDS ORC4 SNAP29 CEP57 WDR19 ATRX IL11RA ITCH FIG4 ERCC4 TBC1D7 MAN1B1 TRIM37 MVK KLLN ABCD3 PTEN GLI3 CHRNG DIS3L2 ,Unresolved
4.7340765,1.3326597,Cluster 2,Single transverse palmar crease (HP:0000954),PEX19 FNBP4 SLC16A2 ESCO2 TPM2 OFD1 SMARCE1 PEX1 TCF12 PEX10 IFT122 PEX3 LIFR PEX12 PEX2 PEX13 PEX14 SMC1A SOX11 SMARCA4 PEX16 BMP4 MYH3 G6PC3 PEX5 KAT6B PEX6 ROR2 RIN2 ATR PVRL1 TFAP2A DPAGT1 NBAS SMARCB1 RNU4ATAC PEX11B XYLT1 TRPS1 UBR1 FGD1 PEX26 MED12 RAD21 RBM10 TBX2 CREBBP CD96 CCBE1 NOG VPS13B WNT7A DDX11 GDF5 ARID1A ARID1B TBX4 FIG4 EXT1 B3GALTL AMACR SETBP1 TNNT3 SMOC1 UBA1 TCF4 B4GALT7 FGFR3 CHST3 FGFR2 DOCK6 ABCD3 HDAC4 EHMT1 TWIST1 PEPD GATA1 HDAC8 SMC3 FGF9 NIPBL SIX6 RPS6KA3 TNNI2 ANKRD11 PIEZO2 DIS3L2 ,Unresolved
4.322053,1.134102,Cluster 2,Depressed nasal bridge (HP:0005280),DYNC2H1 HES7 PEX19 LINS PEX10 IFT80 ACSL4 PEX12 PEX13 PEX14 SOX11 SMARCA4 PEX16 RUNX2 FRAS1 MGP SMARCAL1 SMARCB1 LRP2 PEX11B XYLT1 FOXG1 LRP5 PEX26 DLL3 ANTXR1 AKT3 AKT1 INSR ARSB JAG1 PMM2 ALG3 AMMECR1 ANK1 COL2A1 FAM111A POR WDR60 GNPAT PRKAR1A FAT4 FREM2 EZH2 TWIST2 GNS SMC3 GJA1 ANKH ALX4 KCNE1L GLUL SOX9 ARSE SCARF2 TP63 NSUN2 BRAF PAX1 SUMF1 WDR35 PAX3 WDR34 CRLF1 PIGA FAM20C PIGL RAPSN PIGN MEGF8 DDR2 COL18A1 MESP2 FOXC1 KIF11 FLII HBB PRDM16 PTH1R MECP2 MED12 SH3PXD2B CEP57 MEF2C KIAA0196 SMOC1 TRIP11 RAB3GAP2 RAB3GAP1 PIGT SETD5 FH CDKN1C GBA COL11A2 GLI2 PEPD GLI3 LFNG HYAL1 COL11A1 AGA HRAS GABRD TFAP2B ZBTB18 SRD5A3 AGL WNT5A B3GAT3 UQCC2 TRPV4 LIG4 UBE2A DPM1 EDAR SKI PLOD1 BUB1B DOK7 ROR2 DHCR7 RAF1 TFAP2A NFIX IDUA HSD17B4 UBE3B ZBTB24 INPPL1 GRIP1 RAB23 GNPTAB CCND2 BMPER NBN FLNA GPC3 FLNB GPC6 SHOX PITX2 TGIF1 MAP2K2 CD96 KIF22 MAP2K1 TBCE KCNAB2 FTSJ1 CAMKMT B3GALTL METTL23 PREPL FGFR1 GNAS CCDC22 FBN1 FGFR3 FGFR2 DOCK6 CUL7 SLC26A2 NIPBL EFEMP2 ABCC9 DNMT3B SMARCE1 PEX1 EIF2AK3 PEX3 DHCR24 FOXL2 PEX2 SMC1A PEX5 PIK3CA TMEM216 PEX7 ACOX1 PEX6 SP7 AHDC1 SOS1 EDA NPR2 CHD7 SLC3A1 ETFDH PIK3R2 ADAMTS10 RAI1 RAD21 LBR SNAP29 TBX2 POU1F1 CCBE1 EYA1 VPS33B ATRX PDE4D NAGA KCTD1 ARID1A ARID1B TBX4 PPM1B SETBP1 TRIM37 KRAS VIPAS39 CANT1 HDAC4 SEMA3E ETFA PTEN ETFB CBL HDAC8 SEPT9 ADAMTS2 RPS6KA3 ZIC2 SOST DIS3L2 RMRP TSHB ,Unresolved
3.6723964,0.7995573,Cluster 2,Brachydactyly syndrome (HP:0001156),DYNC2H1 ESCO2 WDPCP WNT5A TRPV4 LIG4 SDHD UPF3B IFT80 SDHB SMARCA2 SDHC RUNX2 SKI ARHGAP31 KAT6B EOGT ROR2 DHCR7 RAF1 RB1 STX16 IFT172 FOXG1 IHH INPPL1 ANTXR2 FGD1 HOXA13 PAPSS2 CRKL RAB23 NRAS COMP EFNB1 TBX22 AKT1 FLNA FLNB PITX1 SHOC2 SHOX PCNT NKX2-5 PCYT1A INSR JAG1 NTNG1 BHLHA9 SMAD4 EPHX1 GDF1 TTC21B GDF5 KCNAB2 B3GALT6 A2ML1 EXT1 BBS10 COL2A1 B3GALTL BCR BBS12 GJB3 FAM111A WDR60 PIK3R1 SLCO5A1 GJB4 PRKAR1A FGFR1 GNAS CCDC22 ZFPM2 FBN1 FGFR3 CHST3 IFT27 FGFR2 SIM1 MKS1 FTO DOCK6 NOTCH1 NOTCH2 SLC26A2 ARL6 SLC35D1 KMT2D GATA6 GATA5 TWIST1 GATA4 LTBP2 IGF1R RBPJ C12ORF57 GJA1 PTDSS1 FGF9 GJA5 ANKRD11 ALX3 SIL1 MKKS BBS2 NSUN2 BBS1 GPX4 OFD1 TCF12 PTPN11 EIF2AK3 PTCH1 IFT122 BRAF WDR35 PAX3 WDR34 IFT43 ICK BMP4 BMP2 PIK3CA PIGL BMPR1B SOS1 KDM5C MRPS16 RNU4ATAC CITED2 NPR2 FLII SRCAP CHD7 PRDM16 TRPS1 PTH1R ADAMTS10 RAI1 MECP2 MED12 GHR SH3PXD2B CTSK COL10A1 LBR BBS9 BBS7 CEP290 BBS5 KDM6A BBS4 MBD5 GNAS-AS1 CDKL5 NOG WDR19 ATRX IFT140 PDE4D ARID1B SULF1 LZTFL1 FIG4 SLURP1 KIAA0196 EVC TTC8 RIT1 TRIP11 KRAS TRIM32 HDAC6 KLLN HDAC4 SEMA3E COL11A2 PTEN HOXD13 ZDHHC9 GLI3 ADAMTSL2 SIX6 RPS6KA3 TCTN3 CHN1 COL11A1 MAPK1 ATP7A RMRP GABRD ,Unresolved
3.6626651,1.3588697,Cluster 2,Renovascular hypertension (HP:0100817),GTF2I CLIP2 COL3A1 TBL2 LIMK1 RFC2 ABCC6 ELN ALMS1 GTF2IRD1 BAZ1B ,Unresolved
3.7640085,0.18502365,Cluster 2,Flat face (HP:0012368),CCBE1 B3GAT3 DNMT3B PEX1 TMCO1 B3GALT6 PEX12 SUMF1 COL2A1 HSPG2 MYH3 IMPAD1 PEX7 FAT4 FGFR2 SLC26A2 KMT2A XYLT1 EHMT1 TWIST1 TMEM70 EBP FLNA FLNB GPC6 PAK3 ATP6V0A2 ,Unresolved
3.5824914,2.238034,Cluster 2,Abnormality of the musculature of the hand (HP:0001421),RPL11 SLC52A3 TRPV4 FBXO38 PLOD3 DCTN1 SLC39A13 KANSL1 HOXA13 STIM1 SALL4 ALS2 FGF10 NEFL GARS SPG11 FGFR3 MYH7 FGFR2 BSCL2 ,Unresolved
2.9757028,0.4644767,Cluster 2,Round face (HP:0000311),ZBTB18 LEPRE1 CRTAP DNMT3A PEX1 RPGRIP1L ARMC5 TECPR2 DLX3 SEMA5A XYLT1 CTNND2 ZBTB24 PDE11A TAZ FGD1 KIAA2022 LMNA NRAS SH3BP2 TMEM67 NSD1 CC2D2A ECEL1 PDE4D COL2A1 B3GALTL PLCB4 COL6A1 PRKAR1A COL6A3 COL6A2 GNAS FBN1 EZH2 SIM1 ABCD3 CANT1 HDAC4 COL11A2 ALMS1 HOXD13 GNAI3 ACTG2 SEPT9 ADAMTSL2 COL11A1 ANKRD11 DIS3L2 ,Unresolved
4.652728,1.256249,Cluster 2,Hypertelorism (HP:0000316),SLC12A6 ESCO2 WDPCP PDHX RUNX2 FRAS1 SPINT2 DCHS1 RB1 LRP2 PGAP3 LRP5 LRP4 AMER1 ACTB ANTXR1 TMEM67 TCOF1 AKT3 AKT1 CHST14 SHOC2 ARVCF INSR JAG1 ALG1 ANK1 COL2A1 HSPG2 FAM111A POR PIK3R1 PRKAR1A FAT4 FREM1 GNE VSX1 FREM2 RAB40AL EZH2 CHST3 SIM1 MKS1 TWIST1 C12ORF57 GLE1 BRIP1 CD79B CD79A GJA1 PTDSS1 RPS19 ANKH ALX4 PIEZO2 COX3 SOX9 COX2 ALX3 COX1 ALX1 SCARF2 ATP6V0A2 FUCA1 NSUN2 STRADA RIPK4 PTCH2 OFD1 TMCO1 TCF12 HBA1 PTCH1 BRAF HBA2 PALB2 WDR35 KIF7 PAX3 LRPPRC PAX2 RAD51C LETM1 COL3A1 ZEB2 FAM20C PIGL PAFAH1B1 RAPSN MOCS1 MEGF8 MOCS2 UMPS DDR2 RET COX7B FOXC1 FLII ADK ELN ACY1 PTH1R BRCA2 MED12 SH3PXD2B CHL1 PHGDH CC2D2A TRNW MEF2C STAT3 IL11RA TRNQ SLC2A10 GP1BB FIG4 KIAA0196 MIPOL1 IGLL1 RIT1 KIAA1279 AVP SLC29A3 IGHM FH PIGV GBA PIGO COL11A2 PEPD GLI3 CHRND ADAMTSL2 TRNH RECQL4 TRNF TCTN3 CHRNG TCTN2 SUFU EPG5 COL11A1 AGA HRAS ZSWIM6 TFAP2B ZBTB18 TGFB3 TGFB2 GK SRD5A3 CRBN WNT5A B3GAT3 LIG4 RPGRIP1L MID1 DPM1 SKI PSAT1 BUB1B DOK7 FANCD2 KAT6B CNTN4 STAMBP B9D2 ROR2 DHCR7 B9D1 RAF1 CNTN1 TFAP2A CHRNA1 NBAS NFIX SEMA5A MASP1 CTNND2 HSD17B4 TRNS2 UBE3B ZBTB24 INPPL1 TRNS1 FGD1 COMT HIRA FBLN5 LMNA GRIP1 NRAS SLX4 CCND2 NSD1 EFNB1 BMPER SH2B1 GPC4 FLNA FGF20 GPC3 FLNB PITX2 SMAD3 TTC37 FANCI MAP2K2 FANCL SMAD4 EPHX1 DDX59 MAP2K1 FANCM FANCB TBCE FANCA TRAPPC9 CASK FANCC A2ML1 USB1 FANCF FANCE TMEM231 FANCG B3GALTL TMEM237 FGFR1 IL1RAPL1 FGF10 ERF SMS CCDC22 SKIV2L ND1 TCF3 ND4 FBN1 FGFR3 ND6 FGFR2 ND5 DOCK6 NOTCH2 SLC26A2 WHSC1 NELFA KMT2A ACTG1 LTBP4 FGF3 EFEMP2 SALL4 ANKRD11 ABCC9 MMP2 DNMT3B PEX1 PYCR1 PTPN11 EIF2AK3 PEX3 TGFBR1 TGFBR2 RPGRIP1 MYH3 BMP2 PEX5 PIK3CA IMPAD1 TMEM216 ACOX1 PEX6 ALDH18A1 ITGA8 NF1 AHDC1 SOS1 YWHAE UFD1L CHD7 PIK3R2 ZMPSTE24 RAI1 BLNK LBR CEP290 SNAP29 TBX2 TBX1 COL27A1 CCBE1 LRRC8A ATRX IRX5 PDE4D RPL35A ARID1B TBX4 SPG20 ASXL1 GLB1 TRNL1 ERCC4 SETBP1 POLR1C POLR1D MAN1B1 TRIM37 KRAS ABCD3 COLEC11 SEC23A ABCD4 SEMA3E EHMT1 PTEN CBL HDAC8 SPRED1 ADAMTS2 RPS6KA3 ZIC2 SOST KCNJ2 RMRP POC1A ,Unresolved
3.0302625,0.92400604,Cluster 2,Hypoplastic toenails (HP:0001800),NSUN2 LIMK1 RFC2 RIPK4 WNT7A LIG4 BAZ1B TBX4 TBX3 EVC CLIP2 GJB2 TBL2 LMX1B EOGT GJB6 FGFR1 GTF2IRD1 EZH2 SHANK3 GTF2I SLC35D1 ELN ZMPSTE24 LMNA CPT2 NSD1 TCTN3 COL11A1 MSX1 HRAS SHOC2 EVC2 ,Unresolved
4.8188944,1.2742387,Cluster 2,Cryptorchidism (HP:0000028),HES7 B3GALNT2 PEX19 FNBP4 ESCO2 WDPCP BBIP1 PEX10 PEX12 PEX13 SOX10 SMARCA2 PEX14 SOX11 SMARCA4 PEX16 FRAS1 NSMF GTF2IRD1 RIN2 BCOR SMARCB1 PEX11B HPSE2 HS6ST1 TMEM70 PEX26 DLL3 STS ACTB FLRT3 TMEM67 KCNQ1OT1 TCOF1 CLP1 CHST14 SHOC2 ARVCF NKX2-5 FKTN PROK2 CREBBP INSR JAG1 TSPYL1 DMPK GDF1 VPS13B BAZ1B IGF2 NR0B1 HNF1B ANK1 IL17RD BBS10 AR VANGL1 BBS12 HSPG2 FAM111A POR GJB2 TBL2 PRKAR1A GJB6 FAT4 FREM2 ZFPM2 RAB40AL EZH2 MKS1 SLC35D1 ARX GATA6 GATA5 TWIST1 GATA4 RXFP2 SMC3 SOX3 BRIP1 SOX2 PTDSS1 GJA5 ALX4 AP1S2 HESX1 PIEZO2 SOX9 SLC19A2 FEZF1 TP63 BBS2 DUSP6 NSUN2 CDT1 BBS1 RIPK4 OFD1 TACR3 HBA1 PTCH1 PAX6 BRAF HBA2 PALB2 CDC6 KIF7 H19 WDR34 RAD51C LETM1 ICK COL3A1 ZEB2 RARB RAPSN MEGF8 SDCCAG8 ATR ATPAF2 ISPD MESP2 CITED2 ELN PRDM16 BRCA2 CTCF MECP2 MED12 SNX3 CHL1 BBS9 PHGDH BBS7 CC2D2A STRA6 BBS5 BBS4 C5ORF42 ARNT2 MBD5 AKR1C2 WNT7A GP1BB WDR11 LZTFL1 FIG4 MIPOL1 CLIP2 COL4A1 TTC8 KIT RIT1 STAC3 SMOC1 HYLS1 B3GNT1 RAB3GAP2 RAB3GAP1 SETD5 PHF6 CDKN1C HOXD13 GLI2 PHF8 GLI3 CHRND LFNG RECQL4 TCTN3 CHRNG TCTN2 OPHN1 GSC HRAS ZSWIM6 GABRD EVC2 SNRPN GK CRBN SRD5A2 WNT5A UQCC2 TPM2 ZBTB16 OCRL LIG4 RPGRIP1L MID1 SKI WT1 DKC1 BUB1B DOK7 FANCD2 KAT6B TBC1D20 CNTN4 B9D2 ROR2 DHCR7 BRWD3 B9D1 RAF1 TFAP2A GTF2I CHRM3 CHRNA1 DPAGT1 NFIX NALCN FGD1 COMT HIRA ZBTB20 GRIP1 RAB23 PROKR2 NRAS SLX4 NSD1 NPHP1 EFNB1 TBX22 HSD17B3 GPC4 FLNA GPC3 KISS1R FLNB GPC6 JAM3 FANCI MAP2K2 FANCL CD96 SMAD4 EPHX1 MAP2K1 FANCM FANCB TBCE FANCA KCNAB2 B3GALT6 FANCC A2ML1 FANCF FANCE TMEM231 DNAJC19 FANCG TMEM5 FGF17 B3GALTL LHX4 LHX1 FGFR1 STT3B SMS UBA1 TCF4 FBN1 FGFR3 IFT27 FGFR2 FTO NOTCH2 BLM AMHR2 SLC26A2 WHSC1 ARL6 NELFA FMR1 KMT2D MAGEL2 ACTG2 PORCN STK11 SALL1 FGF8 NIPBL NDN LARGE NDP ANKRD11 KAL1 MKKS LIMK1 RFC2 BDNF SMARCE1 PEX1 PYCR1 PTPN11 PEX3 FUZ PEX2 SMC1A CUL4B POLA1 BMP4 RPGRIP1 ACTA2 MYH3 G6PC3 PEX5 TMEM216 PEX6 NF1 IRF6 SOS1 KDM5C RNU4ATAC UFD1L SRCAP POMT1 POMT2 CHD7 UBR1 MTM1 ORC6 EMG1 RAD21 ORC1 ORC4 RBM10 AMH OTX2 CEP290 WNT3 KDM6A MBTPS2 TBX1 FKRP CCBE1 NAA10 ATRX TINF2 IRX5 PDE4D ARID1A ARID1B POMGNT2 POMGNT1 DHODH TBX3 EVC ERCC4 SETBP1 POLR1C POLR1D ERCC8 SPRY4 POMK ERCC6 KRAS RAB18 TRIM32 B4GALT7 SEMA3A ABCD3 COLEC11 SEC23A ABCD4 SEMA3E EHMT1 KANSL1 HDAC8 POLD1 SIX6 LRIG2 SRY PDE6D INSL3 DIS3L2 ,Unresolved
3.7513232,1.3324565,Cluster 2,Dental malocclusion (HP:0000689),TGFB2 LIMK1 RFC2 WNT5A OFD1 PTPN11 OCRL PTCH1 PAX6 BRAF PAX1 RUNX2 SKI FRAS1 ENAM RAPSN ROR2 GTF2IRD1 DCHS1 BCOR ATR CHRNB1 SHANK3 SOS1 GTF2I FOXC1 ELN CHD7 TRPS1 LRP5 AMER1 GRIP1 RAI1 FAM83H CA2 SH3PXD2B TCOF1 FLNA GPC3 CYP1B1 MUSK PITX2 KDM6A SMAD3 PCYT1A CREBBP WNT10A IRX5 PDE4D SLC39A13 BAZ1B THOC6 FERMT1 PLCB4 CLIP2 TBL2 PIK3R1 PRKAR1A POLR1C ASPH POLR1D ERCC8 GNAS FAT4 ERCC6 FREM2 RAB40AL FGFR2 NOTCH2 SEMA3E PTEN GLI2 HDAC9 FGF3 GNAI3 PORCN CHRNE UBB RPS6KA3 EP300 SOST ,Unresolved
3.352491,0.54426295,Cluster 2,Fibrous tissue neoplasm (HP:0012316),PDGFRB PDGFRA MLH1 PTCH2 PTCH1 SDHD TSC2 TSC1 DHCR24 MSH2 SDHB SDHC CREB1 APC KIT PIK3CA KRT17 MSH6 NF2 PLCD1 NF1 KRAS SOS1 KLLN PTEN ANTXR2 SPRED1 SUFU AKT1 FLNA HRAS MEN1 ,Unresolved
4.28763,0.20522268,Cluster 2,Hydronephrosis (HP:0000126),MKKS CRTAP WNT5A PEX1 BRAF RAD51C G6PC3 KAT6B FAM20C PIGL PIGN ROR2 DHCR7 CHRM3 MASP1 SRCAP CHD7 HPSE2 UBR1 RAB23 SHH CPT2 ERBB3 NBN FLNA RBM10 CHST14 STRA6 ARNT2 TBX1 CCBE1 WFS1 ATRX FOXF1 KIAA0196 B3GALTL TBX15 SETBP1 HYLS1 FGFR2 SEMA3E HOXD13 LTBP4 KANSL1 ACTG2 PORCN EBP NSDHL ZIC3 SALL4 SOX17 LRIG2 SOX9 XDH ATP7A TP63 ,Unresolved
3.4642715,1.4158126,Cluster 2,Relative macrocephaly (HP:0004482),FH THRA XYLT1 IHH DHCR24 BRAF ITCH ACAN CUL4B POLE PTDSS1 RIT1 NF1 SERPINH1 ,Unresolved
4.220144,0.68037707,Cluster 2,Broad thumb (HP:0011304),CREBBP USP9X NOG WNT5A B3GAT3 SUMF1 COL2A1 G6PC3 FGFR1 ROR2 MEGF8 EZH2 FGFR2 XYLT1 RBM8A HOXD13 GLI3 ACAN MED12 SALL1 EP300 SNIP1 FLNA GPC3 FLNB ,Unresolved
3.9044383,0.28593192,Cluster 2,Abnormality of the middle phalanges of the hand (HP:0009833),TFAP2B NOG WNT5A TRPV4 EIF2AK3 GDF5 H19 FIG4 RUNX2 COL2A1 BMP4 BMP2 MIR17HG FGFR1 FGF10 ROR2 MEGF8 FGFR3 BMPR1B FGFR2 NFIX PHF6 SLC26A2 KMT2A IHH TRPS1 HOXD13 HOXA13 GATA1 LMNA RAB23 GJA1 PTDSS1 COL10A1 RBBP8 PCNT ,Unresolved
4.1122737,0.27309984,Cluster 2,Broad toe (HP:0001837),CREBBP NOG ABCC9 NAA10 WNT5A IFT122 GDF5 UBE2A SUMF1 BMP2 FGFR1 FGF10 ROR2 FGFR3 BMPR1B FGFR2 SF3B4 NPR2 TWIST1 GLI3 MED12 EFNB1 EP300 FLNA GPC3 ,Unresolved
2.8252861,0.75735223,Cluster 2,Camptodactyly of finger (HP:0100490),SLC35A3 HES7 SLC16A2 WNT5A TPM2 TRPV4 OCRL UPF3B LIFR L1CAM RUNX2 SKI DOK7 KAT6B ROR2 BCOR CHRNA1 XYLT1 COL12A1 NOD2 TMEM70 ANTXR2 FGD1 DLL3 LMNA CRKL NSD1 TUBB3 EFNB1 GPC4 FLNA NLRP3 GPC3 GDF5 KCNAB2 PRG4 MAFB FERMT1 BCR COL6A1 TNNT3 COL6A3 COL6A2 FAT4 UBA1 FBN1 FGFR3 EZH2 CHST3 FGFR2 FBN2 SLC26A2 COL17A1 ACTG2 WISP3 PORCN GJA1 PIEZO2 SCARF2 CDT1 LAMB3 CDC6 TGFBR1 LMBR1 MYBPC1 PAX3 TGFBR2 CRLF1 MYH3 IMPAD1 CLCF1 RAPSN MESP2 KDM5C SRCAP MEGF10 PRDM16 TRPS1 IGHMBP2 LAMC2 ZMPSTE24 ORC6 EMG1 MED12 SHH SH3PXD2B ORC1 ORC4 MBTPS2 CCBE1 NOG NAA10 SLC39A13 ARID1B DHODH TBX3 ERCC1 ASXL1 ERCC5 SETBP1 ERCC2 SMOC1 ERCC6 CANT1 LAMA3 CTDP1 ITGB4 COL11A2 HOXD13 ZDHHC9 CHRND ADAMTSL2 LFNG PSMB8 TCTN3 CHRNG TNNI2 COL11A1 MAPK1 IKBKG GABRD ,Unresolved
3.7549632,1.2896049,Cluster 2,Broad forehead (HP:0000337),TFAP2B HES7 LIMK1 RFC2 TCF12 PYCR1 HBA1 PEX3 HBA2 KIF7 BMP1 PIK3CA CCDC8 GTF2IRD1 MAN2B1 OBSL1 GTF2I MESP2 LRP2 CITED2 FLII RBM8A ELN LRP5 FGD1 DLL3 ZBTB20 RAI1 NRAS ANTXR1 SH3PXD2B NSD1 SH2B1 CHST14 NKX2-5 MBD5 TBX1 JAG1 CDKL5 CCBE1 MEF2C GDF1 AIP CASK BAZ1B KIAA0196 COL2A1 CLIP2 SLC6A8 TBL2 TBC1D7 FGF10 FAT4 KRAS ZFPM2 FGFR3 EZH2 CHST3 FGFR2 COLEC11 NOTCH2 CUL7 GATA6 PTEN GATA5 TWIST1 GATA4 KANSL1 ACTG2 LFNG RNF135 RECQL4 POLE PTDSS1 GJA5 TCTN2 KCNJ2 ,Unresolved
4.148414,1.795775,Cluster 2,Supernumerary bones of the axial skeleton (HP:0009144),PTCH2 RBM8A ZBTB16 PTCH1 PAX3 DHODH RUNX2 SKI SOX2 NIPBL SUFU ANKRD11 GPC3 IKBKG ,Unresolved
3.552688,1.2288675,Cluster 2,Cubitus valgus (HP:0002967),ABCD3 MAP2K2 NOG MAP2K1 VPS13B PEX1 PTPN11 BRAF EVC GJA1 FGF9 LMX1B PEX5 CLCF1 NF1 KRAS BCOR SIL1 CHST3 EVC2 RAF1 SOS1 ,Unresolved
