x,y,cluster,term,genes,cluster_label
2.8108058,3.819773,Cluster 1,R01DK083243,CASP8 TRADD MAPK1 FOXO3 MAP3K5 ,Unresolved
3.4948633,4.0879464,Cluster 1,K23AI062439,TLR2 IFNB1 TLR8 ,Unresolved
4.3422594,3.3857057,Cluster 1,R01AI044134,AKAP13 CENPM MYO1G KIAA0020 ,Unresolved
3.7836988,3.6277063,Cluster 1,Z01AR041159,STAT5B STAT3 STAT4 STAT6 JAK3 MAP3K8 STAT5A ,Unresolved
3.8633485,2.9963765,Cluster 1,R01AI027530,COL2A1 P2RX7 ABCA4 ERAP1 IRAK4 NLRP1 ALOX12 ,Unresolved
2.6612802,3.4624217,Cluster 1,R01CA091016,STAT3 ALOX5 ALOX15 CYP3A4 ,Unresolved
2.7203867,5.4544535,Cluster 1,R01HL083273,PTPN1 BRAF RAF1 ,Unresolved
2.515023,3.901812,Cluster 1,R01AI065303,IL17A TGFB1 ABCB1 IL1R1 CXCR1 CCR6 CCR5 TNFRSF1A FOXP3 LRRC32 ,Unresolved
2.911876,4.215322,Cluster 1,R01DK048879,SRC EGF PIK3R1 FYN CBL EGFR HCK ,Unresolved
2.0188162,3.9751375,Cluster 1,R21NS060227,H2AFY LRRK2 SNCA ,Unresolved
2.73546,2.86309,Cluster 1,R01AI053262,PYCARD PSTPIP1 MEFV SIVA1 ,Unresolved
2.693992,3.153583,Cluster 1,R01GM053987,PRKCG NCF4 ALOX5 SPHK1 NCF1C PLA2G4A PLCD1 PTEN NCF1 PRKCA PLCD4 PLCD3 ,Unresolved
2.1670506,4.63628,Cluster 1,R01NS052585,PICALM CR1 BIN1 APOE CNTN5 ,Unresolved
3.0615864,4.3872404,Cluster 1,R01HL083261,PPP1R14A HIST3H3 PPP1R12A ROCK1 PRKCD CDKN1A ,Unresolved
2.9269266,4.075162,Cluster 1,R01GM052598,PRKCG ANXA2 CERK NCF4 PLA2G2A SPHK1 NCF1C PLA2G4A PTEN PLA2G5 PRKCA ALOX5 PLCD1 PLCD4 S100A10 PLCD3 ,Unresolved
4.1485667,2.7648604,Cluster 1,R01AI026363,PTPRC PTPRCAP CORO1A CORO1B CORO1C ,Unresolved
2.862654,3.606972,Cluster 1,R01EY012080,LCN1 LTF LYZ ,Unresolved
2.8564446,3.0498602,Cluster 1,ZIAAI000645,MEFV NCF2 FLT3 NCF4 NCF1C CYBB CYBA TNFSF13B G6PC3 CXCR4 NCF1 NOX1 RAG1 ,Unresolved
3.209556,3.9797177,Cluster 1,R01HL091958,IL1B TLR1 NLRC4 ,Unresolved
2.999548,3.439739,Cluster 1,R01DK054938,SPI1 CEBPE DAPK2 CLEC5A ,Unresolved
3.340393,4.7243423,Cluster 1,P01AI057005,TSG101 B4GALT1 MANBA GAA HLA-B GANC TLR2 CD4 FUT8 TRIM5 MAN2A2 IRF3 MAN2C1 TLR9 MAN2A1 MAN2B1 MAN1A1 CCR5 TLR4 TLR3 ABCE1 ,Unresolved
3.772083,4.0101013,Cluster 1,R01AI080749,IFNB1 NLRC4 TMEM173 MB21D1 ,Unresolved
3.087645,3.5586426,Cluster 1,R01CA033505,LYN IRF1 HIST1H3A NFATC3 CD38 AHR CBL POU5F1 RAF1 ,Unresolved
4.0905294,4.404088,Cluster 1,ZIADK075009,STAT1 MX1 IFNA1 STAT2 EIF2AK2 OAS1 TYK2 NFKB1 ADAR IFNL3 IRF3 IFNAR1 JAK1 IFNAR2 ,Unresolved
4.74065,2.8900719,Cluster 1,R01AI042370,EOMES FAS STAT4 TBX21 KLF2 ,Unresolved
2.7730594,4.3061986,Cluster 1,R01HL106089,TGFB1 CEBPA SPI1 NFKB1 ,Unresolved
2.613967,4.5009646,Cluster 1,U01AG010483,CR1 CEACAM16 MORC4 TBC1D8B ABCA7 HMHA1 SORL1 SORCS3 LOC101929279 PICALM MS4A4A RIPPLY1 GRIN3B BIN1 BCL3 EPHA1 EPHA1-AS1 PVRL2 APP PPP1R37 CETP PRSS2 TOMM40 PRSS1 CLU CLDN2 MS4A6E CD2AP APOE CD33 ,Unresolved
2.355183,3.041065,Cluster 1,ZIABC010300,LAT2 TREML1 TREML4 IL2RG TREM1 TREM2 LAT ,Unresolved
2.8317204,2.9127967,Cluster 1,R01AI044434,NCF2 RAB27A BCL2 SYTL1 NCF1 KLK3 ACPP ,Unresolved
3.5778887,2.9285927,Cluster 1,K08HL086672,FOXP1 ITGB2 ITGB1 ITGA4 CD47 ITGAL S100A9 ,Unresolved
3.2079906,4.3628335,Cluster 1,R01AI046712,ITGB2 IRF1 GSK3A PIK3CA IL27 BCL6 IFNG AKT1 TNF ITGAM PTPN6 ,Unresolved
2.2394698,4.4973154,Cluster 1,U01CA101222,PRKCB EGFR TGFBR2 ,Unresolved
4.0367804,3.991035,Cluster 1,R01AI029042,IL4 IL4R IL13 HLA-DPA1 HLA-DPB1 HLA-B ,Unresolved
2.0979848,3.8541381,Cluster 1,RC2HL101621,TRI-AAT7-2 HCG27 HLA-C FN1 FHL5 IL6R VEGFA ,Unresolved
3.3843102,3.344357,Cluster 1,P01CA012800,LOC654342 LSP1 LOC100133284 EWSR1 FLI1 SLC7A4 GNG2 CD79B CD4 LOC645166 GNB1 GJB6 BTK ,Unresolved
2.2678752,3.6096797,Cluster 1,R01HD042280,LHCGR NOTCH1 HPSE HPSE2 HLA-G ,Unresolved
3.8512905,4.6161213,Cluster 1,UM1AI069496,TRI-AAT7-2 HLA-C LILRB2 HLA-B ,Unresolved
2.5416129,3.0188775,Cluster 1,R01AI023483,CPA3 SRGN TPSB2 IL16 TPSG1 TPSAB1 RASGRP4 PRSS22 ,Unresolved
2.6139169,3.1134968,Cluster 1,R01AI074967,PIWIL2 SLFN11 APOBEC3A_B APOBEC3A APOBEC3B ,Unresolved
3.8567832,5.2918983,Cluster 1,P42ES013660,TTR MIR16-1 IL10 CASP9 WRN VEGFC MIR21 TLR6 MIR146A ,Unresolved
5.596684,9.559948,Cluster 1,P41GM103311,POLB UGDH GJB2 LY96 PTPN13 TLR4 ,Unresolved
2.3870842,4.546775,Cluster 1,R01CA134777,ROCK1 KIT PTPN11 PIK3CD ,Unresolved
2.13224,3.9968417,Cluster 1,R01HD004466,NCOA2 AR PIAS4 EGF IFNGR2 NCOA4 IDE PIAS1 NR3C1 ZHX2 RAF1 PIAS2 ,Unresolved
2.9768724,3.2995334,Cluster 1,N01AI050031,UBXN1 DDX58 IFITM1 MIF TRAF3 TLR2 TLR1 MAVS TRAF6 TRIM25 TLR9 TLR8 TLR7 TLR6 TLR5 TLR4 TLR3 ,Unresolved
4.35305,3.2511952,Cluster 1,R01CA105242,PIK3CA PIK3IP1 PIK3CG ,Unresolved
3.0643685,3.3444054,Cluster 1,U19AI038515,TLR2 TLR1 DEFA5 TLR9 TLR8 TLR7 TLR10 TLR6 TLR5 NFKB1 TLR4 TLR3 ,Unresolved
2.5863655,3.2503078,Cluster 1,R01AI072765,ITGB2 ITGAX ITGAL EGFR C3 ,Unresolved
2.6326458,3.6366968,Cluster 1,P01CA053996,RAD51B CASP8 TOX3 MAP3K1 IGFBP3 ALOX15 ALOX5AP IGF1 CYP3A4 GH1 FGFR2 ,Unresolved
2.9538527,3.230072,Cluster 1,P01AG016321,TLR2 MYD88 AVP OXT ,Unresolved
2.028307,3.9708216,Cluster 1,R01HL072842,MIR138-1 TNFRSF10A MIR138-2 TNFRSF1A ,Unresolved
4.3183103,4.5454445,Cluster 1,R21AG030834,IL17A IL17RA IL1R1 IL15 IL27 IFNG CCR6 CCR4 ,Unresolved
2.5762053,3.459423,Cluster 1,F32CA062845,POLB TXNRD1 APEX1 TXNIP ,Unresolved
4.4300256,3.2119792,Cluster 1,ZIAHL002346,CD2 ZAP70 PIK3CA ANPEP AKT1 IGH BCL2 CD38 ROR1 SOX11 CD44 ,Unresolved
3.8996227,4.527314,Cluster 1,R01CA087696,IL1A DPYD TNFSF10 HNF1B ,Unresolved
3.3490896,3.2498193,Cluster 1,F32HL005400,HOXA10 IRF1 SPI1 IRF8 ,Unresolved
3.5770798,5.5922956,Cluster 1,R01ES011013,ADRB2 CD14 ACAA1 ,Unresolved
3.5669692,5.7145243,Cluster 1,R01AI072106,ITGA1 IL1B CFD RAP1B PENK C5AR1 LY96 CD14 PRKACB PRKACA CFB C3 ,Unresolved
3.2824545,3.5882347,Cluster 1,R01HD038764,FCGRT FCGR2B ALB DYSF B2M ,Unresolved
3.6343489,3.29206,Cluster 1,U54GM104942,GPSM3 MAPT NLRP3 HAVCR2 CD34 ,Unresolved
3.495437,3.2568831,Cluster 1,K25AI064625,IL4 IRF1 MTHFR ,Unresolved
3.4246552,3.07013,Cluster 1,R01AI033096,CXCL8 SPN SELPLG PTPRC CD93 CX3CL1 CD44 ,Unresolved
3.6622953,3.247086,Cluster 1,R01GM059609,RAB1A ACTR3 RAB1B ACTR2 WHAMM ARPC1B WAS ARPC5 WASH3P ACTA1 ARPC3 JMY ARPC4 ARPC2 WASH1 WASF1 ,Unresolved
4.507762,3.5082111,Cluster 1,R01AR057746,CYLD JUN JUNB ,Unresolved
2.5645006,3.78492,Cluster 1,R01CA063724,LYN CCNB2 CCNB1 S100A1 CDK1 PTCH1 S100A4 CSF2RA TGFBR2 ,Unresolved
4.10126,4.551802,Cluster 1,P30AI060354,CARD11 MIR6891 IL10 UGT1A1 DIO2 HLA-C NUP153 LILRB2 HLA-A HDGFRP2 HLA-B TLR2 CXCL10 TLR1 MYD88 TRI-AAT7-2 LCK PPIA CD4 PDCD1 HCG22 HCP5 CD244 HLA-DRB1 CDCA7L NFAT5 IL21 IFNA1 PSIP1 BRCA1 TNF KIR2DL2 MIR148A PSORS1C3 PAK2 BAG6 TRIM5 UIMC1 HAVCR2 LGALS9 TNPO3 CCR5 MICA ,Unresolved
3.9332788,3.6268368,Cluster 1,K08AR001996,CD1D CD1C CD1B CD1A ,Unresolved
4.289689,3.2920249,Cluster 1,R01HL082717,MIR126 ETS1 ETS2 ,Unresolved
2.2081072,4.3158207,Cluster 1,R01DK050583,GRIP1 RXRA VDR NCOA1 ,Unresolved
2.1569195,3.4002862,Cluster 1,T32DE007288,HDAC3 CHRM1 IL1R1 CELF1 WNT5A MITF HDAC7 FYB PLN ZFP36 IFNG TRIM37 APOBEC3A CD34 S100A9 S100A8 ,Unresolved
3.232982,3.2601085,Cluster 1,R01AR043737,NTNG2 BLK NEGR1 STAT4 ITGAM TNFSF13B GHR FAM167A IRF5 LOC102723768 ITGAX APOH TNPO3 NEGR1-IT1 SOCS6 HLA-DQA1 ,Unresolved
2.1006532,3.9327214,Cluster 1,R01DK024092,ADAM17 TIMP3 ADIPOR1 ADIPOR2 IL6R INS ,Unresolved
2.9205532,4.072368,Cluster 1,R21CA137651,MLANA CTAG1B HLA-DPB1 TLR4 ,Unresolved
2.43254,2.9811687,Cluster 1,P20GM103500,SLC11A1 FPR2 NOX5 ,Unresolved
5.0533147,3.2435548,Cluster 1,U19AI070352,TGFB1 IL10 IL21 FLT3 PTGER2 MOG PVR RORC FOXP3 HNRNPLL IL17A PTPRC HNRNPL IL9 RNF128 CD226 CD40LG HAVCR2 TIGIT HLA-DRB1 ,Unresolved
3.7275739,4.76456,Cluster 1,R01AI067353,TLR2 MYD88 IL10 ADORA3 LY96 TLR4 ,Unresolved
1.9909759,3.3963277,Cluster 1,R01GM052722,GPR26 CYSLTR2 PPAP2A PPAP2C LPAR2 LPAR3 ENPP2 TAAR3 S1PR5 TAAR2 GNAI2 LPAR1 ,Unresolved
4.7465734,3.4241657,Cluster 1,R01AI038996,HLA-DMB TRB TRA ERAP1 ERAP2 HLA-DRA HLA-DOB HLA-DRB4 HLA-DMA HLA-DOA HLA-DRB1 ,Unresolved
2.847493,3.208974,Cluster 1,R01AI051468,TLR2 TLR9 TLR4 CFTR TLR3 ,Unresolved
4.783588,3.2176752,Cluster 1,R01AI048213,STIM1 NEDD4 NFATC2 FOXP3 ,Unresolved
3.5630574,4.3239493,Cluster 1,R01HD041663,CRP CRHR1 IL4R VDR IL10 IL1R2 IL13 IL10RB IL10RA CRHR2 TLR2 CRHBP IL4 CRH TLR4 ,Unresolved
3.030277,5.2975936,Cluster 1,ZIAHG200336,SCARB2 SNCAIP PSAP GBA LRRK2 PARK7 GBA2 SNCA ,Unresolved
3.1737924,5.752978,Cluster 1,R01GM028719,LPL MTHFR ADRB2 NR3C1 BP49 BP48 BP47 BP46 BP45 BP55 BP54 BP53 BP52 BP51 BP50 ,Unresolved
2.954091,5.3686275,Cluster 1,P01AG003949,KL CR1 ACE GSTO2 GSTO1 GAB2 MIR659 ESR2 BACE1 PICALM IL6 MAPT BIN1 TARDBP TMEM106B GAPDH APP EXOC3L2 CETP TOMM40 C9ORF72 GRN WWC1 PCDH11X LRRK2 IDE PSEN1 CLU CORO1A TREM2 ATXN2 LOC643387 BLOC1S3 LRRTM3 APOE NCSTN MARK4 SNCA ,Unresolved
4.332201,3.3110301,Cluster 1,K08AI001519,CCL11 CXCR4 CCL5 CCR5 CCR3 ,Unresolved
1.979562,4.466527,Cluster 1,R56AI043552,APBB1IP CSNK2A1 AKT1 PTEN PDCD1 ,Unresolved
3.2860968,3.3692021,Cluster 1,R01CA050633,FCGR3A XBP1 ERBB2 CD33 ,Unresolved
2.4247992,3.0094738,Cluster 1,F31MH064319,RGS14 RGS12 GNAI1 GNAI2 GNAI3 ,Unresolved
3.3073413,4.420466,Cluster 1,R01CA030715,EIF2AK2 BCL2 PPP2R5A ,Unresolved
4.174706,4.363068,Cluster 1,K01DK095031,STAT1 STAT2 MX2 ANO3 IFI44L TRI-AAT7-2 LOC101929680 GPANK1 CSNK2B IRF9 CAPN2 SCN1A CD46 SCN2A CD34 ,Unresolved
2.205902,3.752869,Cluster 1,R01ES010586,PRKCD BAD PRKD1 HIST1H1B SNCA ,Unresolved
4.3294716,4.4598365,Cluster 1,T32AI007540,RNASEL CD4 APOBEC3G CCL20 F2RL1 MIR29A CCR6 CCR5 TLR4 DEFB4A ,Unresolved
4.0734134,2.7926488,Cluster 1,R01CA071516,ZAP70 SYK BLNK PLCG1 LCP2 GRB2 CD3E VAV1 NCK1 ,Unresolved
1.8882964,3.7517593,Cluster 1,F34GM005568,MAX MXD1 MXI1 MYC MLX MXD3 MAD1L1 MXD4 ,Unresolved
4.748085,2.925473,Cluster 1,R01HL107589,ZAP70 KLRK1 PLCG1 LCP2 VAV1 NCK1 ITK IL2 ,Unresolved
4.1057477,3.1425285,Cluster 1,U01AI070411,MAP4K1 GRAP2 BLNK LCP2 CBL ,Unresolved
3.188043,3.961731,Cluster 1,R01AI035726,TLR2 TLR1 ITGB1 ITGA5 CYBB IFNAR1 IFNAR2 ,Unresolved
3.1121712,3.3547187,Cluster 1,R01AI057709,TLR2 NFKBIA JUN MAPK8 CHUK PDPK1 TLR9 TLR7 PDK1 TLR5 TLR3 ,Unresolved
3.941243,4.668556,Cluster 1,ZIAAI000539,EPS15 RIPK1 TNFRSF1B ,Unresolved
4.2662086,2.7162285,Cluster 1,R01AI029575,DOK1 ZAP70 CSK CD247 CD1D CD3E ,Unresolved
2.1295502,4.3789706,Cluster 1,R01CA092035,BBC3 BCL2L1 BCL2 BID MCL1 MDM2 ,Unresolved
3.4022653,4.7613645,Cluster 1,U01AI031448,CTSB TLR2 ADD1 NLRP3 RAF1 ,Unresolved
2.8040926,4.40793,Cluster 1,R01CA055079,IL4R EPO IFNR STAT1 CDKN2A GNB2L1 TYK2 EPOR IL2RB MYC IFNAR1 JAK1 IFNAR2 ,Unresolved
2.5082142,3.023932,Cluster 1,R01CA132591,DOK1 DOK2 DOK3 ,Unresolved
3.3002782,3.0214798,Cluster 1,R21AI088376,HAX1 LEF1 LYN CSF3 WIPF1 NAMPT SYK HCLS1 ,Unresolved
3.4514217,4.7620106,Cluster 1,R01HL044513,PON1 PTAFR PPARG RARA PLA2G7 MTOR PTGS2 ,Unresolved
2.4904397,4.5515776,Cluster 1,R01DK090309,RAP1A RAP1B BRAF ,Unresolved
2.680509,2.96274,Cluster 1,R01HL057492,CCL28 CCR3 CCR10 ,Unresolved
3.6481817,3.9994278,Cluster 1,R37AG012712,APOL6 PSMB8 FAS BCL2L1 ,Unresolved
4.2022066,3.8235967,Cluster 1,DP1DA028866,P2RX7 BST2 FCGR3A CD4 CXCR4 P2RX1 ,Unresolved
2.6406922,4.620586,Cluster 1,R01HL059842,TGFB1 RELA CD4 ,Unresolved
2.3393576,4.1323757,Cluster 1,R01GM064715,MORF4L1 MXD1 HDAC1 SIN3A PHF12 HBP1 SAP30 ,Unresolved
3.6030796,4.0128655,Cluster 1,U01HL069294,FCGR3A KIR2DS1 IL23R HLA-C NOD2 CCR5 CD33 ,Unresolved
2.4521756,4.1003757,Cluster 1,F32CA079154,STAT5B LCK PTPN11 PTPN6 STAT5A ,Unresolved
4.1654077,4.663142,Cluster 1,R01AI043542,TSG101 STOML2 GRN FBXW11 CTNNB1 CD80 CUL1 TNFRSF1A ICAM1 TNFRSF1B CD2 BCL2L11 CD4 RPS6KA1 RPS6KA3 NEDD4 CD28 PRKCQ CD58 BTRC MCL1 ,Unresolved
2.3252537,2.988308,Cluster 1,R03TW005774,FCGR3A SELPLG SELP SELE ,Unresolved
4.1843443,3.2050328,Cluster 1,R01AI042753,CD70 TNFSF12 TNFSF10 FASLG ITGAL ,Unresolved
2.976121,3.3792906,Cluster 1,P50AI074321,IL10 IL21 SLC11A1 IL27 DLL1 TLR2 TRI-AAT7-2 CXCR2 CXCR1 TLR9 TLR4 HLA-DQA1 HLA-DRB1 ,Unresolved
3.2476137,3.2510138,Cluster 1,U19AI100627,DOCK8 TLR8 TLR7 ,Unresolved
2.9841971,3.8228848,Cluster 1,R01NS073115,TLR2 CNR1 GPATCH1 IQGAP1 ,Unresolved
2.381767,3.6997151,Cluster 1,R01GM058553,LYN ARRB1 PDE4D AIP PDE4B GNB2L1 PDE4A ARRB2 PRKACA ,Unresolved
2.390259,3.5924122,Cluster 1,R01AI067897,MAP2K3 MAPK1 CD1D MAP2K6 ,Unresolved
4.836236,3.6746907,Cluster 1,R01HL087288,IL11 CXCR4 STAT3 IGF1 ,Unresolved
2.863918,3.3801377,Cluster 1,R01AI032972,TLR2 TLR1 SHARPIN MARCKS TIRAP RBCK1 TLR6 IKBKG TLR5 CXCL3 TLR4 ,Unresolved
2.8783453,5.490754,Cluster 1,R01CA095671,MAPK8 MCAM TNFSF10 MTOR BID ,Unresolved
3.86924,3.6475215,Cluster 1,R21AR048037,CD1D CD1C CD1B CD1A ,Unresolved
4.3626294,4.4501696,Cluster 1,UM1AI035043,IL4R IL10 IL13 IL10RA HLA-B NFKB1 BST2 IL4 FCGR3A CXCL12 CD4 BCL6 CCL5 BTRC ,Unresolved
3.3061855,3.3682933,Cluster 1,R37HL028207,FCGR2A FCGR1A SYK ,Unresolved
3.0629675,3.5845277,Cluster 1,R01CA152870,LYN IRF1 HIST1H3A NFATC3 CD38 AHR CBL POU5F1 RAF1 ,Unresolved
3.9481497,5.145446,Cluster 1,K22CA120545,IL22 VDR PIK3R1 UGT1A6 PTEN SMAD7 PTGS2 PIK3CG ,Unresolved
2.8205943,3.6330824,Cluster 1,R01AI084957,ACTR3 ACTR2 WAS ,Unresolved
3.3005617,5.35441,Cluster 1,R01HL067267,BTC ADAM17 ADAM10 ITGAM HBEGF EGFR ,Unresolved
2.2136552,4.835198,Cluster 1,R01CA078230,CRTC1 BAD STAT3 ZBTB16 PIK3R5 MIR135B YWHAZ PIK3CG RHEB PIK3CB PIK3R1 RPS6KB1 PIK3CA AKT3 MDM2 ,Unresolved
2.9899764,3.9668765,Cluster 1,R01HL071933,TLR2 IFNG PRKD1 ENPP2 ,Unresolved
2.3057485,3.3352108,Cluster 1,R01NS056276,HRH2 SLITRK1 GABRR1 HRH1 DDC ,Unresolved
3.8714354,3.5153759,Cluster 1,R01HL079441,ERBB2 PTPN9 KDR PTPN22 PTPN6 EGFR VEGFA JAK2 ,Unresolved
2.1324723,4.171305,Cluster 1,R01GM060754,PRKCD TP53 MDM2 ,Unresolved
2.6284652,3.8203428,Cluster 1,K08HL003175,CASP8 BCL2L1 CFLAR CASP3 FADD ,Unresolved
2.8991327,3.369867,Cluster 1,R03AR049416,TLR2 CXCL8 CXCR1 SLC20A1 ,Unresolved
3.9389763,3.0674772,Cluster 1,R01AI045053,CXCL13 CXCR5 CD1D TRAV24 ,Unresolved
2.3703578,4.0124674,Cluster 1,ZIABC011216,DDR2 ITGB2 RHOA RAP1A CRTC2 RADIL PRKCB ,Unresolved
3.1169,3.9269736,Cluster 1,R24TW007988,CRP CD4 GCLC LRRK2 ,Unresolved
2.8104167,4.1872196,Cluster 1,R01HL055413,STAT5B STAT1 STAT3 ELP2 TYK2 JAK1 JAK2 ,Unresolved
4.606735,4.248245,Cluster 1,K08AI089858,CD1C CD1B CD1A ,Unresolved
3.4269629,3.4195716,Cluster 1,U54GM062116,KL COG7 VEGFA CLEC17A CD209 B3GNT5 CD207 SIGLEC5 HLA-DRA CLEC4M SIGLEC9 CLEC4G SIGLEC8 SIGLEC7 FCN1 HLA-DRB1 FCN2 COLEC12 SELPLG HMGB2 FGF2 CD1D CD1B CD1A SPN LGALS3 LGALS1 CLEC5A ST8SIA6 B2M KCNJ1 LGALS8 ,Unresolved
4.649045,3.0911753,Cluster 1,R01DE013918,CD4 IL2RA FAS PRF1 PTPN13 FASLG TLR4 FOXP3 ICOS IL2 ,Unresolved
3.233178,4.2428746,Cluster 1,R01AR045676,TLR2 FGF7 BCL3 FGF10 KLK5 CD14 GRIN1 TLR4 CAMP KLK7 DEFB4A ,Unresolved
3.4165106,3.4603076,Cluster 1,R21AI087973,IL17A ABCB1 CXCR1 CCR6 CCR5 ,Unresolved
2.2972195,2.9069529,Cluster 1,R21CA127780,AGER S100A9 S100A12 S100A8 ,Unresolved
2.3743997,4.590958,Cluster 1,R37AI034420,SERPINB4 CREBBP CAMK2D JUN SERPINB3 PRKCD STAT1 STAT2 STAT3 FOS EP300 MCM5 IRF9 CAMK2G MCM3 ,Unresolved
2.6195276,4.813918,Cluster 1,R01AI075118,IKBKB MAPKAPK2 ATM RIPK1 MAP3K7 IKBKG NFKB1 MAPK14 ,Unresolved
2.579437,4.014666,Cluster 1,R01HL071837,TLR2 AKT1 TLR4 ,Unresolved
2.2471309,4.160925,Cluster 1,R01CA071382,IKBKB THBD KLF2 ,Unresolved
2.4537694,4.3023233,Cluster 1,R01NS048564,STIM1 PIKFYVE ORAI1 ,Unresolved
3.2796447,3.2385242,Cluster 1,F31AI010663,NCR1 PRKDC LGALS9 CD1D ,Unresolved
3.0691202,5.2981677,Cluster 1,R01HL068020,CRP CEBPB CXCR6 PTEN IL18 NFKB1 GNAI1 CXCL16 MAPK14 IKBKB AKT1 MAPK3 MAPK1 ,Unresolved
2.780334,4.174132,Cluster 1,T32HL007633,TGFB1 CTSB CES1 HDAC6 MUC5B MMP8 STAR ADAM8 PPAPDC2 CLDN2 EGFR CTSS ,Unresolved
4.571984,3.4586709,Cluster 1,R01CA149655,CEBPA SUZ12 NOTCH1 FBXW7 MYC TET2 CCR7 EZH2 PIN1 SKP1 ,Unresolved
3.8478181,3.122582,Cluster 1,R01AI073922,BTN3A2 BTN3A1 BTN3A3 CD1D CD1C CD1B CD1A ,Unresolved
3.6838958,5.1614213,Cluster 1,P50GM015431,CPA3 PTGIS NOS3 PTGDR2 PTGER2 IL13 ALOX15 PLA2G4A BP29 MMP9 PTGS1 SOD1 PTGS2 IL17A ZFP36 ALOX5 IL13RA1 ,Unresolved
4.793961,3.1808715,Cluster 1,R01CA111953,LEF1 ZAP70 TP53 ,Unresolved
4.0332403,4.5389113,Cluster 1,R01GM061970,MIR346 XBP1 TAP1 ATF6 MIR30C2 ,Unresolved
2.1517096,4.2609453,Cluster 1,P01HL056949,ACTR3 RHOA ACTR2 CCL21 SEMA4D RHOG CDC42 PTK2 MAPK14 BCR CXCL12 SELP ADAM17 SLPI DNAJA3 SERPING1 CD40LG F2RL3 CD44 ITGB2 SELPLG ARHGEF1 RALA TUBB1 WAS ASGR1 ITGAM ITGAL ASGR2 C3 SOCS3 GNA12 GNA13 FLNA RAC1 ABL1 ST3GAL4 ,Unresolved
4.2492876,3.1143422,Cluster 1,ZIAAI000300,SLC46A2 APOBEC3G GJB4 NKX1-2 SEBOX XPR1 ,Unresolved
2.0126271,4.0651107,Cluster 1,R01DK072614,TBC1D4 CASR CTNNB1 ARRB2 ARR3 ,Unresolved
4.134842,4.5768313,Cluster 1,R01AG024497,CASP8AP2 DAXX UBE2D2 NEDD8 NFKB1 TRIM9 NUB1 IKBKB SNCAIP TRIM5 SUMO1 UBE2K TRIM21 SNCA ,Unresolved
3.4682047,5.751169,Cluster 1,ZIAAI000528,ATF3 CD63 DPT COPB1 HLA-A RAB11A RAB11B ZEB1 CD4 CXCR2 HLTF CXCR1 LAMP1 TCEB3 AP1M1 CCR5 ARF6 AP2M1 ,Unresolved
4.250751,3.0107148,Cluster 1,R01CA068458,SET SMAD3 FLT3 IL15 NCAM1 GZMB IL2 INPP5D IL1B FCGR3A HLX SP1 KIT AXL MIR155 FLT3LG NCR1 IFNG TBX21 KLRD1 GAS6 ,Unresolved
2.0667796,3.9129617,Cluster 1,U01HG006388,CR1 TMEM50A FOXE1 CR1L TMEM57 RSRP1 ,Unresolved
4.2090054,4.3752837,Cluster 1,R01AI036661,CCR2 TAP2 CCR5 ,Unresolved
3.1174397,3.3806832,Cluster 1,R01HL081862,JUN SYK TLR4 ,Unresolved
4.592228,3.1602843,Cluster 1,R29CA053382,BATF3 JUN GNA11 SNRK NFATC2IP CD3E ,Unresolved
1.9611992,4.0700836,Cluster 1,R21HL111835,HDAC6 MMP8 ADAM9 ADAM8 ,Unresolved
4.900577,3.6277363,Cluster 1,R01CA072669,LRBA NBEA FASLG NBEAP1 NBEAP2 NBEAP3 NCR3 FCGR3A IL2RA THPO FLT3LG IFNG HAVCR2 LGALS9 IDO1 CD33 ,Unresolved
4.6548,3.4529748,Cluster 1,R01CA148690,FARP2 SP110 CDKN2B KLF10 ACTA2 TRI-AAT7-2 RFX7 IRF4 FAS IRF8 BCL2 MNS1 LEF1 GRAMD1B RPLP1 TSPAN32 CASP8 BCL2L11 ACOXL CASP10 MYC SP140 BAK1 PMAIP1 ODF1 SCN3B PTGDR ,Unresolved
4.0580525,3.6713643,Cluster 1,K08CA089124,LXN SYK HOXB13 ,Unresolved
1.7997028,3.9776337,Cluster 1,K08HL070304,PPAP2A LPAR2 PTK2B SELE LPAR1 ,Unresolved
3.225689,4.777738,Cluster 1,ZICBC010858,SRC UBE2D1 IGF1 PRKDC ADAMTS13 VAV1 TNFRSF1A TMBIM1 CENPE IKBKB FAS TDP1 ATM KRAS ERH RIPK1 IKBKG RFFL ,Unresolved
3.5244322,3.0512698,Cluster 1,R01HL059931,ITGB2 ICAM3 ICAM4 ITGAL ICAM1 ICAM2 ,Unresolved
3.60607,5.077715,Cluster 1,T32ES016652,USP15 KEAP1 NFE2L2 ,Unresolved
4.144678,2.8679645,Cluster 1,R29GM048960,PTPRC LCK PIK3CA CSK ,Unresolved
4.6166916,2.846645,Cluster 1,R01CA051887,TXK VAV1 FYB ZAP70 LCK CD4 PIK3R1 PIK3CA PI4KA CD28 FYN LCP2 CD247 SKAP1 SKAP2 ,Unresolved
3.1107543,3.8107815,Cluster 1,R01AR045504,IL17A TLR2 IL22 ,Unresolved
2.4959955,3.031004,Cluster 1,R01DK054369,UNC13D UBE2D3 EP300 HOXA-AS2 APEX1 CYBB NCF1 ILF2 HOTAIRM1 ELANE ,Unresolved
4.110771,3.5448427,Cluster 1,R56AI037081,PTBP1 CASP4 REL CD40LG ,Unresolved
