x,y,cluster,term,genes,cluster_label
8.408229,6.2979655,Cluster 1,Synaptotagmin-like mitochondrial-lipid-binding domain,ESYT1 ESYT3 ESYT2 TEX2 PDZD8 ,Unresolved
7.0139,7.5999804,Cluster 1,Dynamin-type guanine nucleotide-binding (G) domain,MX1 MX2 DNM1 SRL DNM2 EHD1 DNM3 EHD2 EHD3 EHD4 OPA1 MFN2 DNM1L MFN1 ,Unresolved
7.326573,8.125892,Cluster 1,"Serine-threonine/tyrosine-protein kinase, catalytic domain",EPHA6 ACVR1 EPHA5 PDGFRB EPHA8 PDGFRA RYK EPHA7 MATK NRBP1 TEC AXL TEK ROR2 ANKK1 EPHA2 ROR1 EPHA1 EPHA4 RAF1 FRK EPHA3 TESK1 TESK2 MST1R ARAF EGFR KDR MAP3K9 MUSK MAP3K7 YES1 INSR SRMS NEK6 NEK7 TNK2 TEX14 PTK7 PTK6 PTK2 MAP3K10 FGFR1 BTK MAP3K11 FGFR4 FGFR3 MAP3K12 FGFR2 MAP3K13 CSF1R BLK EPHA10 TXK IGF1R DSTYK ABL2 TNK1 ABL1 MLKL ROS1 LYN INSRR KSR2 LIMK1 KSR1 LIMK2 IRAK4 BRAF TYK2 MERTK BMX TGFBR2 FES FER ITK BMPR1A BMPR1B ALK GUCY2D DDR2 GUCY2C RET ACVRL1 DDR1 GUCY2F NPR1 NPR2 ILK AATK ERBB4 ERBB2 ERBB3 MAP3K21 RIPK2 RIPK1 MAP3K20 NTRK2 NTRK3 NTRK1 STYK1 SYK TIE1 LMTK3 TNNI3K LMTK2 HCK FGR ZAP70 LCK KIT TYRO3 POMK MET EPHB6 SRC FLT1 LTK FLT3 FLT4 ACVR1C PTK2B EPHB1 CSK FYN JAK3 EPHB3 EPHB2 JAK1 EPHB4 JAK2 ,Unresolved
7.4579396,6.43024,Cluster 1,Mib-herc2,HECTD1 HERC2 HERC2P3 MIB1 MIB2 ,Unresolved
7.5726976,7.7213187,Cluster 1,FCP1 homology domain,TIMM50 CTDNEP1 CTDSP1 CTDP1 CTDSP2 UBLCP1 CTDSPL2 CTDSPL ,Unresolved
7.835067,7.142497,Cluster 1,Sema domain,SEMA4A SEMA6C SEMA4B SEMA6D SEMA6A SEMA6B PLXNC1 SEMA4F SEMA4C SEMA4D SEMA4G PLXNB3 PLXNB2 MET PLXNB1 SEMA5B SEMA3A SEMA5A SEMA3D SEMA3E PLXND1 SEMA3B SEMA3C SEMA3F MST1R SEMA3G PLXNA3 PLXNA2 PLXNA1 SEMA7A PLXNA4 ,Unresolved
7.0147862,7.493703,Cluster 1,Pleckstrin homology domain,PLEKHA2 PLEKHA3 PLEKHA1 PLEKHA6 AFAP1 PLEKHA7 PLEKHA4 PLEKHA5 PLEKHA8 TEC SPATA13 PLCD1 PLCD4 NGEF SKAP1 SKAP2 PLCD3 PLEKHB1 PLEKHB2 PREX2 AKT3 PREX1 PLEKHG4B AKT1 AKT2 AFAP1L1 AFAP1L2 IQSEC2 IQSEC1 FERMT1 CNKSR2 BCR FERMT2 PLEKHS1 CNKSR1 NET1 PRKD1 BTK PRKD3 PRKD2 GRB7 FERMT3 AGAP7P PLEKHD1 TRIO PLEK2 ITSN1 ITSN2 RAPH1 TRIOBP ABR RALGPS1 PLCG1 PLCG2 RALGPS2 EXOC8 GAB2 GAB1 GAB4 GAB3 VAV1 VAV2 VAV3 ANLN APBB1IP VEPH1 ARHGEF4 PLEKHM2 PLEKHM3 ARHGEF5 ARHGEF2 PLEKHM1 ARHGEF3 ARHGEF9 ARHGEF6 ITK ARHGEF7 SPTBN4 SPTBN5 ARHGEF1 RASAL1 RASAL2 KALRN SNTG1 KIF1A STAP1 PLEKHN1 KIF1B SPTBN1 SPTBN2 FARP2 PSD MCF2 CIT FARP1 DAB2IP PLEKHO1 PLEKHO2 PHLPP1 AKAP13 MCF2L2 OPHN1 MPRIP APPL1 APPL2 PLCL1 PHLDA1 TBC1D2B PLCL2 ARHGEF39 ARHGAP27 ARHGAP26 ARHGAP25 ARHGAP24 DEF6 DOK1 DOK2 ACAP3 OBSCN DOK3 DOK4 ACAP2 DOK5 DOK6 DOK7 ELMO1 ELMO2 ELMO3 OSBP2 DGKH PHLDB2 PHLDB1 ROCK1 DGKD ROCK2 AGAP11 FAM129B ASAP2 ASAP3 ACAP1 FGD1 FGD2 FGD3 FAM129C DOCK11 FGD4 FGD5 FGD6 DOCK10 ARHGAP42 SH3BP2 ASAP1 GRB14 SH2B1 GRB10 PHLDA3 PHLDA2 ARHGEF40 SH2B3 PLEKHJ1 SH2B2 ARHGEF12 CADPS2 ARHGEF11 OSBPL9 SWAP70 OSBPL8 OSBPL7 OSBPL6 ARHGEF16 OSBPL5 ARHGEF18 OSBPL3 ARHGEF19 IPCEF1 ADAP2 ADAP1 ARHGAP12 ARHGAP10 PHLDB3 DGKK OSBPL1A RTKN ARHGEF25 ARHGAP9 IRS1 IRS2 ARHGEF26 RTKN2 DOCK9 ARHGEF28 IRS4 ARHGAP15 DAPP1 OSBPL10 CNK3/IPCEF1 OSBPL11 ARHGAP23 ARHGAP22 ARHGAP21 ARHGAP20 OSBP COL4A3BP SBF2 SBF1 RASA4B PLCH1 CADPS CDC42BPG ARAP3 ARAP1 ARAP2 CDC42BPB PHETA1 CDC42BPA DNM1 BMX PHETA2 DNM2 DNM3 RASA1 RASA4 AGAP6 RASA2 AGAP9 RASA3 PLCH2 SOS2 SOS1 PLEKHF1 PLEKHF2 RASGRF1 RASGRF2 AGAP3 AGAP2 AGAP5 AGAP4 PLD2 PLD1 AGAP1 GRK2 GRK3 MCF2L PLEKHG4 PLEKHG5 PLEKHG2 PLEKHG3 PLEKHG6 MYO10 PLEKHG7 TIAM1 TBC1D2 SNTB1 TIAM2 PLEKHG1 SNTB2 PLEKHH3 PLEK CYTH4 CYTH3 SYNGAP1 PSD3 PSD2 PSD4 PLEKHH1 PLEKHH2 SNTA1 CYTH2 CYTH1 ,Unresolved
9.506204,6.673248,Cluster 1,FAD/NAD(P)-binding domain,PYROXD1 GSR AIFM2 TXNRD3 AIFM3 DPYD TXNRD2 SQOR AIFM1 TXNRD1 FDXR DLD ,Unresolved
9.84863,6.4689217,Cluster 1,Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase,PPEF1 PPP1CA PPP2CA PPP1CB PPP6C PPP3CA PPP1CC PPP2CB PPP5C PPP3CB PPP4C PPP3CC PPEF2 ,Unresolved
6.1532354,7.2159224,Cluster 1,Dbl homology (DH) domain,ARHGEF33 ECT2L ARHGEF38 ARHGEF37 ARHGEF39 VAV1 VAV2 VAV3 OBSCN SPATA13 ARHGEF4 ARHGEF5 ARHGEF2 ARHGEF3 SOS2 NGEF ARHGEF9 ARHGEF6 ARHGEF7 SOS1 RASGRF1 ARHGEF1 RASGRF2 ARHGEF10L FGD1 KALRN FGD2 FGD3 FGD4 PREX2 FGD5 FGD6 MCF2L PREX1 PLEKHG4B ECT2 ARHGEF40 ARHGEF12 PLEKHG4 FARP2 ARHGEF11 PLEKHG5 PLEKHG2 PLEKHG3 ARHGEF16 MCF2 ARHGEF15 PLEKHG6 ARHGEF18 ARHGEF17 PLEKHG7 ARHGEF19 FARP1 TIAM1 BCR TIAM2 DNMBP ALS2 NET1 PLEKHG1 ARHGEF10 ARHGEF25 TRIO ARHGEF26 ITSN1 ITSN2 ARHGEF28 AKAP13 ABR MCF2L2 ,Unresolved
8.288603,5.646358,Cluster 1,"Spen paralogue and orthologue SPOC, C-terminal",DIDO1 PHF3 RBM15 SPOCD1 SPEN RBM15B ,Unresolved
7.2400904,8.400513,Cluster 1,"SLC12A transporter, C-terminal",SLC12A3 SLC12A4 SLC12A5 SLC12A6 SLC12A1 SLC12A2 SLC12A7 SLC12A9 ,Unresolved
8.475692,6.7489524,Cluster 1,DIX domain,DVL1 DVL2 AXIN2 DVL3 DIXDC1 AXIN1 DVL1P1 ,Unresolved
6.7508883,7.088376,Cluster 1,"Phosphatidylinositol-specific phospholipase C, X domain",PLCL1 PLCH1 PLCL2 PLCXD2 PLCXD3 PLCXD1 PLCB4 PLCZ1 PLCE1 PLCD1 PLCG1 PLCH2 PLCG2 PLCD4 PLCB2 PLCB3 PLCB1 PLCD3 ,Unresolved
8.406529,7.2892594,Cluster 1,"Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding",MTRR POR NOS3 NOS1 NOS2 NDOR1 ,Unresolved
7.751482,7.124593,Cluster 1,"Plexin, cytoplasmic RasGAP domain",PLXNC1 PLXND1 PLXNA3 PLXNA2 PLXNB3 PLXNB2 PLXNA1 PLXNB1 PLXNA4 ,Unresolved
7.514381,6.795658,Cluster 1,SUN domain,SUN3 HECTD1 SUN2 SUN1 SPAG4 SUCO SUN5 ,Unresolved
5.994632,7.2817087,Cluster 1,"Phosphoinositide-specific phospholipase C, EF-hand-like domain",PLCL1 PLCB4 PLCH1 PLCL2 PLCZ1 PLCE1 PLCD1 PLCH2 PLCD4 PLCB2 PLCB3 PLCB1 ,Unresolved
8.606485,7.1288786,Cluster 1,"Methyl-CpG-binding domain protein 2/3, p55-binding region",MBD3L2B MBD2 MBD3 MBD3L5 MBD3L3 MBD3L4 MBD3L1 MBD3L2 ,Unresolved
8.731499,5.971222,Cluster 1,SWAP/Surp,SFSWAP CHERP SUGP1 SF3A1 SUGP2 U2SURP ,Unresolved
6.8792233,7.8894014,Cluster 1,EH domain,EHD2 EHD3 EHD4 ITSN1 SYNRG ITSN2 EPS15 EPS15L1 REPS1 EHD1 REPS2 ,Unresolved
7.509325,6.379116,Cluster 1,"Serine/threonine-protein kinase OSR1/WNK, CCT domain",WNK1 WNK2 WNK3 STK39 WNK4 OXSR1 ,Unresolved
8.631358,7.4516363,Cluster 1,Flavodoxin/nitric oxide synthase,MTRR POR NOS3 TYW1 NOS1 NOS2 TYW1B NDOR1 ,Unresolved
8.46935,6.4908624,Cluster 1,SWIB/MDM2 domain,SMARCD1 SMARCD2 SMARCD3 MDM4 MDM2 ,Unresolved
7.6280885,7.6986504,Cluster 1,FAD-binding domain,MICAL2 MICAL1 MICAL3 KMO COQ6 ,Unresolved
6.9105606,7.123126,Cluster 1,"Phospholipase C, phosphatidylinositol-specific, Y domain",PLCL1 PLCH1 PLCL2 PLCB4 PLCZ1 PLCE1 PLCD1 PLCG1 PLCH2 PLCG2 PLCD4 PLCB2 PLCB3 PLCB1 PLCD3 ,Unresolved
7.741819,7.5870543,Cluster 1,Phospholipid/glycerol acyltransferase,LPGAT1 LPCAT2 LPCAT1 AGPAT1 AGPAT2 LCLAT1 TAZ AGPAT3 AGPAT4 AGPAT5 GPAM LPCAT4 TMEM68 GNPAT GPAT2 GPAT4 GPAT3 ,Unresolved
8.342524,7.450392,Cluster 1,"Peptidase S54, rhomboid domain",RHBDF2 RHBDF1 RHBDD3 RHBDD2 RHBDD1 RHBDL3 RHBDL2 PARL RHBDL1 ,Unresolved
7.458962,8.149801,Cluster 1,"Glycosyl hydrolase family 38, C-terminal",MAN2A2 MAN2C1 MAN2B2 MAN2A1 MAN2B1 ,Unresolved
6.962783,7.3336024,Cluster 1,"Groucho/TLE, N-terminal Q-rich domain",TLE4 TLE3 TLE2 TLE1 AES ,Unresolved
7.202579,8.381771,Cluster 1,"Tyrosine-protein kinase, catalytic domain",EPHA6 LYN EPHA5 PDGFRB EPHA8 PDGFRA EPHA7 INSRR MATK TYK2 MERTK BMX TEC FES FER AXL TEK EPHA2 EPHA1 EPHA4 ITK FRK EPHA3 ALK DDR2 RET DDR1 MST1R EGFR ERBB4 ERBB2 KDR MUSK YES1 NTRK2 NTRK3 INSR SRMS NTRK1 SYK TIE1 TNK2 PTK6 HCK PTK2 FGR ZAP70 LCK KIT FGFR1 TYRO3 BTK MET FGFR4 FGFR3 FGFR2 CSF1R BLK SRC FLT1 LTK FLT3 FLT4 TXK IGF1R ABL2 TNK1 PTK2B EPHB1 ABL1 CSK FYN JAK3 ROS1 EPHB3 EPHB2 JAK1 EPHB4 JAK2 ,Unresolved
8.664733,6.5513897,Cluster 1,U box domain,PPIL2 UBOX5 PRPF19 RBBP6 WDSUB1 UBE4A UBE4B STUB1 TRIM21 ,Unresolved
8.51489,6.180269,Cluster 1,Bromo adjacent homology (BAH) domain,BAHCC1 MTA1 RERE MTA2 BAHD1 PBRM1 ORC1 TNRC18 ASH1L MTA3 DNMT1 ,Unresolved
8.943404,6.7397285,Cluster 1,"Pyrroline-5-carboxylate reductase, catalytic, N-terminal",STEAP4 NOXRED1 PYCR1 PYCR2 PYCR3 STEAP2 STEAP3 ,Unresolved
9.038843,7.103411,Cluster 1,UbiB domain,ADCK2 ADCK1 COQ8A ADCK5 COQ8B ,Unresolved
7.8010497,7.4972243,Cluster 1,Ubiquitin system component CUE,TOLLIP ASCC2 AMFR SMARCAD1 AUP1 TAB3 TAB2 CUEDC1 CUEDC2 N4BP2 ,Unresolved
8.382019,6.5072036,Cluster 1,Ubiquitin-associated domain,RHBDD3 USP5 VPS13D USP24 RAD23B RAD23A HUWE1 UBAC1 UBAC2 TDRD3 LATS2 LATS1 SNRK NBR1 UBAP1 UBAP2 SIK2 SIK3 UBE2K SQSTM1 SIK1 TNRC6C RSC1A1 BRSK1 UBXN1 USP13 CBLB CBL RNF31 UBL7 NUB1 DHX57 SIK1B MARK1 UBQLN2 UBAP2L UBQLN1 UBASH3A UBASH3B MARK4 UBQLN4 MARK3 UBQLN3 MARK2 ,Unresolved
8.459937,6.883692,Cluster 1,HR1 rho-binding domain,RTKN RTKN2 RHPN2 PKN1 RHPN1 PKN3 PKN2 ,Unresolved
9.800558,6.6280513,Cluster 1,Band 7 domain,STOML3 PHB2 STOML2 STOML1 NPHS2 PHB ERLIN2 FLOT2 STOM ERLIN1 FLOT1 ,Unresolved
9.085249,5.987276,Cluster 1,Heat shock chaperonin-binding,STIP1 ST13 UBQLN2 UBQLN1 RAD23B RAD23A UBAC1 UBQLN4 ST13P5 UBQLN3 ,Unresolved
8.1875,7.0781093,Cluster 1,BRO1 domain,BROX RHPN2 RHPN1 RHPN2P1 PTPN23 PDCD6IP ,Unresolved
8.356582,6.591813,Cluster 1,Kinase associated domain 1 (KA1),MELK MARK1 MARK4 MARK3 MARK2 ,Unresolved
7.8164763,7.513226,Cluster 1,GAT domain,TOM1L2 GGA3 GGA2 TOM1L1 TOM1 GGA1 ,Unresolved
7.928379,7.3459015,Cluster 1,"Zinc finger, MIZ-type",PIAS4 ZMIZ1 ZMIZ2 NSMCE2 PIAS1 PIAS3 PIAS2 ,Unresolved
8.441827,6.532425,Cluster 1,"Zinc finger, GATA-type",RERE GATAD2A TRPS1 GATA6 GATA5 ZGLP1 GATA4 GATA3 GATA2 GATA1 GATAD2B GATAD1 MTA1 MTA2 MTA3 ,Unresolved
8.260409,7.4086227,Cluster 1,"Zinc finger, C3HC4 RING-type",TRIM40 TRIM64 RNF170 TRAF2 IRF2BP1 PEX2 TRAF5 TRAF4 MKRN1 RNF207 MKRN2 MKRN3 LNX1 RNF187 TRIM77 TRIM64B DTX1 DTX2 BRCA1 DTX4 SH3RF1 RNF213 MKRN4P TRIM65 RAG1 TRIM67 RNF112 ,Unresolved
5.9249716,7.2624073,Cluster 1,WH2 domain,PXK WIPF1 WHAMM WIPF2 WIPF3 LMOD2 LMOD1 WAS WASL COBL ESPN WASH3P WASH2P MTSS1 INF2 JMY COBLL1 SPIRE2 WASF1 WASF2 WASF3 ,Unresolved
7.1249857,8.501625,Cluster 1,Amino acid permease/ SLC12A domain,SLC12A3 SLC12A4 SLC12A5 SLC12A6 SLC12A1 SLC12A2 SLC12A7 SLC12A8 SLC12A9 ,Unresolved
7.6144757,7.366117,Cluster 1,IPT domain,PLXNC1 EBF1 NFATC4 EBF2 NFATC3 EBF3 EBF4 NFATC2 NFATC1 NFKB1 NFKB2 PLXNB3 REL PLXNB2 MET PKHD1L1 PLXNB1 EXOC2 RELA NFAT5 PLXND1 MST1R RELB PKHD1 CAMTA1 PLXNA3 PLXNA2 CAMTA2 PLXNA1 PLXNA4 ,Unresolved
7.8461757,7.9061646,Cluster 1,"WASH1, WAHD domain",WASH6P WASH4P WASH3P WASH2P WASHC1 ,Unresolved
7.933022,7.4214654,Cluster 1,Histone deacetylase domain,HDAC5 HDAC6 HDAC3 HDAC4 HDAC1 HDAC11 HDAC2 HDAC10 HDAC9 HDAC7 HDAC8 ,Unresolved
7.4210105,8.187615,Cluster 1,"Glycoside hydrolase family 38, central domain",MAN2A2 MAN2C1 MAN2B2 MAN2A1 MAN2B1 ,Unresolved
6.672013,7.1319914,Cluster 1,Rap GTPase activating protein domain,SIPA1L1 RALGAPB SIPA1L2 RALGAPA1 RALGAPA2 RAP1GAP2 TSC2 SIPA1L3 RAP1GAP SIPA1 GARNL3 ,Unresolved
7.2907066,8.206138,Cluster 1,Arf GTPase activating protein,ARAP3 ARAP1 ARAP2 ADAP2 ADAP1 ARFGAP2 ARFGAP3 ARFGAP1 SMAP1 ACAP3 ACAP2 AGAP6 AGAP9 SMAP2 AGAP7P AGAP11 AGAP3 AGAP2 ASAP2 AGAP5 ASAP3 AGAP4 ACAP1 AGAP1 ASAP1 AGFG1 GIT2 AGFG2 GIT1 ,Unresolved
6.6251307,7.17525,Cluster 1,PHR,BTBD2 BTBD1 MYCBP2 BTBD3 BTBD6 ,Unresolved
8.252461,6.0940766,Cluster 1,"Zinc finger, CXXC-type",KDM2A KDM2B KMT2B MBD1 KMT2A FBXL19 CXXC1 CXXC4 TET1 CXXC5 DNMT1 ,Unresolved
7.597982,7.35493,Cluster 1,Inositol polyphosphate-related phosphatase,INPP5D INPP5A INPP5B SYNJ2 SYNJ1 INPP5E INPP5K OCRL INPPL1 INPP5J ,Unresolved
6.3360167,7.2755566,Cluster 1,BAR domain,SH3GLB2 BARGIN SH3GLB1 ARHGEF38 ARHGEF37 ARHGAP17 ARHGAP44 DNMBP BIN3 SH3BP1 BIN2 BIN1 SH3GL1 AMPH SH3GL3 SH3GL2 ,Unresolved
7.878719,7.4934444,Cluster 1,VHS domain,TOM1L2 GGA3 GGA2 HGS TOM1L1 TOM1 STAM STAM2 GGA1 ,Unresolved
7.927662,7.847903,Cluster 1,Patatin-like phospholipase domain,PNPLA8 PNPLA4 PNPLA5 PNPLA6 PNPLA7 PLA2G6 PNPLA1 PNPLA2 PNPLA3 ,Unresolved
7.4388323,8.117175,Cluster 1,"Glycoside hydrolase family 38, N-terminal domain",MAN2A2 MAN2C1 MAN2B2 MAN2A1 MAN2B1 ,Unresolved
9.53888,6.3783474,Cluster 1,"Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain",GSR TXNRD3 TXNRD2 TXNRD1 DLD ,Unresolved
7.0568013,8.584639,Cluster 1,Rho GTPase-activating protein domain,RALBP1 STARD8 ARAP3 OCRL ARHGAP29 ARAP1 ARAP2 ARHGAP28 ARHGAP27 GMIP ARHGAP26 ARHGAP25 ARHGAP24 ARHGAP33 ARHGAP32 DEPDC1B ARHGAP31 ARHGAP30 BARGIN PIK3R2 ARHGAP39 ARHGAP36 ARHGAP35 ARHGAP45 ARHGAP44 ARHGAP42 ARHGAP40 SH3BP1 RACGAP1 STARD13 MYO9A MYO9B ARHGAP12 BCR ARHGAP10 PIK3R1 DLC1 ARHGAP11B ARHGAP8 ARHGAP11A ARHGAP9 FAM13A FAM13B ARHGAP19 ARHGAP18 ARHGAP1 ARHGAP17 ARHGAP6 ARHGAP15 ARHGAP4 ARHGAP5 ABR ARHGAP23 ARHGAP22 SYDE2 ARHGAP21 SYDE1 INPP5B ARHGAP20 TAGAP CHN2 OPHN1 CHN1 SRGAP3 SRGAP2 SRGAP1 ,Unresolved
8.515725,6.408719,Cluster 1,CRA domain,RMND5A RMND5B GID8 MAEA RANBP9 RANBP10 ,Unresolved
6.9249415,6.942929,Cluster 1,"Protein-tyrosine phosphatase, catalytic",PTPRN2 PTPN18 PTPN1 DUSP5 PTPN2 DUSP4 DUSP1 DUSP2 PTPN11 PTPN12 PTPN13 PTPN14 PTPRE PTPRF PTPRC PTPRD PTPRA PTPRB PTPN20 PTPN9 PTPN7 PTPN5 PTPN6 PTPN3 CDKN3 PTPN4 PTPRU MTMR1 MTMR2 PTPRS MTMR3 PTPRT PTPRQ PTPRR PTPRO PTPN21 PTPRM PTPRN PTPN22 PTPN23 PTPRK PTPRJ PTPDC1 MTMR6 MTMR7 MTM1 PTPRG PTPRH MTMR8 DUSP13 PALD1 DUSP23 PTP4A2 PTP4A3 PTP4A1 CDC14A PTEN CDC14B CDC14C TNS1 PTPRZ1 TNS3 ,Unresolved
7.3263826,7.7539377,Cluster 1,"AGC-kinase, C-terminal",CDC42BPG CDC42BPB CDC42BPA SGK2 SGK3 SGK1 MAST1 ROCK1 ROCK2 MAST4 MAST3 MAST2 PRKX GRK2 GRK1 GRK4 GRK3 GRK6 GRK5 AKT3 STK38 GRK7 AKT1 STK38L AKT2 PRKG2 PRKG1 PRKCH PRKCG PRKCI DMPK PRKCD PRKCE PRKCB PRKCA CIT MASTL LATS2 LATS1 PRKCZ RPS6KB2 RPS6KB1 PKN1 PKN3 PRKCQ PKN2 RPS6KA5 RPS6KA4 PRKACG RPS6KA6 RPS6KA1 RPS6KA3 RPS6KA2 PRKACB PRKACA ,Unresolved
8.137479,7.116103,Cluster 1,"Zinc finger, TRAF-type",FBXO40 FBXO30 TRAF5 TRAF4 TRAF7 TRAF6 CYHR1 TRAF3 TRAF2 XAF1 RNF151 PDZRN3 ,Unresolved
7.492959,7.5040503,Cluster 1,GRAM domain,MTMR1 MTMR2 GRAMD1C GRAMD1B TBC1D9B GRAMD1A TBC1D8B GRAMD2B WBP2 GRAMD2A TBC1D9 GRAMD4 MTM1 WBP2NL TBC1D8 SBF2 NSMAF SBF1 ,Unresolved
7.03215,6.9455137,Cluster 1,"Zinc finger, ZZ-type",CREBBP ZSWIM2 DTNA DTNB DYTN MIB1 MIB2 DRP2 ZZEF1 ZZZ3 TADA2B HERC2 NBR1 EP300 DMD SQSTM1 UTRN KCMF1 ,Unresolved
7.878009,7.9315863,Cluster 1,RH2 domain,SPAG9 RILPL2 RILPL1 RILP MAPK8IP3 ,Unresolved
7.6093593,7.336235,Cluster 1,bMERB domain,EHBP1 MICALL1 EHBP1L1 MICALL2 MICAL1 MICAL3 MICALCL C16ORF45 ,Unresolved
6.989357,6.983959,Cluster 1,Citron homology (CNH) domain,MAP4K2 MAP4K3 MAP4K1 TGFBRAP1 CDC42BPG NRK MINK1 CIT CDC42BPB CDC42BPA TNIK MAP4K4 GARNL3 VPS39 MAP4K5 ,Unresolved
8.920331,6.1738057,Cluster 1,Lamin tail domain,LMNA LMNTD1 LMNTD2 LMNB1 LMNB2 ,Unresolved
8.02316,7.1861067,Cluster 1,"Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain",GGA3 GGA2 AP1G1 AP1G2 AP2B1 AP1B1 AP2A2 AP2A1 GGA1 ,Unresolved
8.416934,6.636886,Cluster 1,"Clathrin/coatomer adaptor, adaptin-like, N-terminal",COPB1 AP2B1 AP4E1 AP3D1 AP1B1 AP4B1 AP2A2 AP3B2 AP2A1 AP3B1 AP1G1 AP1G2 COPG1 COPG2 ,Unresolved
8.831634,6.152877,Cluster 1,Cold-shock (CSD) domain,CSDC2 YBX1 CSDE1 YBX3 YBX2 CARHSP1 ,Unresolved
9.734058,6.6733055,Cluster 1,GNAT domain,NAA40 NAA50 NAA20 NAA30 NAT8B NAA11 NAA10 ELP3 NAT14 SAT1 NAT16 NAA80 SAT2 NAA60 NAT8 AANAT KAT2B NAT9 KAT2A NAT10 GNPNAT1 SATL1 NAT8L KAT14 ,Unresolved
6.91276,6.9516816,Cluster 1,PTP type protein phosphatase,PTPRN2 PTPN18 PTPN1 PTPN2 PTPN11 PTPN12 PTPN13 PTPN14 PTPRE PTP4A2 PTPRF PTPRC PTPRD PTPRA PTPRB PTPN20 PTPN9 PTPN7 PTPN5 PTPN6 PTPN3 PTPN4 PTPRU PTPRS PTPRT PTPRQ PTPRR PTPRO PTPN21 PTPRM PTPRN PTPN22 PTPN23 PTPRK PTPRJ PTPRG PTPRH PTPRZ1 ,Unresolved
8.922772,6.856618,Cluster 1,"Galactosyltransferase, N-terminal",B4GALT3 B4GALT4 B4GALT1 B4GALT2 B4GALT7 B4GALT5 B4GALT6 ,Unresolved
6.6773515,7.4066067,Cluster 1,Neuralized homology repeat (NHR) domain,NEURL1B NEURL3 NEURL4 NEURL1 NEURL2 ,Unresolved
8.9498415,6.8591986,Cluster 1,"Galactosyltransferase, C-terminal",B4GALT3 B4GALT4 B4GALT1 B4GALT2 B4GALT7 B4GALT5 B4GALT6 ,Unresolved
7.7506943,7.1427493,Cluster 1,PSI domain,SEMA4A SEMA4B SEMA6D SEMA6A ATRNL1 PLXNC1 SEMA4F SEMA4C SEMA4D SEMA4G PLXDC2 ATRN PLXNB3 PLXNB2 MET PLXNB1 MEGF8 ITGB2 SEMA5B SEMA3A ITGB1 SEMA5A ITGB6 SEMA3D SEMA3E PLXND1 ITGB5 SEMA3B ITGB4 SEMA3C ITGB3 PTTG1IP SEMA3F MST1R SEMA3G PLXNA3 PLXNA2 PLXNA1 ITGB8 ITGB7 SEMA7A PLXNA4 ,Unresolved
7.609024,7.498921,Cluster 1,CRIB domain,CDC42SE2 CDC42SE1 CDC42BPG WAS WASL CDC42BPB CDC42BPA PAK2 PAK1 CDC42EP5 CDC42EP4 CDC42EP3 CDC42EP2 CDC42EP1 PAK4 PAK3 PAK6 PAK5 ,Unresolved
7.405808,7.6913714,Cluster 1,Rho GTPase-binding/formin homology 3 (GBD/FH3) domain,DIAPH1 DIAPH2 INF2 FMNL2 DIAPH3 FMNL3 DAAM2 FMNL1 FHOD1 FHOD3 DAAM1 ,Unresolved
8.58229,6.3433094,Cluster 1,CTLH/CRA C-terminal to LisH motif domain,RMND5A RMND5B GID8 MAEA RANBP9 RANBP10 ,Unresolved
8.120288,7.289362,Cluster 1,RAWUL domain,RNF2 PCGF5 RING1 PCGF3 PCGF1 PCGF2 BMI1 ,Unresolved
8.034586,6.922774,Cluster 1,"Calmodulin-regulated spectrin-associated protein, CH domain",CAMSAP1 VAV1 VAV2 CAMSAP2 VAV3 CAMSAP3 ,Unresolved
7.2015386,6.9821105,Cluster 1,Calponin homology domain,ACTN4 ACTN3 ACTN2 ACTN1 MICAL3 NAV2 PARVB NAV3 LMO7 SPTB PARVA VAV1 VAV2 VAV3 LRCH1 LRCH3 LRCH2 HOOK3 LCP1 HOOK2 HOOK1 EHBP1L1 PARVG GAS2 PLEC LRCH4 UTRN ARHGEF6 ARHGEF7 SPTBN4 SPTBN5 TAGLN IQGAP1 SPATA4 IQGAP2 IQGAP3 MICALL1 MICALL2 FLNA FLNB CFAP47 FLNC GAS2L2 GAS2L3 SPTBN1 SPTBN2 GAS2L1 SPECC1 LIMCH1 DST ASPM CCDC88C EHBP1 CCDC88A SMTN SPECC1L TAGLN2 TAGLN3 MAPRE2 MAPRE3 SMTNL1 MAPRE1 SMTNL2 MACF1 SPEF2 SPEF1 SYNE1 DIXDC1 CAMSAP1 CAMSAP2 SYNE2 CAMSAP3 CNN3 CNN2 CNN1 CLMN MICAL2 MICAL1 DMD PLS1 PLS3 ,Unresolved
7.8480253,7.7568336,Cluster 1,Gamma-adaptin ear (GAE) domain,GGA3 GGA2 AP1G1 AP1G2 GGA1 ,Unresolved
7.025096,7.5912514,Cluster 1,"Transcription factor, MADS-box",MEF2B MEF2A MEF2D MEF2C SRF ,Unresolved
