x,y,cluster,term,genes
8.751283,3.3216426,Cluster 3,Resolution Of Recombination Intermediates (GO:0071139),GEN1 RMI1 RMI2 TOP3A XRCC3 
-7.174038,9.48977,Cluster 3,Histone H2A Ubiquitination (GO:0033522),RNF2 RNF168 RAD51 DEPDC1B RING1 UBE2A BRCA1 BRCA2 RNF8 UBR2 BARD1 
8.335155,3.071287,Cluster 3,Response To X-ray (GO:0010165),IKBIP PRAP1 BLM DEPDC1B NIPBL XRCC4 XRRA1 ATM LIG4 NUCKS1 MSH2 
-1.7361361,-0.96858114,Cluster 3,Regulation Of Protein Localization To Nucleolus (GO:1904749),NVL POLR1A PINX1 TERT MCRS1 NMD3 GLUL 
-1.6537246,2.2158031,Cluster 3,Positive Regulation Of Mitotic Cell Cycle (GO:0045931),DUSP3 CCDC57 USP22 SPHK1 ASNS PRKCA CDC25B MEIS2 RPS6KB1 TAL1 SMOC2 LGMN PKN2 MDM2 FOXA1 CUL3 EIF4EBP1 KLHL18 AURKA TTL CCNB1 HSF1 USP2 NKX3-1 PPP1R10 HES1 EIF4E 
8.533139,3.2028348,Cluster 3,Double-Strand Break Repair Via Break-Induced Replication (GO:0000727),GINS2 MCMDC2 GINS4 MUS81 MCM4 MCM5 MCM6 CDC7 MCM7 MCM2 MCM3 
8.227078,3.2769048,Cluster 3,Double-Strand Break Repair Via Classical Nonhomologous End Joining (GO:0097680),UVRAG ZBTB7A XRCC6 ERCC8 LIG4 
1.4964721,1.3375442,Cluster 4,Intestinal Absorption (GO:0050892),FABP2 TJP2 UGCG KCNQ1 SLC46A1 LEP SLC5A1 F11R SLC2A5 CD36 SLC26A6 
0.6685435,2.736665,Cluster 4,Regulation Of Stress Granule Assembly (GO:0062028),USP10 G3BP1 G3BP2 UBAP2L STYXL1 
1.1444191,1.7914622,Cluster 4,Phenol-Containing Compound Biosynthetic Process (GO:0046189),OCA2 MOXD1 TPH1 CITED1 DDC TYRP1 DBH TRPC1 MOXD2P TYR 
0.78524697,3.4385226,Cluster 4,tRNA Transcription By RNA Polymerase III (GO:0042797),GTF3C2 GTF3C3 GTF3C4 GTF3C5 GTF3C6 POLR2F POLR2L 
1.0956569,1.4839214,Cluster 4,Detection Of Light Stimulus Involved In Sensory Perception (GO:0050962),GRM6 RGS9BP REEP6 CEP250 CACNA2D4 GNAT1 GNAT2 TULP1 RPE65 CNGB1 EYS 
0.6104599,3.111477,Cluster 4,Response To Hydroperoxide (GO:0033194),GPX3 PRKCD DAPK1 XRCC1 PRKD1 PSG1 RNF112 
0.8444449,3.4356806,Cluster 4,Chromatin Remodeling At Centromere (GO:0031055),CENPW MIS18A CENPI HJURP OIP5 NASP 
1.279929,1.6704317,Cluster 4,Detection Of Mechanical Stimulus Involved In Sensory Perception Of Sound (GO:0050910),TMC2 MKKS TMC1 HPN WHRN KIT COL11A1 PDZD7 
1.0982572,1.8417718,Cluster 4,Dendrite Extension (GO:0097484),CDKL3 SLC9A6 LLPH TMEM108 SH3GL2 
1.0602733,1.380196,Cluster 4,Detection Of Light Stimulus Involved In Visual Perception (GO:0050908),GRM6 RGS9BP REEP6 CEP250 CACNA2D4 GNAT1 GNAT2 TULP1 RPE65 CNGB1 EYS 
0.9942006,2.0017855,Cluster 4,Neuronal Action Potential (GO:0019228),MYH7B CHRNA1 KCNA1 KCNMB2 KCNA2 KCNMB3 GPER1 KCNMB4 
1.3059947,1.6331935,Cluster 4,Detection Of Mechanical Stimulus Involved In Sensory Perception (GO:0050974),TMC2 MKKS TMC1 HPN WHRN KCNA1 TMEM120A LHFPL5 KIT COL11A1 PIEZO2 SCN1A KCNK4 PDZD7 
1.3772906,3.3719237,Cluster 4,Regulation Of Phospholipase A2 Activity (GO:0032429),ANXA1 ANXA8L1 LRP1 ANXA8 AVPR1B PLA2R1 PLAA 
0.80793536,3.4038773,Cluster 4,Formation Of Translation Preinitiation Complex (GO:0001731),MCTS2 EIF5 EIF2S3B MCTS1 DHX29 EIF2S3 EIF2S2 EIF2D 
0.8963767,3.4397616,Cluster 4,Glycosyl Compound Biosynthetic Process (GO:1901659),TYW5 TYW3 TYW1 TRMT12 TYW1B 
1.5923986,1.239246,Cluster 4,Inhibitory Synapse Assembly (GO:1904862),LGI2 GABRA2 GABRB3 GABRB2 GABRA1 WNT5A HAPLN4 NPAS4 GABRG2 PLXNB1 SRGAP3 FGF13 SRGAP2C 
1.3168138,1.6599251,Cluster 4,Detection Of Chemical Stimulus Involved In Sensory Perception (GO:0050907),OR2D3 OR2D2 OR2L8 OR2L5 OR2W5P OR2L3 OR2L2 OR2T8 OR2T7 OR2T6 OR13C8 OR2T5 OR2T4 OR13C7 OR2T3 OR2T2 OR13C9 OR2T1 OR2L13 LOC112268384 OR13C2 OR13C4 OR13C3 OR13C5 OR2C3 OR6K6 OR13J1 OR2C1 OR6K3 OR6K2 PKD2L1 OR2K2 OR10AC1 OR2S2 OR2AK2 OR2I1P OR10D3 OR2B6 OR2A25 OR6B1 OR2B3 OR10K2 OR2B2 OR10C1 OR2J3 OR2J2 OR2J1 OR10K1 OR2AJ1 OR10T2 OR2A12 OR2Z1 OR6A2 OR2A5 OR2A14 OR2A4 OR2A2 OR10J1 OR2A1 OR4E2 OR10J4 OR10J3 OR4E1 OR13H1 OR10J5 OR10R2 OR6Q1 OR6Y1 OR10S1 OR2Y1 OR2B8P OR10J6P OR13G1 OR2H2 OR2H1 OR6P1 OR10Z1 OR5V1 OR2B11 OR10A3 OR10A2 OR10A5 OR10A4 OR10A7 OR10A6 OR2G6 OR10H2 OR10H1 OR10H4 OR10H3 OR2G3 OR13F1 OR2G2 OR10H5 OR10AG1 OR10P1 OR1R1P OR2T35 OR2T33 OR2T34 OR2AG1 OR2W3 OR2AG2 OR2W1 OR12D2 OR12D1 OR5AN1 OR12D3 OR10D4P OR2T29 OR2T27 OR10G3 OR2F2 OR10G2 OR2F1 OR10G4 OR1L6 OR10AD1 OR6N2 OR6N1 OR13C6P OR2V2 OR2V1 OR10G7 OR10G6 OR10G9 OR10G8 GPR148 SLC24A4 OR2A42 OR2M7 OR2T10 OR2M5 OR2M4 OR2M3 OR2W6P OR2M2 OR2T11 OR2T12 OR2AE1 OR13D1 
0.8184447,3.3628619,Cluster 4,Quinone Biosynthetic Process (GO:1901663),COQ5 COQ4 UBIAD1 COQ3 FDXR COQ8A PDSS2 PDSS1 COQ8B COQ9 COQ7 COQ6 
0.8118953,3.3857481,Cluster 4,Chitin Catabolic Process (GO:0006032),CHIT1 OVGP1 CHIA CHI3L2 CTBS 
0.83135533,3.3882775,Cluster 4,acetyl-CoA Biosynthetic Process From Pyruvate (GO:0006086),PDHA2 PDHA1 PDHX PDHB DLD 
0.8195191,3.417586,Cluster 4,Chitin Metabolic Process (GO:0006030),CHIT1 OVGP1 CHIA CHI3L2 CTBS 
0.33617833,2.8428593,Cluster 4,Detection Of Chemical Stimulus Involved In Sensory Perception Of Bitter Taste (GO:0001580),TAS2R50 TAS2R30 TAS2R31 TAS2R10 TAS2R33 TAS2R13 TAS2R14 TAS2R36 TAS2R16 TAS2R38 TAS2R39 TAS2R19 PIP TAS2R60 TAS2R8 RTP5 TAS2R7 TAS2R40 RTP3 TAS2R41 RTP4 TAS2R9 TAS2R20 TAS2R42 RTP1 TAS2R43 RTP2 PIGR TAS2R45 TAS2R46 LPO CST4 CST2 CST1 GNAT3 CA6 GNAT2 TAS2R1 TAS2R4 TAS2R3 TAS2R5 
0.6902196,3.368168,Cluster 4,Protein Deglutamylation (GO:0035608),AGBL5 AGTPBP1 AGBL2 FOLH1 FOLH1B AGBL4 
1.097105,2.3833883,Cluster 4,Protein Hexamerization (GO:0034214),UGDH SPAST LRRC8A MAT2A YME1L1 LRRC8D TWNK LRRC8C 
1.2622923,1.6356064,Cluster 4,Detection Of Chemical Stimulus Involved In Sensory Perception Of Smell (GO:0050911),OR2D3 OR2D2 OR2L8 OR2L5 OR2W5P OR2L3 OR2L2 OR2T8 OR2T7 OR2T6 OR13C8 OR2T5 OR2T4 OR13C7 OR2T3 OR2T2 OR13C9 OR2T1 OR2L13 LOC112268384 OR13C2 OR13C4 OR13C3 OR13C5 OR2C3 OR6K6 OR13J1 OR2C1 OR6K3 OR6K2 OR2K2 OR10AC1 OR2S2 OR2AK2 OR2I1P OR10D3 OR2B6 OR2A25 OR6B1 OR2B3 OR10K2 OR2B2 OR10C1 OR2J3 OR2J2 OR2J1 OR10K1 OR2AJ1 OR10T2 OR2A12 OR2Z1 OR6A2 OR2A5 OR2A14 OR2A4 OR2A2 OR10J1 OR2A1 OR4E2 OR10J4 OR10J3 OR4E1 OR13H1 OR10J5 OR10R2 OR6Q1 OR6Y1 OR10S1 OR2Y1 OR2B8P OR10J6P OR13G1 OR2H2 OR2H1 OR6P1 OR10Z1 OR5V1 OR2B11 OR10A3 OR10A2 OR10A5 OR10A4 OR10A7 OR10A6 OR2G6 OR10H2 OR10H1 OR10H4 OR10H3 OR2G3 OR13F1 OR2G2 OR10H5 OR10AG1 OR10P1 OR1R1P OR2T35 OR2T33 OR2T34 OR2AG1 OR2W3 OR2AG2 OR2W1 OR12D2 OR12D1 OR12D3 OR10D4P OR2T29 OR2T27 OR10G3 OR2F2 OR10G2 OR2F1 OR10G4 OR1L6 OR10AD1 OR6N2 OR6N1 OR13C6P OR2V2 OR2V1 OR10G7 OR10G6 OR10G9 OR10G8 GPR148 SLC24A4 OR2A42 OR2M7 OR2T10 OR2M5 OR2M4 OR2M3 OR2W6P OR2M2 OR2T11 OR2T12 OR2AE1 OR13D1 
0.86347306,3.4596827,Cluster 4,Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481),SLC35A3 SLC35B4 SLC35A2 SLC35D1 SLC35C2 SLC35B1 
-0.69494706,3.4462814,Cluster 4,Insulin Processing (GO:0030070),SLC30A8 PCSK2 YIPF5 SLC30A5 P4HB 
1.0238765,2.5412228,Cluster 4,Oxygen Transport (GO:0015671),HBG1 MB HBE1 HBG2 HBB HBD HBA1 IPCEF1 HBZ GTPBP4 
1.1667811,1.7329447,Cluster 4,Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149),MMP24 KCNA1 TMEM120A EPHB1 SCN1A PRDM12 
-0.74384403,3.4005597,Cluster 4,Insulin Metabolic Process (GO:1901142),SLC30A8 ERO1B PCSK2 CELA2A YIPF5 SLC30A5 P4HB IDE ERN1 
0.4067731,2.7572606,Cluster 4,Detection Of Chemical Stimulus Involved In Sensory Perception Of Taste (GO:0050912),TAS2R50 TAS2R30 TAS2R31 TAS2R10 TAS2R33 TAS2R13 TAS2R14 TAS2R36 TAS2R16 TAS2R38 TAS2R39 TAS2R19 PIP TAS2R60 TAS2R8 RTP5 TAS2R7 TAS2R40 RTP3 TAS2R41 RTP4 TAS2R9 TAS2R20 TAS2R42 RTP1 TAS2R43 RTP2 PIGR TAS2R45 TAS2R46 PKD2L1 PKD1L3 LPO CST4 CST2 CST1 GNAT3 CA6 TAS1R3 GNAT2 TAS1R2 TAS2R1 TAS2R4 TAS2R3 TAS2R5 
0.4332743,2.9778142,Cluster 4,Regulation Of Angiotensin Levels In Blood (GO:0002002),ACE2 ENPEP CPA3 ATP6AP2 CMA1 CTSZ CTSG REN 
0.8313547,2.5601132,Cluster 4,Response To Lead Ion (GO:0010288),PPP2CB PPP5C PLSCR1 SLC34A1 PPP1CA PPP2CA 
0.8386657,3.433255,Cluster 4,Magnesium Ion Transport (GO:0015693),MMGT1 NIPAL1 MAGT1 NIPAL2 NIPAL3 TUSC3 NIPAL4 SLC41A1 NIPA1 SLC41A2 MDRV 
1.0557435,3.4066253,Cluster 4,Peptide Transport (GO:0015833),CD209 TAP2 TAP1 CLEC4M CDH17 DISP1 
0.5626275,3.149068,Cluster 4,Cilium Disassembly (GO:0061523),HDAC6 RRP7A MAP4 NEDD9 KIF19 
0.8346409,3.4170654,Cluster 4,Peptidyl-Diphthamide Biosynthetic Process From Peptidyl-Histidine (GO:0017183),DPH2 DPH3 DPH5 DPH6 DPH7 
0.76153874,3.2903569,Cluster 4,Protein Insertion Into ER Membrane By Stop-Transfer Membrane-Anchor Sequence (GO:0045050),MMGT1 EMC2 EMC3 EMC4 EMC10 EMC6 EMC7 EMC8 EMC9 
0.8052436,3.308592,Cluster 4,Peptidyl-Diphthamide Metabolic Process (GO:0017182),DPH2 DPH3 DPH5 DPH6 DPH7 
1.0793955,3.9626396,Cluster 4,Glycerol Ether Biosynthetic Process (GO:0046504),GNPAT PEX7 DHRS7B FAR1 PEDS1 
0.66284466,3.3965201,Cluster 4,Peptidyl-Glutamic Acid Modification (GO:0018200),VKORC1L1 NAA20 AGTPBP1 CFAP20 VKORC1 TTLL10 TTLL11 NAA80 TPGS1 TTLL8 TTLL7 AGBL5 TTLL6 TTLL5 TTLL4 GGCX TTLL3 TTLL2 TTLL1 CEP41 TTLL13 TTLL9 
1.5077361,3.9261305,Cluster 4,Dopamine Catabolic Process (GO:0042420),MOXD1 MAOB MAOA DBH LRTOMT MOXD2P SULT1A3 
1.256476,2.415321,Cluster 4,Glycerol Transmembrane Transport (GO:0015793),AQP7B AQP11 AQP9 AQP10 AQP7 AQP3 AQP7P3 AQP2 
0.91983485,3.1019237,Cluster 4,Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535),KRT6A CXCL8 FUCA2 EXOC7 ITGAV EXOC2 
1.4724523,3.505159,Cluster 4,DNA Replication-Dependent Chromatin Assembly (GO:0006335),CHAF1A CHAF1B RBBP4 NASP ASF1B 
1.3124763,1.6559365,Cluster 4,Long-Term Synaptic Depression (GO:0060292),SLC24A2 PRRT1 SLC24A1 PICK1 PLK2 SHANK2 
1.3002658,1.7677898,Cluster 4,Inner Ear Receptor Cell Stereocilium Organization (GO:0060122),TPRN GRXCR1 IFT88 WHRN STRC PLS1 SOD1 CLRN2 USH1C TSKU PDZD7 
0.69950885,3.2346504,Cluster 4,Nucleoside Metabolic Process (GO:0009116),TYMP NT5C1A NT5C3A OARD1 MACROD2 NME4 MACROD1 NME5 UPP2 
-1.167069,3.4285514,Cluster 4,Peptidyl-Proline Hydroxylation To 4-hydroxy-L-proline (GO:0018401),EGLN2 P4HA1 EGLN3 P4HA2 P4HA3 P4HB P4HTM 
1.5829973,1.2414198,Cluster 4,"Synaptic Transmission, GABAergic (GO:0051932)",GABRA3 GABRA2 GABRB3 GABBR2 GABRB2 GABRA1 GABRA6 GABRA5 GABRA4 GABRG1 HAPLN4 GABRG3 GABRG2 GABRE 
1.0468543,2.64292,Cluster 4,Intrinsic Apoptotic Signaling Pathway In Response To Oxidative Stress (GO:0008631),PDCD10 STK24 PRKCD STK25 DIABLO CYP1B1 GSKIP PDK1 ZNF622 PRODH MAP3K5 
0.8725039,3.430978,Cluster 4,Synaptic Signaling (GO:0099536),DPYSL2 DTNA DTNB UTRN DYTN KCMF1 
-1.2285372,3.4155092,Cluster 4,Peptidyl-Proline Hydroxylation (GO:0019511),EGLN2 EGLN1 P4HA1 EGLN3 P4HA2 P4HA3 OGFOD1 P4HB P3H2 P4HTM 
1.5015535,3.9147358,Cluster 4,Amine Metabolic Process (GO:0009308),SULT1A2 SULT1A1 SULT1B1 AOC2 SULT1C2 AOC3 MAOA INMT VCAM1 
1.522133,1.285029,Cluster 4,Renal Absorption (GO:0070293),GSN SLC15A2 SLC6A18 MAGED2 HBB CLCNKB KLHL3 CLCNKA SLC5A1 SLC5A2 SLC9A3R1 CLDN4 HNF1A HYAL2 KCNQ1 HAS2 WNK4 SGK1 
1.3040737,1.6804554,Cluster 4,Response To ATP (GO:0033198),RYR3 P2RY11 P2RY12 KCNJ11 TRPC3 CIB2 TRPV1 SSH1 HSP90B1 PDXP TAF1 P2RX7 NT5E P2RX4 P2RX3 P2RY4 ENPP1 DGKQ P2RY2 P2RY1 
0.89377964,2.4299624,Cluster 4,Intracellular Phosphate Ion Homeostasis (GO:0030643),SLC34A3 GCM2 SLC34A2 SLC34A1 XPR1 
0.97864455,2.3507361,Cluster 4,Thyroid Hormone Generation (GO:0006590),DUOX1 DUOX2 TG CPQ FOXE1 THPO DIO1 CTSK DIO2 SLC5A5 
1.0990999,1.5250393,Cluster 4,Detection Of Visible Light (GO:0009584),CACNA2D4 TULP1 RPE65 CACNA1F GRM6 RP1 RGS9BP REEP6 GNA11 GNAQ CEP250 RHO GNAT1 GNAT2 PDE6B CNGB1 EYS 
0.7684468,2.7170644,Cluster 4,L-methionine Salvage (GO:0071267),MTAP BHMT BHMT2 MRI1 APIP ENOPH1 
0.9325877,3.4103968,Cluster 4,Leucine Metabolic Process (GO:0006551),HMGCL HMGCLL1 MCCC1 IVD MCCC2 BCAT2 
0.83893,3.4199862,Cluster 4,Positive Regulation Of Pyruvate Dehydrogenase Activity (GO:1904184),PDP2 PDPR PPM1M PPM1J PPM1H 
1.1422921,2.3325346,Cluster 4,Ammonium Homeostasis (GO:0097272),RHCE RHBG RHD RHAG RHCG 
1.2358687,1.6276221,Cluster 4,Tooth Mineralization (GO:0034505),COL1A1 TBX1 STIM1 SLC24A4 FAM20A TSPEAR AMELY 
0.9472549,3.4720075,Cluster 4,Protein C-linked Glycosylation Via 2'-alpha-mannosyl-L-tryptophan (GO:0018406),DPY19L1 DPY19L2 DPY19L3 DPY19L4 DPY19L2P2 
0.80016416,3.0073068,Cluster 4,Negative Regulation Of Lymphocyte Migration (GO:2000402),LRCH1 RIPOR2 AKT1 MIA3 WASL GCSAM APOD CD200R1 PADI2 CD200 
1.3717623,1.5439781,Cluster 4,Positive Regulation Of Calcium Ion Transport Into Cytosol (GO:0010524),P2RX7 P2RX5 PLA2G1B P2RX4 P2RX3 P2RX2 TRPC3 GRIN1 
1.3108312,3.308577,Cluster 4,Positive Regulation Of Blood Pressure (GO:0045777),OR51E2 TBXA2R ID2 GLP1R TAC3 SPX QRFP CARTPT 
1.2441813,1.6015606,Cluster 4,Enamel Mineralization (GO:0070166),TBX1 STIM1 SLC24A4 FAM20A AMELY 
0.48060897,3.2071896,Cluster 4,Regulation Of Endothelial Cell-Matrix Adhesion Via Fibronectin (GO:1904904),MMP12 RRAS FUT1 RIN2 GFUS 
1.2639195,2.369512,Cluster 4,Fluid Transport (GO:0042044),AQP11 AQP9 AQP10 SLC4A11 AQP7 AQP8 AQP5 AQP6 AQP3 AQP4 UPK3A AQP2 PDZD3 TNPO1 AQP7B PDPN AVP AQP7P3 SLC26A6 
0.9801417,3.442193,Cluster 4,Regulation Of Epidermis Development (GO:0045682),MAFF KLF7 TMEM79 MAFG KRT2 KRT10 NME2 SGPP1 
1.1154008,2.2770512,Cluster 4,Superoxide Anion Generation (GO:0042554),NCF2 NCF4 NCF1C PRG3 NOXO1 CYBB CYBA NCF1B DUOX1 DUOX2 SH3PXD2B SH3PXD2A TAFA4 NOXA1 NOX4 NOX5 NCF1 NOX1 NOX3 
1.0186598,3.4448433,Cluster 4,Notochord Development (GO:0030903),COL18A1 COL2A1 COL27A1 STIL PPP1R35 
0.81917924,3.4148376,Cluster 4,Copper Ion Import (GO:0015677),STEAP4 SLC31A2 SLC31A1 STEAP2 ATP7B STEAP3 
0.79305136,3.369664,Cluster 4,Protein C-linked Glycosylation Via Tryptophan (GO:0018317),DPY19L1 DPY19L2 DPY19L3 DPY19L4 DPY19L2P2 
0.67501354,3.1325285,Cluster 4,Regulation Of Protein Depolymerization (GO:1901879),WDR1 SLN SH3BP1 MAP1S MAP1B 
-0.56014466,3.4477577,Cluster 4,Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035773),PTPRN2 RAB11FIP2 SELENOT PTPRN RAB11FIP5 RAB11B 
1.3077092,3.4813256,Cluster 4,Cerebral Cortex Neuron Differentiation (GO:0021895),SIN3A OPHN1 C21ORF91 GET1 TOX 
1.2472473,2.3673024,Cluster 4,Water Transport (GO:0006833),AQP11 AQP9 AQP10 AQP7 AQP8 SLC5A1 AQP5 AQP6 AQP3 AQP4 UPK3A AQP2 PDZD3 TNPO1 AQP7B PDPN AVP AQP7P3 CFTR 
1.155886,3.6192718,Cluster 4,Negative Regulation Of Phospholipase Activity (GO:0010519),ANXA1 ANXA8L1 RGS2 ANGPTL3 ANXA8 PLA2R1 BICD1 
1.1022522,2.4239244,Cluster 4,Gas Transport (GO:0015669),HBG1 HBE1 HBG2 HBB HBD HBA1 AQP5 IPCEF1 AQP6 CYGB GTPBP4 CA2 MB RHAG HBZ 
0.6294568,3.1623256,Cluster 4,Regulation Of Non-Motile Cilium Assembly (GO:1902855),CEP135 WRAP73 MAP4 SEPTIN7 SEPTIN9 
1.0976682,3.9785135,Cluster 4,Protein Prenylation (GO:0018342),RABGGTA PLPP6 FNTB FNTA PTAR1 CHM PGGT1B RCE1 CHML RABGGTB 
0.81929165,3.4352863,Cluster 4,Protein Geranylgeranylation (GO:0018344),RABGGTA FNTA PGGT1B CHML RABGGTB 
1.0074863,3.8615198,Cluster 4,Aromatic Compound Catabolic Process (GO:0019439),PON1 PON3 PON2 EPHX2 TET2 CYP2F1 PDXP 
0.73517627,2.9866736,Cluster 4,Protein Localization To Microtubule Cytoskeleton (GO:0072698),DIAPH1 CRIPT KIF20B MID1 MAPRE2 FAM83D MAPRE3 MID2 MAPRE1 
1.5354369,1.2902673,Cluster 4,Cellular Response To Histamine (GO:0071420),DIAPH1 GABRB3 GABRB2 GABRB1 DHX8 GABRG2 
0.85020584,3.4477894,Cluster 4,C-terminal Protein Deglutamylation (GO:0035609),AGBL5 AGTPBP1 FOLH1 FOLH1B AGBL4 
0.83408,3.4290974,Cluster 4,Protein Repair (GO:0030091),PCMT1 MSRA MSRB3 MSRB1 MSRB2 
0.8978089,3.4405844,Cluster 4,Regulation Of Rab Protein Signal Transduction (GO:0032483),DENND4C DENND4B DENND3 SGSM3 ETFA DENND4A 
0.38916537,2.7722192,Cluster 4,Retina Homeostasis (GO:0001895),KRT1 WHRN F3 ATP1B2 RPE65 LYZ SOD1 OPRPN AZGP1 ALB PIP CCDC66 ZG16B LCN1 LTF SLC28A2 CNGB1 ARMS2 CRB2 PIGR PRR4 ACTG1 TULP1 HSPB1 JCHAIN CST4 IGHG3 CDH3 POTEI POTEJ PRDX1 IGKC POC1B POTEE POTEF B2M IGHA2 BBS4 IGHA1 
1.327201,1.7463787,Cluster 4,Response To Zinc Ion (GO:0010043),SLC30A8 SLC30A4 SLC30A3 SLC30A2 MT1A MT1B P2RX4 MT1G ZACN MT1H ZNF658 PAM MT1E MT1F MT1L MT1M HAAO HVCN1 MT1X KHK CRIP1 GLRA1 GLRA2 MT2A D2HGDH 
1.5975533,1.2176809,Cluster 4,Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214),GABRA3 GABRA2 GABRB3 GABBR2 GABRB2 GABRA1 GABRB1 GABRA6 GABRA5 GABRA4 SLC12A2 GABRG1 GNAI2 GABRG3 SHISA7 GABRG2 GABRR3 GABRR1 GABRE GPR156 
0.8951641,3.2277648,Cluster 4,Glucan Catabolic Process (GO:0009251),MGAM STBD1 PYGB GAA PYGL PYGM 
0.6621911,3.0587678,Cluster 4,Myoblast Fusion (GO:0007520),ITGB1 DOCK5 ERVFRD-1 CD81 MYMK CACNA1H ADAMTS5 ADAMTS15 MYMX ADGRB3 CD9 JAM2 PTGFRN NOS1 ERVW-1 DOCK2 KCNH1 DOCK1 
1.0000603,3.1920307,Cluster 4,Skeletal Muscle Cell Differentiation (GO:0035914),MYLK2 SIX4 MEGF10 KLHL40 KLHL41 LEMD2 
0.8742997,2.1661646,Cluster 4,Cellular Response To Magnesium Ion (GO:0071286),RYR3 SLFN14 KCNA1 SLC41A1 FBP1 
0.82930684,2.924054,Cluster 4,Regulation Of Lymphocyte Migration (GO:2000401),STK10 SPN MSN AKT1 SPNS2 JAM2 MIA3 WASL GCSAM CCR6 SLC8B1 GPR15LG 
0.93217385,3.138978,Cluster 4,Myotube Differentiation (GO:0014902),MYEF2 MEF2C SORT1 MYOD1 IGF1 KLHL40 MYMK SKI MYMX ADGRB3 ERVW-1 DOCK2 DOCK1 ITGB1 DOCK5 ERVFRD-1 TMEM182 PLD3 CACNA1H ADAMTS5 ADAMTS15 SIX4 JAM2 NOS1 KCNH1 
1.5050418,3.938147,Cluster 4,Catecholamine Catabolic Process (GO:0042424),MOXD1 MAOB MAOA DBH LRTOMT MOXD2P SULT1A3 
0.7712253,3.3499997,Cluster 4,Regulation Of Rhodopsin Mediated Signaling Pathway (GO:0022400),GUCY2D GRK1 GRK4 GUCY2F GRK7 NMT2 GNAT1 NMT1 
1.2814889,3.4537842,Cluster 4,Histone Lysine Demethylation (GO:0070076),KDM3A KDM4C KDM3B UTY JMJD1C KDM6A KDM6B 
0.6379144,2.68383,Cluster 4,Multi-Pass Transmembrane Protein Insertion Into ER Membrane (GO:0160063),TMEM147 NCLN WDR83OS TMCO1 NOMO1 NOMO2 RAB5IF NOMO3 
1.3076991,1.7809739,Cluster 4,Auditory Receptor Cell Stereocilium Organization (GO:0060088),TPRN WHRN STRC PLS1 SOD1 PDZD7 
1.2907794,1.786598,Cluster 4,Auditory Receptor Cell Morphogenesis (GO:0002093),TPRN WHRN STRC PLS1 SOD1 PDZD7 
0.8139899,3.4519706,Cluster 4,Histidine Catabolic Process (GO:0006548),HAL HDC CARNS1 UROC1 CARNMT1 HNMT 
0.8543134,3.451329,Cluster 4,Histidine Metabolic Process (GO:0006547),HAL HDC CARNS1 UROC1 CARNMT1 HNMT 
0.85080624,3.4031086,Cluster 4,Ethanol Oxidation (GO:0006069),ADH4 ADH1C ADH1B ADH1A ACSS2 ADH6 ADH7 
1.1813076,1.591642,Cluster 4,Sensory Perception Of Light Stimulus (GO:0050953),CHRNB2 LUM AOC2 CRYBB2 CRYBB1 CRYBB3 MYO7A EML2 POU4F3 SFRP5 COL1A1 PRKRA RGS16 RS1 BEST1 ARR3 E2F1 GNAT1 GNAT2 NXNL2 ADGRV1 WFS1 RPE65 DNAJC19 COL2A1 KIFC3 CLRN1 UNC119 FSCN2 ATF6 CNGB1 CRYAA RD3 PITPNA PCDH15 CABP4 CABP2 CACNA1F EFEMP1 TRPM1 CDH23 GPR179 BBS2 CRYGS CRYGN ROM1 KRT12 SLC4A10 PAX6 USH2A RABGGTB TYR POU6F2 PAX2 CRYGD CRYGB CRYGC TH CRYGA PRPH2 COL18A1 GUCY2F CRYBG3 RABGGTA DRAM2 RDH12 ATXN7 RDH10 IMPG2 S100G WHRN EYA3 EYA4 VAX2 MYO9A DHRS3 RP2 GPR143 OAT SLC24A1 CRYBA1 PRR4 GUCA1C GUCA1B CRYBA2 CRYBA4 TULP2 USH1G TULP1 RPGR GUCA1A USH1C CRYZ GRM8 ARRB1 SIX6 OPA1 SIX3 OPA3 ZIC2 COL11A1 PDE6C 
1.0746362,3.9763343,Cluster 4,Cellular Lipid Biosynthetic Process (GO:0097384),GNPAT PEX7 DHRS7B FAR1 PEDS1 
0.70412886,2.9646306,Cluster 4,Protein Localization To Microtubule (GO:0035372),DIAPH1 HNRNPU CRIPT KIF20B MID1 MAPRE2 MAPRE3 MID2 MAPRE1 
0.3680383,2.7829747,Cluster 4,Sensory Perception Of Bitter Taste (GO:0050913),TAS2R50 TAS2R30 TAS2R31 TAS2R10 TAS2R33 TAS2R13 TAS2R14 TAS2R36 TAS2R16 TAS2R38 TAS2R39 TAS2R19 PIP TAS2R60 TAS2R8 RTP5 TAS2R7 TAS2R40 RTP3 TAS2R41 RTP4 TAS2R9 TAS2R20 TAS2R42 RTP1 TAS2R43 RTP2 PIGR TAS2R45 TAS2R46 LPO CST4 CALHM1 CST2 CST1 GNAT3 CA6 GNAT2 TAS2R1 TAS2R4 TAS2R3 TAS2R5 
