x,y,cluster,term,genes
8.895137,17.391983,Cluster 0,Tonsil-L2-GC LZ Noproli,LINC00550 KRT31 ASB10 FAM240B BCL2A1 EBI3 FABP5 HSP90AB1 DUSP2 NME1 TNFSF9 CD40 TRAF1 SLAMF1 RAN NFKBIE TRIP10 CD80 DUSP5 NFKB2 MSC ASB2 PSMA2 TNF ICAM1 SLAMF7 CD274 PRDX1 PIK3R6 HSPD1 ZBTB32 CCL22 TXN SOCS1 FCER2 TNFRSF13B NPM1 TNFRSF8 IL21R TNIP1 NOP16 ANGPTL6 NFKB1 GPR132 IRF4 NEURL3 PIM3 HMX3 TNFAIP8 MTHFD2 DDX21 MCOLN2 CD70 IL27 IL10 PSMA4 PSMA3 TOMM5 PHB NIPAL4 IL1RN ZC3H12A SEMA7A ADSL ILF2 SLC43A3 LDHB WI2.1896O14.1 ANKRD33B VDAC1 CD83 SSBP1 CH507.9B2.1 ADORA2A CYCS SDHD PSMB2 IRF5 TSPAN33 KLHL38 PSMD11 EHD1 TIFA BATF PAICS GPR84 KARS RELB CCL3L3 ACOD1 FHL3 HSPE1 DDX39A TMOD4 NOLC1 EIF3I CKM MYLK2 TNIP3 METTL1 C17ORF96 CD48 PSMB1 PLAUR MMP19 MYOZ1 ADPRH MRTO4 MYBPC2 TSR1 ANKRD23 PERM1 XXBAC.BPG246D15.9 NINJ1 PYGM FABP5P7 GPATCH4 LAP3 CCRL2 SLC2A6 SDHB HNRNPF PSMD7 GRPEL1 CDC123 PARK7 ACTA1 CCT8 TIMM17A LRRC14B C10ORF71 ATIC PPIF MYOZ3 SMCO1 MYADML2 HSPA8 ATP2A1 TMEM52 SMTNL1 GADD45B RPL3L COX6A2 RUNX3 DCAF13 NOP10 PMAIP1 MDH2 IL4I1 PPAN TMEM38A CACNA1S GTPBP4 TNNT1 SAMSN1 NPM1P9 AMPD1 AIMP2 FITM1 ISG15 TRIM54 RPL22L1 SLN MRPL39 CASQ1 POMP PSMB5 ABCE1 NIP7 PPA1 TCHH CCT6A MRPL36 KRT71 PSMA6 NR4A3 PSMA5 DHRS7C KRTAP9.3 PSMB6 SCN4A MYH2 TCAP C15ORF48 STAC3 PROB1 PSMA1 C8ORF22 KRT25 SYNCRIP MTFP1 ABTB2 ADSSL1 GGCT CCL3 ENO3 TRDN PRDX3 PA2G4 SNRPB NT5C1A LACTB EIF2S1 KRTAP4.7 DNAJA1 TNNI2 RP11.490H24.5 SNRPD2 KRTAP1.1 SNRPC TPI1 PTPN1 TRMT10C LSM3 WNT10A PAK1IP1 SNRPD3 FBP2 WDR43 XRCC5 MYOT SNRPG IER5 ATF5 BCCIP CCT7 EEF1E1 G3BP1 OASL CCT3 SYPL2 IER3 TIMM10 DUSP13 CCT5 TICAM1 KRT35 PSMB3 ACTN3 SMTNL2 TOMM22 DHX58 STAT5A NOB1 PRMT1 SOCS3 KRT33B IL15RA SGPP2 RPF2
7.9937277,16.751331,Cluster 0,Mouse Motor Cortex-cluster-Meis2+ Top2a+ GABAergic neuron,Igfbpl1 Dcc E130114P18Rik Draxin Cd1d1 Sp8 Ccnd2 Mdk Meis2 Top2a
8.033457,16.914808,Cluster 0,Mouse Motor Cortex-cluster-Meis2+ GABAergic neuron,Igfbpl1 Draxin Cd1d1 Sp8 Cd24a Lockd St8sia2 Gm29260 Gm17750 Meis2
8.700928,17.586456,Cluster 0,Bone Marrow-L2-Granulocyte Monocyte Progenitor,SERPINB10 RNASE3 MS4A3 PRTN3 ELANE AZU1 CTSG RNASE2 RETN NPW MPO RAB44 CLEC11A SRGN CEBPE PRSS57 RXFP2 C1QTNF4 NUCB2 BPI DEFA4 FUT4 DEFA1 SERPINB1 PGLYRP1 FAM101B C1ORF228 PLAC8 MMP8 PRAM1 PRRT4 LYZ PRG3 DEFA3 CAT P2RX1 CPA3 CNTROB ATP8B4 VAMP8 SPNS3 TRGJP1 CAMP RAB32 TRGC1 CEACAM8 PPOX HBM CFD MYB PARVG TSPO IRAK3 MFSD10 DEFA1B TP53I13 RNASEH2C EMB VN1R42P EPX ANKRD18A PADI4 IGLL1 STAG3L3 AIF1 GIGYF1 CNPY3 CYBA SYK RENBP AC096582.9 GFI1 TSPO2 FCAR LAIR1 FAM160A2 HSH2D FES OXER1 SPN AOX2P CEBPA TMEM173 LTF CLEC12A NCOR1 CARD9 SLC22A15 NFE2 GOLGA8N SERPINB8 HGF CD302 TOP1MT PCTP AP5B1 BST1 RGCC MAPKAPK3 FAM46A NTNG2 S100A12 ARHGAP4 CTD.3092A11.1 AQP7P1 PYCARD PXK SLC17A9 DOK3 P2RY2 SUCNR1 ATP6V0B RERGL SLC22A4 ZNF680P1 C16ORF74 RP13.638C3.6 ARRDC1 CST7 TSPOAP1 RFX8 MIS18BP1 LYL1 HYAL3 H2AFY AOX3P HBB NRROS TRIM10 CCDC12 ZBTB12BP TCEB1P19 RP1.128O3.6 LMO2 RP11.392E22.9 ADPGK TSPAN32 NCKAP1L EAF2 HRH2 RP11.2J18.1 LYST MZT2B HOMER3 NCF4 PIK3CG IL17RA S100A8 MAPK14 SPI1 TESC KBTBD11 CD38 LPCAT2 CA1 MAN2B1 CYP4F25P KCNAB2 TNFSF13 GRK2 DNPH1 EPB42 CHIC2 TMEM86B ANKRD13D UNC13D LPO GNA15 IFIT1B DND1P1 MCEMP1 HK3 CDCA7 NXF3 C11ORF21 AGGF1P8 ITGAM GYPC LY86 RP11.927P21.7 BAHCC1 RNF220 HBD MS4A6A DUS3L MTDH LRRC75A OGG1 TMEM160 SMIM24 GLULP5 SLC22A16 VSTM1 ITGA4 FCF1P7 INPP5D STXBP2 CCDC189 ERLIN1 RAC2 RASGRP2 AGTRAP PLCB2 SPDYE8P IRF5 RAB27A TALDO1 ATG16L2 OSBPL5 CFP BAZ1A PLEK FUT7 SIRPB2 HMBS OAZ1 CITED4 CEBPD PIWIL4 PLPPR3 RPL35AP31 TRPM2 SIGLEC22P HAUS4 RGL4 RNASET2 LTB4R C19ORF38 HGSNAT RCSD1 CCDC88B DUT H1FX SYTL1 CLEC4G SIGLEC5 RELT CD33 RP11.12A2.1 LMAN2L AKR1C7P PSTPIP1 AK2 DGKZ MYO1G GOLGA8J FAM53A EMID1 MACROD1 GCA
9.535367,17.56181,Cluster 0,Bone Marrow-L2-Early Erythroid,CNRIP1 GATA2 ITGA2B TFR2 GATA1 KLF1 CYTL1 MAP7 FSCN1 APOC1 NFE2 LYL1 GFI1B PKLR KCNH2 UROD BLVRB KEL SLC39A3 MINPP1 TAL1 P2RX1 NMNAT3 GP1BB MPP1 FAM178B TALDO1 ICAM4 CA1 CAT HBQ1 LMO2 EMID1 FERMT3 FAM65C ALAD SMIM1 RNF130 CBFA2T3 SLC40A1 MYC MPST PCYT2 NT5M XK SHARPIN FAM117A HBBP1 YIF1B UBAC1 AHSP STAT5A GMPR EGFL7 ITIH1 EIF2AK1 RCL1 MFSD2B CTNNBL1 ANK1 ASL PIM1 SLC25A15 SLX1A EPOR SLC27A2 RHAG MAF1 HHEX APOC4.APOC2 HMBS AGXT PTGS1 PRSS57 RILP FAM212A LPCAT3 MYB SLC22A7 SLC38A5 PLG MAT1A NENF NME4 F12 BTK TFRC ITIH4 PRSS21 ERMAP F7 C8B GNA15 SLC25A6 CREG1 SERPINB1 APOA5 TSPAN32 SPN ICAM5 DPYS H2AFY ANKRD27 ACSS1 RP4.608O15.3 ARL6IP4 FTCD HAO1 SLC38A3 VTN C8A AP2M1 KNG1 ARG1 NHLRC1 SLC22A1 MFNG CYP2C9 PSTPIP2 MAN2A2 PAH ORM1 ALDH4A1 UGT1A4 PGLYRP2 HPR HYAL3 HRG ADH1A SERPINC1 ANP32B APOC2 PROC ABCC4 CYP4A11 HP SUMO3 AFM GYS2 C6ORF25 ORM2 CYP2D6 HPX HK1 RNF220 F2 IFRD2 OSBP2 CHST13 PSMG1 CPB2 GPX4 C9ORF16 HPD FAM89A C3P1 GAS2L1 PPP1R14A CCDC61 CFHR5 HSD17B6 SLC43A1 ST8SIA6 COMMD7 UNC13D HGD ANGPTL3 SLC25A47 MTND4P20 HGFAC SMIM10 HPS1 SLCO1B1 GYPA SERPINA4 ABHD14B PYCR2 UROS KIAA0125P1 IDH2 TMPRSS6 TTLL12 LAMTOR1 CYP2C8 TST GJB1 CERS2 TAGLN2 SLC43A3 SLC2A2 UGT2B4 STRADB RHCE VARS ALOX12 HPN RPL23AP47 WRNIP1 NUCB1 POLD1 SDS RBP5 AKR1C4 ACSM5 ULK3 MBL2 SCCPDH CD34 INHBC COMT MGLL HEMGN F9 BAAT PQLC1 FECH SAA4 CYP4A22 ARHGAP6 YDJC CYP2A6 SLC10A3 EPB42 CYP2E1 CFHR3 ACSM3 UGT2B7 ECH1 UROC1 C16ORF58 APOC3 OAZ1 PKN3 GLUL HSD17B8 APOE PON1 KLHDC3 HNRNPAB AKAP8L ALB DPP7 FAH ACOT12 NELFB CFHR2 TDO2 RASSF1 ICAM2 CYP8B1
8.921351,15.696252,Cluster 0,Adipose-L1-Lymphatic Endothelial,MMRN1 CCL21 AL357507.1 PROX1 PPFIBP1 NRG3 RELN STOX2 TFPI LINC02147 ITIH2 CALCRL HLF SERPIND1 APOB C5 PEG3 A2M AGT COL27A1 CFI GPC3 SEMA4G ITIH3 SPTBN1 APOH KIF1B PTPRB TF F5 ACSS3 AHSG MTUS1 BPIFB2 IGFBP1 MLLT4 CLASP2 FMO5 ASGR1 SERPINF2 C2ORF72 C2 ADGRL4 F2 DST SEC23A FMNL2 NKD1 SLC13A5 UGT2B10 SERPINA7 CP ECSCR VWF NCAM1 FGL1 MATN3 KALRN C4A DCLK1 EHBP1 SMLR1 RAPGEF5 ROCK2 MAP2 ASGR2 ARHGAP21 ZNF704 ARHGEF12 CDH5 PTPRD FREM1 TMEM181 SYT11 ANK2 AMBP SERPINA11 SERPINA5 ROBO1 PTPRG KIF5C KIAA1161 MPDZ MAP4K4 DYNC1LI2 FZD4 ADGRG6 CXORF36 BMPR2 AGAP1 FSIP2 PTPRM RPAP2 ABCC2 INTU NRXN1 LSAMP SESTD1 C3 F11 ATRN DHRS2 ALB RUFY3 MST1P2 ADGRL3 SLC5A9 APOA2 FRK MIPOL1 NID1 PROC NDRG4 WDFY3 SASH1 NFASC SMARCA1 HNF4A MMRN2 PLCB1 AKAP6 TIE1 ARHGEF9 C4B_2 DCHS1 PAH RALGAPA1 CHL1 CLASP1 TTC3 PLOD2 SERPINA1 ACVRL1 GPR137C APOM LAMA4 EPB41L1 SCN2A GRIA2 ENPP1 HIPK2 CLEC14A MAGI1 NOTUM KIDINS220 CSRNP3 ACSL4 MCFD2 A1CF ENC1 CLSTN3 FGG HHIP SPTLC3 PLD1 FARP1 KIAA1328 SCD5 ATP9A DLG2 CAMK2N1 DUSP9 PTPRK SGIP1 SEPP1 SCN3A KLB RP11.404G16.2 FGA G6PC PLEKHA1 FRMD4A KIAA1841 ROBO4 C20ORF194 PEG10 FLRT2 CTNND2 SPTAN1 EFEMP1 DOCK4 FAT3 ABAT ASTN2 ABI2 TUBA1A ITSN1 CTNNA2 RBFOX2 LIFR RP3.403A15.5 XKR4 FILIP1L NOS1AP TTLL7 CACNB4 PJA2 ADAMTSL3 PSD3 NEDD4 SERPINA3 FRAS1 PRKAB2 APC IGF2 SPAG9 FAM171A1 NR1H4 C12ORF45 PPFIA2 SCN1A GRIN2B KIF21A FNDC3B ANK3 FAM228B DNAJC10 NOVA1 WSB1 ZNF471 HMP19 BSN CLIP3 C1ORF115 SHANK3 CEP170 C4ORF32 HECW2 C4BPB MACF1 FABP1 TCAF1 SORBS2 HYAL1 NEDD4L AKT3 FNBP1L SRGAP3 CELF3 SNAP91 MCAM ANKRD36 DENND5B RHOJ PAK3 ACSL3 SCRN1 MAP1B CHRD LAMB1
8.464788,13.708456,Cluster 0,Adipose-L1-Mesothelial,AP000561.1 AC005699.1 LINC02360 MSLN KCTD8 PKHD1L1 COL8A1 LSAMP PTPRQ FAM155A DNM3 ANK3 GABRA1 GABRG2 PSD3 ZNF385D ALDOC GNAO1 KCNIP4 GABBR2 RTN4 PLPPR4 PVALB SCD5 KAT7 PRKCG ZBTB20 NTM PCP2 CA8 GPM6A PCP4 STMN2 ITPR1 SGIP1 DPP6 CADM2 CALB1 NCAM1 TTC7B KCNAB1 PSD2 NFASC ARHGEF9 ADGRL3 MAP6 SCN2A KALRN DNER GNG13 SEZ6L2 CNTN3 GRID2 TRPC3 NDRG4 AKAP6 KCNMA1 DLG2 GPR137C CELF4 C11ORF87 HMP19 NALCN CFAP54 TTLL7 INTU SLC1A6 CCDC80 BTBD8 GRIA2 SPOCK1 MAGI2 XKR4 CAMK2N1 HCN1 GNG3 GRIN2A CACNB4 CHN1 NSG1 SYT11 SENP7 ODF2L YWHAH KIF3A SPINK9 MAPT PTPRR ANKS1B GABRG1 NRXN1 ADAMTSL3 ANK2 SEPW1 HNRNPA1P54 CCDC30 KIF5C CAMSAP2 MAP1A RUFY3 RP3.403A15.5 CTIF SBSPON AJAP1 WDR78 BMPR2 SHISA9 NMNAT2 RTN1 PPM1L EPB41L1 CDH11 CLIP3 NAV1 ZNF365 UNC80 ELAVL3 MXRA7 MAP2 PPP2R2B FMN2 ATP9A MFAP3L KLHL1 GABARAPL2 ATL1 CFAP69 ATP2B2 CLEC2L CACNA2D1 SLC24A2 ARHGEF12 FBN1 ELMOD1 CACNA1G GAP43 SYT1 ACSL6 CCDC122 KPNA5 ARHGAP21 SNAP91 CTNNA2 DKK3 BTBD9 FGF13 RAB3C CEP126 FRRS1L SRGAP3 PEAK1 CDKL5 RBMS3 MCF2L2 AFAP1 KCNC1 ZFHX4 PTPRM FAM26E FRK PGM2L1 DNAJC6 WTIP SLITRK5 TEX9 UPK1B DCLK1 ELAVL4 SCN3B RGS8 NACAD GNAZ CAMTA1 PRRT2 APBA1 FAM228B CFAP47 LARGE1 SASH1 MICU3 C9ORF24 RPAP2 CLDN11 TMEM212 ADCY2 MYLK3 DLGAP1 NEDD4L KIAA1549L APLP1 NOVA1 SESTD1 CLASP2 SLC22A17 ARL10 SNCG FAXC GRM1 NBEA REXO1L1P B3GAT1 INPP5A GABBR1 ZNF471 CTNND2 STMN4 SRCIN1 CREG2 PBX1 SECISBP2L SCN8A KCNA2 PCDHA4 DST PCDH10 SLITRK4 SLC12A5 ATCAY NEGR1 MTSS1 CLCN4 STXBP1 ATP8A2 MGAT4C SLC9A4 ABCC9 INA KIF1B ABCA9 GARNL3 FLRT2 FBXO15 NPM1P40 VGLL3 PLA2R1 FSIP1 CDH18 TMOD2 FAXDC2 TPH2 KCNJ6 KIF3C WASF3 FGF14 KHDRBS3 SCN3A HOOK3 HTR5A AK5 TMEM59L
9.83703,16.891657,Cluster 0,Lung v1-L1-Capillary Aerocyte,HPGD APP EDNRB EMCN ESAM STXBP6 CLDN5 CYP3A5 SOSTDC1 TBX2 ACVRL1 CLEC14A TIE1 BCL6B CDH5 ADGRF5 PTPRB TEK MCAM EPAS1 MMRN2 TSPAN9 LAMA4 LYVE1 PEAR1 DOCK6 SCN4B PLVAP PECAM1 ROBO4 SPTBN1 CDC42BPB TNS2 CXORF36 ARHGEF15 VWF DLL4 RASIP1 SASH1 AC255361.1 DLC1 LRRC32 RAMP3 PCDH12 GJA4 SLC9A3R2 C1ORF115 DAB2IP LAMB2 ARHGEF12 APLN TANC1 KIAA1462 ECSCR AQP1 RAMP2 COL4A2 NOTCH4 SOX18 CALCRL RHOJ GNA11 MEOX2 ABLIM3 CTNND1 FGD5 ADCY6 C1QTNF5 ALDH2 PHLDB1 PTPRM SHANK3 CD93 BMPR2 MBNL2 LAMB1 ARHGEF17 ITGA1 AFAP1L1 HSPG2 HYAL2 AC009336.19 PLXND1 FZD4 NBL1 HSPA12B MTUS1 ABCA3 NID1 SH3BGRL2 ECE1 MAOB FAXDC2 TOM1L2 RHOB SYNPO TNS1 RAPGEF5 CTIF CSRP1 ADGRL4 NDST1 TMEM30B DCHS1 TGFBR2 FAM198B BOK FLT4 GNG11 SPARC COL18A1 SPARCL1 ANO6 BCL2L2 NEURL1B SORT1 COL4A1 SEPP1 TSC22D1 MATN2 CRYL1 MYO1C UNC5B ZCCHC24 RAPGEF3 EPHB4 H6PD FLT1 SEC16B CFH NOS3 ADH1B NFE2L1 RAB5B SDPR LIFR CMTM5 ADGRA2 BCAR1 THSD1 CCDC68 RHOC ATP9A GALNT18 TSPAN15 MEGF8 MALL FZD1 CLIP2 KDR TMEM100 CRIP2 CABP5 KIAA1161 CETP MPRIP PROS1 C2ORF88 EFNB2 TIMP2 FRMD3 ITM2C IGFBP7 PMP22 GPIHBP1 INF2 MAOA SORBS1 SEMA3G SEPN1 SERPING1 HOXD9 DAAM2 KANK2 PCDH1 SPTAN1 SCARB2 NAT8B PCSK6 CES2 ABCG2 RP11.1180F24.1 ATN1 CRTAC1 TREML1 RP11.457K10.2 ABCA8 RP11.578F21.9 PDGFRB PLEKHG5 SLCO2A1 NTRK2 ABAT TSPAN18 QKI C1S TRIM40 DKK2 MYLK PDGFB STARD13 FBLIM1 RGS3 DOCK1 HOXD3 LTBP4 GPRC5B OTOP2 COL16A1 CTDSPL LIMS1 KIF1C SCGB1C2 PLPP3 RGS5 MMP15 RBM22P4 CLRN3 TAX1BP3 PF4V1 MFAP3L MOGAT2 SLC17A4 HMGB1P46 PPBPP2 RBMS2 CYP4F12 GAS2L1 ARHGAP35 STOM PBLD PTP4A2P2 SMTN IGFBP4 SCGB1C1 HEPH TAOK2 MGLL TSPAN8 DYNC1LI2 COL5A2 TNKS1BP1 CAPN5 RPS6KA2 ERBB3 LEPROT TEF DDX11L9 ITGA9 KIAA1671
9.700434,16.486076,Cluster 0,"Mouse Motor Cortex-cluster-Layer 6 glutamatergic neuron, intratelencephalon-projecting_2",Tfap2d Cdh9 Pcdh7 Oprk1 Dcc Smoc2 Cplx2 Car12 Chrm2 Nr4a2
9.960971,16.447163,Cluster 0,"Mouse Motor Cortex-cluster-Layer 6 glutamatergic neuron, intratelencephalon-projecting_1",Brinp3 C1ql3 Cdh13 Fst Il1rapl2 Negr1 Efna5 Zfp804b Plcxd3 Dscaml1
9.819994,16.387674,Cluster 0,"Mouse Motor Cortex-cluster-Car3+ glutamatergic neuron, intratelencephalon-projecting",C1ql3 Cdh13 Il1rapl2 Zfp804b Dscaml1 Slit3 Galnt14 Nell2 Ak5 Car3
9.088898,15.818061,Cluster 0,"Mouse Motor Cortex-cluster-Grp+ Layer 6 glutamatergic neuron, corticothalamic-projecting",Slc24a3 Hs3st4 Chgb Ntm Garnl3 Plcxd3 Kctd16 Tox Meis2 Grp
9.486109,16.181099,Cluster 0,"Mouse Motor Cortex-cluster-S100b+ Layer 5 glutamatergic neuron, intratelencephalon-projecting_2",Car10 Cdh9 Ncam2 Rspo2 Galntl6 Blnk Cdh12 AC129186.1 Gpc6 S100b
9.420959,16.20641,Cluster 0,"Mouse Motor Cortex-cluster-S100b+ Layer 5 glutamatergic neuron, intratelencephalon-projecting_1",Il1rapl2 Car10 Deptor Ncam2 Galntl6 Pde1a AC129186.1 Cdh12 Grik3 S100b
9.141982,18.08258,Cluster 0,"Mouse Motor Cortex-cluster-Rspo1+ Layer 5 glutamatergic neuron, intratelencephalon-projecting_2",Car10 Zfp804b Ncam2 Cntn5 Cdh8 Galntl6 Cdh12 Cpne4 Tnnc1 Rspo1
9.350023,18.020138,Cluster 0,"Mouse Motor Cortex-cluster-Rspo1+ Layer 5 glutamatergic neuron, intratelencephalon-projecting_1",Car10 Lingo2 Ncam2 Cux2 Galntl6 Cux1 Prr16 Cdh12 Brinp3 Rspo1
9.286191,16.560272,Cluster 0,"Mouse Motor Cortex-cluster-Pld5+ Layer 5 glutamatergic neuron, intratelencephalon-projecting_2",Car10 Cdh9 Bcl11b Ncam2 Galntl6 Dscaml1 Cwh43 Cdh12 Rxfp1 Pld5
9.297141,16.433653,Cluster 0,"Mouse Motor Cortex-cluster-Pld5+ Layer 5 glutamatergic neuron, intratelencephalon-projecting_1",Zfp804a Car10 Ncam2 Cdh18 Galntl6 Pld5 Cdh12 Ptprt Arhgap31 Hs3st4
8.444931,17.87123,Cluster 0,Motor Cortex-cross-species cluster-Sst+ GABAergic neuron_7,TH SEMA6A GABRQ CACNA2D1 LAYN TRHDE SLA RALYL PTPRC SST SERINC1 KLC1 RTN4 CCDC85A DCLK1 FRY FAM65B THY1 DKK3 HMP19 CTXN3 RAB3C KIF1B LRRK2 KIAA1551 TMOD2 MAP2 SMCHD1 GNG3 LYST SYT11 SSH2 SLC6A3 ADAMTS15 CLASP2 JAML RUFY3 FYN CNR1 SCN2A CRMP1 RTN1 NMNAT2 NFASC GNG2 ENO2 SGIP1 GPR176 SORL1 RASSF2 KIF3C FAM129A TLR4 NDRG4 APC XRN1 TUBB2A GAP43 PGM2L1 SV2C NDFIP1 SYT1 ZYG11B HERC1 ANK2 CAMK4 FYB STMN2 ZBTB18 DPYSL3 MRVI1 NCAM1 RP3.403A15.5 SV2A ATCAY SNCA GVINP1 LBH VNN2 TUBB2B GPRASP1 ATP2B4 WDFY3 TUB CR1 SARAF CHL1 CADPS CEP170 MNDA PLXNC1 XPR1 BASP1 ANKRD44 RUNX1T1 MAPT KIAA1109 INA MAPRE2 SYNGR3 IDS TUBA1A TIMP2 ATM APBB1 STMN4 GRIN2B ANKRD12 NLRP1 SCN3B PPM1L TECPR2 UNC13A SNAP91 GABRB3 TMEM154 SYNE1 CELF4 MEGF9 CADM2 DNAJC6 BDNF CLIP3 FGL2 COL1A2 TUBB3 SEPT3 KIDINS220 KIF1A UCHL1 PAFAH1B1 CDK5R1 AKAP6 RBFOX2 NRXN1 FPR2 CNTN1 PLPPR2 CTNNA2 ACTL6B TMEM35A OLFM2 RNF11 INPP4A OGFRL1 SLC12A6 GRIA1 FMN2 NAP1L5 MEFV CTNND2 TNIK MARCH4 MXD1 NAPB TLR8 MYT1L NSG1 PPFIA2 KIAA0513 FUT9 NAP1L2 OSBPL8 INPP5F BOD1L1 TNFRSF10C ATL1 CELF3 MYO5A RAB3A TTLL7 TMEM130 DOCK8 C14ORF132 MRC2 FBXL5 RCAN2 LSAMP NHSL2 PCNX1 AC013264.1 ELMOD1 TENM3 GPRASP2 OPTN VAMP2 GABARAPL1 PARP8 GRIA2 DNER TLR1 GNAO1 TNKS P2RY13 PBX1 RTN3 ATXN1 PKIA SNX18 WBSCR17 TNRC6B FGF13 DBN1 STXBP1 GCA JAZF1 PAK3 SYNJ1 PNMA2 MRGPRF SCN9A TMEFF1 WDR7 DOK6 CD248 JAKMIP1 GLT1D1 KCNS2 NREP STK17B ADD2 BEX1 MAP1A AP000769.1 CDC42EP3 KIF5C GRID1 KIAA0408 PTPRD APAF1 IL2RG PJA2 MYCBP2 KIF21B MLLT11 TSPAN5 CELF2 ATF7IP B3GAT1 ARHGAP26 VAT1L C16ORF45 MKRN1 TRAC RAB6B DOCK11 APLP1 GDI1 CTIF TRANK1
8.7495575,17.468012,Cluster 0,Lung v1-L1-Lymphatic,CCL21 MMRN1 PROX1 PPFIBP1 TFF3 TBX1 PKHD1L1 IGFBP7 TFPI TIMP3 LAMA4 PTPRB VWF LRRC32 ACVRL1 EPAS1 CDC42EP5 LAMB1 EFEMP1 GNA11 PLA2G2A C1S RAMP3 CALCRL ADGRL4 PEAR1 NID1 IL6ST CRIM1 ECSCR NBL1 PARVA MMRN2 C1R KIAA1462 MYL9 CYBRD1 DEFA6 DEFA5 CDH5 CLEC14A TGFBR2 RHOC CCL15.CCL14 ROBO4 LAMB2 MYO1D HSPG2 GNG12 PDGFRB DDR2 FAM114A1 LEPROT MCAM FILIP1L CD59 FKBP9 PROS1 PMP22 ABI3BP LTBP2 FBLIM1 ITGA1 TNS2 SPARC DMBT1 CDH13 LAMC1 PTPRM EPS8 FZD4 MYLK SPINK4 KANK2 TANC1 ATP8B1 C1QTNF5 CDX1 CXORF36 CD109 SEPP1 TIE1 SASH1 FAM26E TSPAN8 DOCK6 NTN4 OLFM4 ANO6 CDHR5 CTGF STARD13 TNS1 ITGAV EPS8L3 CD9 CYP4F12 REG3A MOGAT2 GSN DAB2 BACE2 CLCA1 NR1H4 MYO1A SRPX2 CALD1 AMN CHP2 MAOA COL4A2 PHGR1 MTUS1 FAM198B SLC5A1 KLF9 LAMA2 KIF1C DLC1 PGM5 SH3D19 RRBP1 RRAS MISP SYNPO TSPAN9 THBS1 CCL25 SEC16B PRR15L LMO7 SMOC2 CFH TMEM253 SLC39A5 ESAM HYAL2 SERPINB6 ABLIM3 TAX1BP3 EFEMP2 BGN CDX2 PXDC1 SVIL FAM3D SPTBN1 EHD2 SMTN HEG1 MALL PRAP1 CLRN3 H6PD GNG11 C1ORF115 ADCY6 MYO1C CDHR2 CDH19 FNDC3B CYB5R3 BTNL3 ADGRF5 UACA CCL11 ALDOB TGFB1I1 ST5 ITPRIPL2 ITGB1 RCAN1 ARHGEF12 CDH11 ACE ECE1 CES2 TEK PALMD AOC1 TAGLN EDN1 BMP6 SRPX PDLIM1 MUC13 RHOJ CD151 NEURL1B SELM CAPN5 CTNND1 ABCA6 CAV1 CAST LGALS4 ARHGAP29 IGHA2 RP11.903H12.5 ENTPD8 FN1 ENG IL13RA1 ENPEP SERPING1 PLOD2 ITLN2 EMILIN1 PLD1 EMCN LPP FSTL1 SLC44A4 P4HA2 ABO GUCA2A MUC3A STOM FBN1 CYGB ST6GALNAC1 IL33 PECAM1 ITGB3 MEP1A LIMS1 RBMS2 LTBP1 RPS6KA2 CARD10 C2ORF88 BMX SNTB2 PDLIM5 COL8A1 CCDC68 SDPR PDZD3 VIL1 MXRA7 ANPEP PTRF GGT5 FOXC2 KIF13A MCFD2 OAF ARHGAP18 AKAP2 MYH14
