x,y,cluster,term,genes,cluster_label
-1.3162913,4.521748,Cluster 3,"PE(15:0/22:5(7Z,10Z,13Z,16Z,19Z)) (HMDB08912)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.30662516,4.1694307,Cluster 3,"PE(24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) (HMDB09771)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.0301313,4.907731,Cluster 3,PE(24:1(15Z)/24:0) (HMDB09772),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.66328514,3.8389907,Cluster 3,PE(24:1(15Z)/24:1(15Z)) (HMDB09773),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.60619074,4.26264,Cluster 3,PE(24:1(15Z)/P-18:0) (HMDB09775),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.15387386,4.0628686,Cluster 3,PE(24:1(15Z)/P-18:1(11Z)) (HMDB09776),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.066642866,4.793387,Cluster 3,"PE(20:3(5Z,8Z,11Z)/24:0) (HMDB09343)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.702875,4.909263,Cluster 3,"PE(20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z)) (HMDB09340)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.10960848,4.594648,Cluster 3,PE(24:0/P-18:0) (HMDB09742),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.49643221,5.0493746,Cluster 3,"PE(20:3(5Z,8Z,11Z)/22:1(13Z)) (HMDB09337)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.9224898,5.229135,Cluster 3,"PE(20:3(8Z,11Z,14Z)/18:2(9Z,12Z)) (HMDB09357)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.88895935,5.000599,Cluster 3,"PE(20:3(8Z,11Z,14Z)/20:0) (HMDB09361)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.2303098,4.576601,Cluster 3,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z)) (HMDB09685)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.043025408,4.1975675,Cluster 3,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z)) (HMDB09688)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.16052231,4.938393,Cluster 3,"PE(20:3(8Z,11Z,14Z)/P-18:1(9Z)) (HMDB09381)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.13717839,4.1058273,Cluster 3,PE(14:0/22:1(13Z)) (HMDB08842),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.5360969,4.501518,Cluster 3,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:0) (HMDB09699)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.25110963,4.103134,Cluster 3,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z)) (HMDB09702)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.2736504,4.095594,Cluster 3,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:0) (HMDB09709)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.922001,4.652798,Cluster 3,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z)) (HMDB09710)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.3198252,4.837331,Cluster 3,"PE(20:3(8Z,11Z,14Z)/24:1(15Z)) (HMDB09377)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.0253307,5.162698,Cluster 3,PE(24:0/14:0) (HMDB09712),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.12029,5.100042,Cluster 3,PE(24:0/14:1(9Z)) (HMDB09713),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.32523152,4.3604403,Cluster 3,PE(24:0/15:0) (HMDB09714),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.1776719,4.5337944,Cluster 3,"PE(20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)) (HMDB09374)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.0370975,4.1357937,Cluster 3,PE(24:0/16:0) (HMDB09715),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.024581557,4.2423043,Cluster 3,PE(24:0/18:1(11Z)) (HMDB09718),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.2927235,4.1551976,Cluster 3,PE(24:0/18:1(9Z)) (HMDB09719),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.045984775,4.234088,Cluster 3,"PE(24:0/20:3(8Z,11Z,14Z)) (HMDB09728)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.2476805,4.479304,Cluster 3,"PE(24:0/20:5(5Z,8Z,11Z,14Z,17Z)) (HMDB09731)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.1904838,4.980721,Cluster 3,"PE(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z)) (HMDB09365)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.08718716,4.1331687,Cluster 3,"PE(20:3(8Z,11Z,14Z)/20:3(5Z,8Z,11Z)) (HMDB09364)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.2084641,5.0643344,Cluster 3,"PE(15:0/20:4(8Z,11Z,14Z,17Z)) (HMDB08905)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.90539116,4.711381,Cluster 3,"PE(15:0/20:5(5Z,8Z,11Z,14Z,17Z)) (HMDB08906)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-1.2484567,4.666391,Cluster 3,PE(24:0/22:0) (HMDB09732),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.51290154,4.5449734,Cluster 3,"PE(24:0/22:2(13Z,16Z)) (HMDB09734)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.15676661,4.0989976,Cluster 3,"PE(24:0/22:4(7Z,10Z,13Z,16Z)) (HMDB09735)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.175916,4.982033,Cluster 3,PE(24:0/24:1(15Z)) (HMDB09740),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.17735596,3.902949,Cluster 3,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z)) (HMDB09683)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.95459026,5.2494907,Cluster 3,"PE(20:3(5Z,8Z,11Z)/20:0) (HMDB09328)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.09134281,4.851417,Cluster 3,PE(15:0/P-16:0) (HMDB08916),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.14577544,3.8843527,Cluster 3,"PE(20:1(11Z)/18:3(6Z,9Z,12Z)) (HMDB09259)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
-0.7870075,4.9292607,Cluster 3,PE(20:1(11Z)/18:1(9Z)) (HMDB09257),PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
0.29322037,4.351905,Cluster 3,"PE(22:1(13Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB09531)",PLA2G2E PLA2G12B ATP8B4 PLA2G2F ATP8B3 ATP8B2 PLA2G2D PLA2G2A ATP8B1 PLA2G4A SELI PLA2G4B ATP11C ATP11B PISD ATP11A PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PEMT PLA2G1B ATP8A2 ATP8A1 ABHD4 ATP10D PLA2G3 PLA2G5 PEBP1 ATP10B ATP10A PLA2G6 PLD2 PLD1 PLD4 PLD3 PLTP NAPE-PLD CEPT1 ATP9A ,pe
