x,y,cluster,term,genes
10.535935,9.5325985,Cluster 2,EPHA4 PATHWAY,ITGA1 LYN ITGB1 ACTA1 SELP RAP1B EPHB1 FYN EPHA4 L1CAM 
12.173652,10.202523,Cluster 2,TRKA PATHWAY,PRKCB1 NTRK1 SHC1 KLK2 PRKCA DPM2 NGFB PIK3R1 PIK3CA AKT1 PLCG1 HRAS GRB2 SOS1 
10.579657,10.410831,Cluster 2,ALK PATHWAY,TGFB1 ACVR1 FZD1 TGFB3 TGFB2 MEF2C NOG RFC1 AXIN1 TGFBR1 BMP7 TGFBR2 TGFBR3 BMP5 BMP4 BMP2 APC MYL2 BMPR1A TCF1 ATF2 MADH4 BMPR2 GSK3B MADH1 BMP10 CTNNB1 MADH6 MADH5 CHRD GATA4 DVL1 NPPA NPPB WNT1 MAP3K7 NKX2-5 
10.922428,10.597824,Cluster 2,RECK PATHWAY,MMP14 MMP2 TIMP3 TIMP4 TIMP1 HRAS TIMP2 MMP9 RECK 
12.487247,10.574882,Cluster 2,MET PATHWAY,ITGA1 MAP2K2 JUN MAP4K1 MAP2K1 STAT3 HGF FOS PTPN11 GAB1 PTK2 RASA1 ACTA1 PIK3R1 PIK3CA GRF2 MET CRK GRB2 DOCK1 RAF1 SOS1 ITGB1 SRC PXN PTEN ELK1 CRKL RAP1A PAK1 RAP1B MAPK8 MAPK3 PTK2B MAPK1 HRAS 
11.597093,9.726259,Cluster 2,MTA3 PATHWAY,GREB1 HSPB2 PDZK1 ESR1 GAPD HSPB1 TUBA8 MTA1 TUBA6 TUBA4 TUBA3 TUBA2 TUBA1 MTA3 ALDOA CTSD 
12.424364,10.488504,Cluster 2,CXCR4 PATHWAY,RELA PRKCB1 PXN MAP2K1 PIK3C2G PRKCA NFKB1 GNAI1 PTK2 GNGT1 CXCL12 GNB1 PIK3R1 PIK3CA CXCR4 GNAQ MAPK3 PTK2B PLCG1 CRK MAPK1 HRAS RAF1 BCAR1 
10.663042,10.447945,Cluster 2,VITCB PATHWAY,COL4A1 COL4A3 COL4A2 SLC23A2 COL4A5 COL4A4 SLC2A1 SLC23A1 P4HB SLC2A3 COL4A6 
11.101288,10.825906,Cluster 2,SPPA PATHWAY,ITGA1 ITGB1 SRC PRKCB1 F2R SYK MAP2K1 PLA2G4A F2 PRKCA GNAI1 PTGS1 PTK2 GNGT1 GNB1 TBXAS1 MAPK3 MAPK1 HRAS F2RL3 PLCB1 RAF1 
11.765355,10.956318,Cluster 2,MYOSIN PATHWAY,PRKCB1 PPP1R12B ROCK1 ARHGEF1 PRKCA MYLK ARHGAP5 GNGT1 GNB1 PRKCL1 MYL2 GNA12 GNA13 GNAQ PLCB1 
10.920631,10.682821,Cluster 2,SLRP PATHWAY,LUM BGN DSPG3 FMOD KERA DCN 
12.068099,9.780435,Cluster 2,WNT PATHWAY,CREBBP FZD1 CSNK1A1 TLE1 CSNK2A1 AXIN1 PPP2CA MAP3K7IP1 APC PPARD TCF1 MADH4 GSK3B HDAC1 CTBP1 CTNNB1 NLK FRAT1 WIF1 CCND1 CSNK1D DVL1 MYC WNT1 MAP3K7 BTRC 
10.834723,10.403128,Cluster 2,PLCD PATHWAY,TGM2 PRKCB1 PLCD1 PRKCA ADRA1B 
11.403109,10.4973755,Cluster 2,CELL2CELL PATHWAY,SRC PXN ACTN3 CTNNB1 ACTN2 ACTN1 PTK2 CTNNA2 PECAM1 CTNNA1 CSK BCAR1 VCL 
11.307636,10.30495,Cluster 2,P53HYPOXIA PATHWAY,NQO1 CSNK1A1 ABCB1 CPB2 CDKN1A GADD45A FHL2 IGFBP3 HIF1A HIC1 NFKBIB MAPK8 CSNK1D AKT1 HSPA1A BAX ATM TP53 MDM2 HSPCA 
12.007322,9.438747,Cluster 2,EIF4 PATHWAY,EIF4A2 EIF4A1 PRKCB1 IRS1 PDPK1 EIF4EBP1 PTEN PRKCA MAPK14 GHR PIK3R1 RPS6KB1 PIK3CA MKNK1 FRAP1 AKT1 MAPK3 EIF4G1 PABPC1 MAPK1 EIF4E EIF4G3 EIF4G2 PDK2 
11.835123,10.428993,Cluster 2,IGF1 PATHWAY,JUN IRS1 SHC1 CSNK2A1 MAP2K1 SRF FOS PTPN11 IGF1 ELK1 IGF1R RASA1 MAPK8 PIK3R1 PIK3CA MAPK3 HRAS GRB2 RAF1 SOS1 
11.23797,10.167461,Cluster 2,ARAP PATHWAY,ARFGEF2 PSCD3 GPLD1 PSCD4 PSCD1 COP COPA PSCD2 KDELR1 GBF1 ARF1 KDELR2 CLTB CLTA DDEF2 ARFGAP3 BIG1 CENTD2 ARFGAP1 DDEF1 CENTD1 KDELR3 
11.494282,10.552707,Cluster 2,PTEN PATHWAY,ITGB1 CDKN1B SHC1 PDPK1 ILK PTEN PTK2 PIK3R1 PIK3CA TNFSF6 AKT1 MAPK3 FOXO3A MAPK1 GRB2 BCAR1 PDK2 SOS1 
12.675712,10.614228,Cluster 3,TGFB PATHWAY,TGFB1 MADH4 CREBBP MADH3 TGFB3 MADH2 TGFB2 MAP2K1 MADH7 MADHIP TGFBR1 TGFBR2 MAP3K7IP1 APC CDH1 EP300 MAPK3 SKIL MAP3K7 
15.193888,10.775515,Cluster 3,FMLP PATHWAY,MAP2K2 MAP3K1 MAP2K3 MAP2K1 SYT1 NFATC4 NFATC3 NFATC2 NFATC1 NFKB1 MAPK14 NFKBIA GNB1 CAMK1 NCF1 CALM2 CAMK1G CALM3 PLCB1 RAF1 CALM1 RELA NCF2 FPR1 PIK3C2G ELK1 PPP3CA GNA15 GNGT1 PPP3CB PPP3CC PAK1 MAPK3 RAC1 MAPK1 HRAS MAP2K6 
14.0126295,10.870188,Cluster 3,TPO PATHWAY,STAT5B PRKCB1 JUN STAT1 SHC1 CSNK2A1 MAP2K1 STAT3 FOS MPL PRKCA RASA1 PIK3R1 PIK3CA THPO MAPK3 PLCG1 HRAS GRB2 STAT5A RAF1 SOS1 JAK2 
14.924355,10.528229,Cluster 3,IL4 PATHWAY,IL4 IL4R IRS1 SHC1 RPS6KB1 AKT1 STAT6 IL2RG GRB2 JAK3 JAK1 
12.258944,10.915129,Cluster 3,ACH PATHWAY,SRC BAD PTK2 PIK3R1 PIK3CA TERT TNFSF6 CHRNG AKT1 PTK2B FOXO3A RAPSN MUSK YWHAH CHRNB1 
14.517884,10.438736,Cluster 3,P38MAPK PATHWAY,MEF2B TGFB1 MAP2K4 MEF2A MEF2D TGFB3 MAP3K1 TGFB2 MEF2C DAXX STAT1 PLA2G4A TRAF2 TGFBR1 CDC42 MAPK14 CREB1 MAPKAPK5 MAPKAPK2 DDIT3 GRB2 PDZGEF1 ATF2 MAX SHC1 TRADD HSPB2 ELK1 HSPB1 RPS6KA5 MKNK1 MYC RAC1 MAP3K9 HRAS RIPK1 MAP3K7 MAP3K5 MAP2K6 HMGN1 
12.850907,10.118525,Cluster 3,PELP1 PATHWAY,PELP1 CREBBP SRC EP300 MAPK3 MAPK1 ESR1 
14.381623,9.892668,Cluster 3,CBL PATHWAY,CSF1R SH3GLB2 SRC EGF PDGFRA PRKCB1 SH3GLB1 SH3KBP1 PRKCA CBL EGFR MET GRB2 
13.718654,10.154535,Cluster 3,ARENRF2 PATHWAY,PRKCB1 JUN KEAP1 FOS PRKCA MAPK14 MAFF CREB1 MAPK8 FXYD2 MAFG MAPK1 MAFK NFE2L2 
14.268081,10.536055,Cluster 3,IL6 PATHWAY,CEBPB JUN SHC1 CSNK2A1 MAP2K1 STAT3 SRF FOS PTPN11 ELK1 IL6 MAPK3 HRAS GRB2 IL6ST JAK3 IL6R JAK1 RAF1 SOS1 JAK2 
14.599127,10.135372,Cluster 3,RHO PATHWAY,GSN ACTR3 ARHGEF11 ACTR2 PPP1R12B LIMK1 BAIAP2 DIAPH1 ARPC3 MYL2 ARPC4 ARPC2 ARHA ARHGEF5 TLN1 PFN1 VCL ARPC1A SRC ROCK1 ARHGEF1 ARPC1B ARHGAP1 ARHGAP6 ARHGAP4 MYLK ARHGAP5 OPHN1 PIP5K1A CFL1 PIP5K1B 
14.405749,10.576486,Cluster 3,GH PATHWAY,STAT5B INSR PRKCB1 MAP2K1 PRKCA GH1 PIK3R1 PIK3CA GRB2 PTPN6 TCF1 RAF1 SOS1 IRS1 SHC1 SRF SLC2A4 INS GHR SOCS1 RPS6KA1 MAPK3 PLCG1 MAPK1 HRAS STAT5A JAK2 
13.835562,10.063258,Cluster 3,GSK3 PATHWAY,FZD1 PDPK1 TIRAP AXIN1 NFKB1 PPP2CA MYD88 APC PIK3R1 PIK3CA TOLLIP TLR4 LEF1 RELA GSK3B CTNNB1 LY96 GNAI1 PRKR GJA1 CCND1 DVL1 IRAK1 AKT1 LBP WNT1 CD14 
14.233098,10.578094,Cluster 3,HCMV PATHWAY,RB1 RELA MAP2K2 MAP3K1 MAP2K3 MAP2K1 NFKB1 MAPK14 CREB1 SP1 PIK3R1 PIK3CA AKT1 MAPK3 MAPK1 MAP2K6 
13.586638,10.431286,Cluster 3,PPARA PATHWAY,PRKCB1 DUT JUN NCOA1 DUSP1 APOA2 NFKBIA NCOR1 SP1 NCOR2 PPARGC1 PIK3CA APOA1 ACOX1 HSPA1A FAT RB1 RELA CITED2 HSD17B4 EHHADH TNF RXRA NRIP1 MYC ME1 CD36 STAT5B CREBBP CPT1B PPARA NR1H3 NR2F1 NR0B2 PRKCA NOS2A PIK3R1 PRKAR1B PRKAR1A PPARBP FRA8B FABP1 LPL SRA1 PDGFA INS MRPL11 PTGS2 PRKACG PRKAR2B EP300 PRKAR2A MAPK3 MAPK1 PRKACB STAT5A HSPCA 
14.485087,10.189828,Cluster 3,HBX PATHWAY,HBXIP SRC CREB1 SHC1 PTK2B HRAS GRB2 SOS1 
15.31773,10.749253,Cluster 3,FCER1 PATHWAY,MAP2K4 LYN MAP3K1 PRKCB1 JUN SYK MAP2K1 SYT1 NFATC4 PLA2G4A FOS NFATC3 NFATC2 NFATC1 VAV1 PIK3R1 PIK3CA BTK GRB2 CALM2 CALM3 RAF1 CALM1 SOS1 SHC1 ELK1 PPP3CA PPP3CB PPP3CC PAK2 MAPK8 MAPK3 FCER1A PLCG1 MAPK1 HRAS FCER1G MAP2K7 
14.911117,10.284399,Cluster 3,CERAMIDE PATHWAY,MAP2K4 RELA MAP3K1 MAP2K1 BAD PDCD8 TRADD TRAF2 NFKB1 TNFRSF1A CASP8 MAPK8 SMPD1 MAPK3 BCL2 BAX FADD CYCS MAPK1 RIPK1 NSMAF RAF1 
15.441101,10.768878,Cluster 3,BCR PATHWAY,LYN MAP3K1 PRKCB1 JUN SYK MAP2K1 SYT1 NFATC4 FOS NFATC3 NFATC2 NFATC1 PRKCA VAV1 MAPK14 BTK GRB2 CALM2 CALM3 RAF1 CALM1 SOS1 SHC1 ELK1 PPP3CA CD79B PPP3CB CD79A PPP3CC MAPK8 MAPK3 BLNK PLCG1 RAC1 HRAS 
12.844135,10.494678,Cluster 3,PLC PATHWAY,PRKCB1 PIK3R1 PIK3CA AKT1 PLCG1 PRKCA VAV1 PLCB1 
14.337138,9.993737,Cluster 3,CHEMICAL PATHWAY,PRKCB1 STAT1 PXN APAF1 BAD PRKCA EIF2S1 PTK2 CASP9 CASP6 CASP7 BCL2L1 AKT1 BCL2 BAX CASP3 ATM CYCS ADPRT TLN1 BID TP53 
13.570326,10.518959,Cluster 3,PPARG PATHWAY,NCOA2 CREBBP RXRA NCOA1 PPARGC1 LPL EP300 PPARBP PPARG 
13.183193,10.560757,Cluster 3,CARM1 PATHWAY,CREBBP NCOA3 PRKACG RXRA CREB1 PRKAR1B PRKAR1A PRKAR2B EP300 PRKAR2A CARM1 RARA PRKACB 
14.5455,10.415362,Cluster 3,MAPK PATHWAY,TGFB1 MAP3K3 MAP3K4 TGFB3 MAP3K1 TGFB2 JUN MAP3K2 BRAF TGFBR1 MAPK13 MAPK14 MAPK11 NFKBIA MAPK12 SP1 MAPK10 MAPKAPK5 MAPKAPK2 MAPKAPK3 RAF1 PDZGEF1 ATF2 RELA SHC1 TRADD PAK2 PAK1 MKNK1 MKNK2 MYC MAP3K9 RIPK1 MAP3K7 MAP3K8 MAP3K5 MAP3K6 MEF2B MAP2K4 MAP4K2 ARAF1 MEF2A MAP2K5 MAP4K3 MEF2D MAP2K2 MAP2K3 MAP4K1 MEF2C DAXX STAT1 MAP2K1 CHUK FOS TRAF2 NFKB1 CREB1 RPS6KB2 RPS6KB1 MAP3K10 MAP3K11 GRB2 MAP3K14 MAP3K12 MAP3K13 CEBPA MAX ELK1 RPS6KA5 IKBKB RPS6KA4 MAPK9 MAPK8 RPS6KA1 RPS6KA3 RPS6KA2 MAPK3 RAC1 MAPK1 HRAS MAPK7 MAPK6 MAP4K4 MAP2K6 MAP2K7 MAP4K5 MAPK4 
14.20625,9.911626,Cluster 3,TNFR1 PATHWAY,MAP2K4 DFFB MAP3K1 JUN DFFA CRADD TRAF2 TNFRSF1A MADD ADPRT RB1 TRADD LMNB1 PRKDC TNF LMNB2 LMNA CASP8 PAK2 PAK1 MAPK8 BAG4 ARHGDIB CASP2 CASP3 FADD RIPK1 MAP3K7 SPTAN1 
14.329253,10.647952,Cluster 3,EPO PATHWAY,STAT5B EPO JUN SHC1 CSNK2A1 MAP2K1 FOS ELK1 EPOR MAPK8 MAPK3 PLCG1 HRAS GRB2 PTPN6 STAT5A RAF1 SOS1 JAK2 
13.177661,10.795634,Cluster 3,EGF PATHWAY,MAP2K4 EGF MAP3K1 PRKCB1 JUN STAT1 CSNK2A1 MAP2K1 STAT3 FOS PRKCA RASA1 PIK3R1 PIK3CA GRB2 RAF1 SOS1 SHC1 SRF ELK1 EGFR MAPK8 MAPK3 PLCG1 HRAS JAK1 STAT5A 
14.4653015,10.143112,Cluster 3,NOTCH PATHWAY,RBPSUH NOTCH1 ADAM17 FURIN PSEN1 DLL1 
15.415925,10.24468,Cluster 3,KERATINOCYTE PATHWAY,MAP2K4 PRKCH PRKCG EGF MAP3K1 PRKCB1 MAP2K3 JUN DAXX PRKCD MAP2K1 CHUK PRKCE FOS TRAF2 PRKCA NFKB1 TNFRSF1A MAPK13 PPP2CA TNFRSF1B MAPK14 NFKBIA SP1 TNFSF6 BCL2 PRKCQ MAP3K14 RAF1 CEBPA RELA TNF ETS1 EGFR ETS2 IKBKB MAPK8 MAPK3 MAPK1 HRAS TNFRSF6 RIPK1 HOXA7 MAP3K5 MAP2K6 MAP2K7 
13.430761,10.4800005,Cluster 3,ERK5 PATHWAY,MEF2B MEF2A MEF2D NTRK1 MEF2C SHC1 CREB1 RPS6KA1 PIK3R1 PIK3CA AKT1 MAPK3 PLCG1 MAPK1 HRAS GRB2 MAPK7 
12.935787,10.45003,Cluster 3,ION PATHWAY,PRKCB1 P2RY2 PTK2B PLCG1 PRKCA 
14.624705,10.867167,Cluster 3,GLEEVEC PATHWAY,STAT5B MAP2K4 MAP3K1 JUN STAT1 MAP2K1 FOS CRKL BCR MAPK8 PIK3R1 PIK3CA MYC AKT1 MAPK3 BCL2 HRAS GRB2 STAT5A RAF1 SOS1 JAK2 
13.72767,10.551451,Cluster 3,EGFR SMRTE PATHWAY,ZNF145 RXRA EGF MAP3K1 NCOR2 THRB MAP2K1 THRA RARA EGFR MAPK14 
12.518201,10.837441,Cluster 3,CIRCADIAN PATHWAY,PER1 CRY2 CRY1 CSNK1E CLOCK ARNTL 
13.098541,10.285468,Cluster 3,RARRXR PATHWAY,NCOA2 GTF2A1 TBP NCOA3 HDAC3 NCOA1 GTF2B GTF2F1 GTF2E1 RXRA PCAF NCOR2 POLR2A ERCC3 RARA 
12.996449,10.355657,Cluster 3,ETS PATHWAY,CSF1R HDAC5 JUN CSF1 HDAC2 FOS ETV3 DDX20 ETS1 ETS2 RBL1 NCOR2 RBL2 SIN3B SIN3A E2F1 E2F4 HRAS 
15.289318,10.480767,Cluster 3,IL2RB PATHWAY,STAT5B SYK BAD CFLAR NMI FOS PPIA PIK3R1 RPS6KB1 IL2RA PIK3CA TNFSF6 IL2RB BCL2L1 BCL2 GRB2 PTPN6 RAF1 SOS1 IRS1 SHC1 IL2RG CBL ZNFN1A3 SOCS3 CRKL SOCS1 E2F1 MYC AKT1 MAPK3 MAPK1 HRAS TNFRSF6 JAK3 JAK1 STAT5A 
13.278145,10.85455,Cluster 3,PDGF PATHWAY,MAP2K4 PDGFRA MAP3K1 PRKCB1 JUN STAT1 CSNK2A1 MAP2K1 STAT3 FOS PRKCA RASA1 PIK3R1 PIK3CA GRB2 RAF1 SOS1 SHC1 SRF PDGFA ELK1 MAPK8 MAPK3 PLCG1 HRAS JAK1 STAT5A 
13.304509,10.145214,Cluster 3,AKT PATHWAY,RELA CHUK BAD PDPK1 NFKB1 GH1 PPP2CA MLLT7 NFKBIA GHR CASP9 PIK3R1 PIK3CA TNFSF6 AKT1 FOXO3A FOXO1A YWHAH HSPCA 
11.538717,7.7024465,Cluster 4,ATRBRCA PATHWAY,HUS1 MRE11A FANCA BRCA1 BRCA2 FANCC FANCF RAD50 FANCE FANCG RAD51 CHEK1 NBS1 FANCD2 CHEK2 RAD17 ATM TREX1 RAD1 ATR TP53 RAD9A 
10.823956,8.506672,Cluster 4,SARS PATHWAY,LDHC LDHB LDHA CKM ANPEP NCL GPT EIF4E FBL MAPK14 
11.930488,8.378959,Cluster 4,SKP2E2F PATHWAY,RB1 CCNA1 TFDP1 CDC34 SKP1A CCNE1 E2F1 CDK2 CUL1 SKP2 
11.558365,8.609316,Cluster 4,GLYCOLYSIS PATHWAY,PFKL TPI1 PKLR PGAM1 PGK1 ENO1 ALDOB HK1 GAPD GPI 
11.659141,7.759692,Cluster 4,CDC25 PATHWAY,CDC2 WEE1 CHEK1 ATM CDC25A MYT1 CDC25B YWHAH CDC25C 
11.77145,8.1938305,Cluster 4,P27 PATHWAY,RB1 CDKN1B CKS1B CUL1 NEDD8 RBX1 TFDP1 SKP1A CCNE1 E2F1 CDK2 UBE2M SKP2 
11.580651,7.681892,Cluster 4,PLK3 PATHWAY,CHEK1 CHEK2 ATM YWHAH ATR TP53 CNK CDC25C 
12.346922,9.484407,Cluster 4,CARM ER PATHWAY,TBP CREBBP MEF2C NR0B1 GTF2F1 ESR1 REA HIST2H3C NCOR2 PPARGC1 ERCC3 PPARBP CARM1 SHARP HDAC5 GTF2A1 HDAC6 HDAC3 HDAC4 HDAC1 HDAC2 SRA1 BRCA1 GTF2E1 GRIP1 PELP1 POLR2A NRIP1 CCND1 EP300 
11.95669,9.0365,Cluster 4,IGF1MTOR PATHWAY,EIF2B5 GSK3B PDPK1 RPS6 EIF4EBP1 PTEN IGF1 INPPL1 EIF2S3 EIF2S2 IGF1R EIF2S1 PPP2CA PIK3R1 RPS6KB1 PIK3CA FRAP1 AKT1 EIF4E PDK2 
12.194839,9.107758,Cluster 4,TEL PATHWAY,RB1 XRCC5 TNKS G22P1 TERF1 PRKCA EGFR IGF1R PPP2CA POLR2A TERT TEP1 MYC AKT1 BCL2 TP53 HSPCA KRAS2 
11.738176,7.875635,Cluster 4,PTC1 PATHWAY,XPO1 CDC2 SHH CDK7 CCNB1 CCNH CDC25A MNAT1 PTCH CDC25B CDC25C 
11.088122,8.238727,Cluster 4,ETC PATHWAY,GPD2 ATP5A1 UQCRC1 NDUFA1 MTCO1 CYCS SDHD SDHB SDHC SDHA 
12.599036,9.10606,Cluster 4,FAS PATHWAY,MAP2K4 DFFB MAP3K1 JUN DFFA DAXX CFLAR PTPN13 TNFSF6 ADPRT RB1 FAF1 LMNB1 PRKDC LMNB2 LMNA CASP8 PAK2 PAK1 MAPK8 CASP6 CASP7 CASP10 ARHGDIB CASP3 FADD RIPK2 TNFRSF6 MAP3K7 SPTAN1 
11.784781,8.110933,Cluster 4,RAN PATHWAY,RANBP2 RANBP1 CHC1 RAN RANGAP1 
10.820478,8.386441,Cluster 4,PARKIN PATHWAY,PARK2 GPR37 SNCAIP UBL1 UBE2F PNUTL1 UBE2E2 UBE2G2 UBE2L6 UBE2G1 SNCA UBE2L3 
11.524526,7.6730337,Cluster 4,DNAFRAGMENT PATHWAY,TOP2B DFFB ENDOG DFFA CASP7 GZMB TOP2A CASP3 HMGB1 HMGB2 
11.409162,8.735463,Cluster 4,MALATEX PATHWAY,ACLY SLC25A1 PC PDHA1 ME1 SLC25A11 MDH1 CS 
11.986049,8.607343,Cluster 4,ARF PATHWAY,TBX2 RB1 CDKN2A TWIST1 POLR1A PIK3R1 POLR1B PIK3CA POLR1C E2F1 POLR1D MYC RAC1 ABL1 TP53 MDM2 
11.877559,7.895728,Cluster 4,G2 PATHWAY,CDKN2D CDKN1A GADD45A CDC25A BRCA1 PRKDC MYT1 CDC25B CDC25C PLK CDC2 WEE1 CDC34 CCNB1 RPS6KA1 CHEK1 EP300 CHEK2 YWHAQ ATM YWHAH ATR TP53 MDM2 
12.687604,9.013387,Cluster 4,TERC PATHWAY,RB1 SP1 SP3 NFYB NFYC NFYA 
11.459323,7.770414,Cluster 4,SET PATHWAY,SET CREBBP DFFB DFFA ANP32A GZMB GZMA APEX1 PRF1 HMGB2 NME1 
11.684608,7.820517,Cluster 4,ATM PATHWAY,RELA JUN CDKN1A GADD45A MRE11A BRCA1 NFKB1 RAD50 TP73 NFKBIA RAD51 MAPK8 CHEK1 NBS1 CHEK2 ATM ABL1 RBBP8 TP53 MDM2 
12.177169,8.877041,Cluster 4,SRCRPTP PATHWAY,CDC2 SRC PRKCB1 CCNB1 PTPRA CDC25A CSK PRKCA GRB2 CDC25B CDC25C 
11.222984,8.1074295,Cluster 4,PROTEASOME PATHWAY,PSMD14 RPN1 RPN2 UBE3A UBE2A PSMB7 PSMA6 PSMA7 PSMA4 PSMB5 PSMA5 PSMB6 PSMB3 PSMA2 PSMB4 PSMA3 PSMB1 PSMC3 PSMB2 PSMA1 UBE1 
12.340554,9.030964,Cluster 4,TERT PATHWAY,WT1 MAX SP1 SP3 HDAC1 MYC ZNF42 TP53 
12.095028,8.553214,Cluster 4,P53 PATHWAY,PCNA RB1 CDKN1A APAF1 GADD45A CCND1 CCNE1 CDK4 E2F1 TIMP3 CDK2 BCL2 BAX ATM TP53 MDM2 
11.982057,8.264771,Cluster 4,CELLCYCLE PATHWAY,RB1 CDKN2C CDKN1B CDKN2D CDKN2A CDKN1A CDKN2B CCNH CDC25A CDC2 RBL1 CCNA1 TFDP1 CCND3 CDK7 CCNB1 CDK6 CCND2 CCND1 CCNE1 CDK4 E2F1 CDK2 
11.813368,7.971148,Cluster 4,RB PATHWAY,RB1 CDC25A MYT1 CDC25B CDC25C CDC2 WEE1 CHEK1 CDK4 CDK2 ATM YWHAH TP53 
11.724958,8.056115,Cluster 4,EIF2 PATHWAY,EIF2B5 EIF5 GSK3B EIF2AK4 EIF2AK3 EIF2S3 EIF2S2 PRKR EIF2S1 PPP1CA HRI 
11.86713,8.425215,Cluster 4,FBW7 PATHWAY,RB1 FBXW7 TFDP1 CDC34 SKP1A CCNE1 E2F1 CDK2 CUL1 
11.967152,9.182265,Cluster 4,MTOR PATHWAY,EIF4B EIF4A2 EIF4A1 PDPK1 RPS6 EIF4EBP1 PTEN TSC2 TSC1 PPP2CA FKBP1A EIF3S10 PIK3R1 RPS6KB1 PIK3CA MKNK1 FRAP1 AKT1 EIF4G1 EIF4E EIF4G3 EIF4G2 PDK2 
12.022435,8.635994,Cluster 4,G1 PATHWAY,TGFB1 TGFB3 TGFB2 CDKN2A CDKN2B CDC25A DHFR CDC2 CCNA1 TFDP1 CDK6 CCNE1 CDK4 CDK2 ATM ATR TP53 MADH4 RB1 MADH3 CDKN1B GSK3B HDAC1 CDKN1A CCND1 E2F1 ABL1 SKP2 
15.735965,8.03284,Cluster 5,EPONFKB PATHWAY,NFKBIA RELA EPO CDKN1A ARNT HIF1A NFKB1 EPOR GRIN1 SOD2 JAK2 
16.096144,9.16465,Cluster 5,STRESS PATHWAY,MAP2K4 MAP4K2 MAP3K1 MAP2K3 JUN CHUK CRADD TRAF2 NFKB1 TNFRSF1A MAPK14 NFKBIA LTA MAP3K14 RELA ATF1 TRADD TNF TANK IKBKB MAPK8 CASP2 RIPK1 IKBKG MAP2K6 
15.914392,8.2562475,Cluster 5,RANKL PATHWAY,RELA TNFRSF11A FOS NFKB1 PRKR FOSL2 FOSL1 MAPK8 TRAF6 TNFSF11 ISGF3G IFNB1 IFNAR1 IFNAR2 
15.678787,9.392267,Cluster 5,PML PATHWAY,CREBBP RB1 DAXX SP100 TNF SIRT1 TNFRSF1A PAX3 TNFRSF1B PML PRAM-1 TNFSF6 UBL1 HRAS TNFRSF6 RARA TP53 
15.899412,8.300959,Cluster 5,IL10 PATHWAY,IL10 STAT1 STAT3 IL10RB IL10RA TNF IL1A IL6 HMOX1 JAK1 BLVRB STAT5A BLVRA 
15.1776085,8.3581085,Cluster 5,PEPI PATHWAY,GRN IL8 ELA1 ELA2B SLPI ELA2 ELA3B ELA2A 
16.37534,9.126195,Cluster 5,CD40 PATHWAY,RELA MAP3K1 DUSP1 CHUK IKBKAP TNFAIP3 TRAF3 NFKB1 IKBKB NFKBIA TNFSF5 TRAF6 IKBKG MAP3K14 TNFRSF5 
15.609,7.820765,Cluster 5,INFLAM PATHWAY,TGFB1 IL11 TGFB3 TGFB2 IL10 IL15 IL13 IL3 IL2 IL1A IL5 IL4 IL7 IL6 CD4 IL8 IFNG HLA-DRA LTA HLA-DRB1 CSF3 CSF2 CSF1 IFNA1 PDGFA TNF IFNB1 IL12B IL12A 
15.681685,8.226517,Cluster 5,PKC PATHWAY,NFKBIA RELA PRKCB1 GNAQ PRKCA NFKB1 PLCB1 
15.4144535,8.605643,Cluster 5,CDMAC PATHWAY,RELA PRKCB1 JUN MAP2K1 FOS TNF PRKCA CUZD1 NFKB1 NFKBIA MYC MAPK3 MAPK1 HRAS PLCB1 RAF1 
15.920068,8.419223,Cluster 5,IL1R PATHWAY,TGFB1 SITPEC TGFB3 MAP3K1 MAP2K3 TGFB2 JUN IL1R1 CHUK NFKB1 MAPK14 IL1A MAP3K7IP1 IL1B MYD88 NFKBIA IL6 TOLLIP TRAF6 MAP3K14 IL1RN RELA IFNA1 IL1RAP TNF IKBKB MAPK8 IRAK2 IRAK3 IRAK1 IFNB1 MAP3K7 MAP2K6 
15.375354,8.536133,Cluster 5,VOBESITY PATHWAY,RXRA LPL PPARG RETN TNF APM1 NR3C1 HSD11B1 
15.557878,8.240555,Cluster 5,RNA PATHWAY,NFKBIA DNAJC3 RELA CHUK MAP3K14 EIF2S2 NFKB1 PRKR EIF2S1 TP53 
15.880441,8.87809,Cluster 5,SODD PATHWAY,CASP8 BAG4 TRADD FADD TNF TRAF2 RIPK1 TNFRSF1A BIRC3 TNFRSF1B 
15.444623,7.999483,Cluster 5,ERYTH PATHWAY,TGFB1 IL11 EPO TGFB3 TGFB2 CSF3 FLT3 CSF2 IGF1 IL3 IL1A IL6 KITLG IL9 CCL3 
15.899159,8.559034,Cluster 5,LAIR PATHWAY,ITGB2 ITGB1 SELPLG ITGA4 BDK TNF VCAM1 ITGAL ICAM1 C3 IL1A C5 C6 SELP IL6 C7 IL8 
15.781978,9.247045,Cluster 5,HIVNEF PATHWAY,GSN MAP3K1 APAF1 CRADD CFLAR TNFRSF1A TNFRSF1B NFKBIA RASA1 TNFSF6 BCL2 CYCS ADPRT RB1 RELA TRADD LMNB1 TNF LMNB2 LMNA CASP8 PAK2 CASP9 CASP6 CASP7 CASP2 CASP3 FADD RIPK1 MAP3K5 DFFB DFFA DAXX PRKCD CHUK CDC2L1 CDC2L2 TRAF1 TRAF2 NFKB1 PTK2 MAP3K14 BIRC2 BIRC3 MDM2 BIRC4 NUMA1 ACTG1 PSEN1 PRKDC PSEN2 MAPK8 BAG4 ARHGDIB TNFRSF6 SPTAN1 BID MAP2K7 
