x,y,Name,Genes
11.973374,6.6997175,PCNA-MutS-alpha-MutL-alpha-DNA complex (human),PCNA MLH1 MSH6 MSH2 PMS2
12.519051,6.0624948,MutL-alpha complex (human),MLH1 PMS2
12.348405,5.6887646,MutL-beta complex (human),MLH1 PMS1
13.423163,11.246929,"Respiratory chain complex I, mitochondrial (mouse)",NDUFA9 GM3192 NDUFA8 NDUFA7 NDUFA6 NDUFA5 NDUFA4 NDUFA3 NDUFA2 NDUFA1 NDUFC2 LOC631040 NDUFS8 GM4459 NDUFS7 NDUFS5 NDUFS4 NDUFS3 NDUFS2 NDUFS1 ND1 ND4 ND3 NDUFB9 NDUFB8 NDUFB7 NDUFA12 NDUFB6 NDUFA13 NDUFA10 NDUFB5 NDUFB10 NDUFB4 NDUFA11 NDUFB2 NDUFV3 NDUFV2 GM6444 NDUFV1 LOC100046519
13.49123,3.472972,Caveolar macromolecular signaling complex (mouse),CAV3 PRKAR2B CACNA1C GNAS PPP2R1A ADRB2 ADCY8
5.402194,5.2526426,"Ubiquitin E3 ligase (UBADC1, RNF123) (human)",UBAC1 RNF123
12.952279,8.629282,MCM complex (human),MCM4 MCM5 MCM6 MCM7 MCM2 MCM3
6.685903,8.259966,ORC complex (origin recognition complex) (human),ORC1L ORC2L ORC3L ORC4L ORC5L ORC6L
11.7675905,5.022049,"Ubiquitin E3 ligase (SKP1A, FBXW2, CUL1) (human)",CUL1 SKP1 FBXW2
11.335371,8.435625,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1) (human)",CUL4A DDB1 RBX1
7.47419,2.9867864,"Succinyl-CoA synthetase, GDP-forming (human)",SUCLG2 SUCLG1
5.17876,5.0119896,"Succinyl-CoA synthetase, ADP-forming (human)",SUCLA2 SUCLG1
8.029778,6.480262,Egasyn-glucuronidase complex (mouse),GUSB ES22
12.262764,6.125798,"Isocitrate dehydrogenase, cytoplasmic (human)",IDH1
12.673285,4.1968393,"Guanylyl cyclase, soluble (GUCY1A2, GUCY1B3) (human)",GUCY1B3 GUCY1A2
6.967522,4.6120925,"Guanylyl cyclase, soluble (GUCY1A3, GUCY1B3) (human)",GUCY1A3 GUCY1B3
10.961761,9.016006,"(ER)-localized multiprotein complex, Ig heavy chains associated (mouse)",PDIA4 SDF2L1 HSPA5 DNAJB11 P4HB HYOU1 CABP1 PPIB UGGT1 HSP90B1
5.0105963,5.0664325,"Nitric oxide synthase-dystrophin complex, skeletal muscle (mouse)",NOS1 DMD
9.12279,5.844305,Farnesyltransferase (human),FNTB FNTA
4.909039,4.945234,Beta-dystroglycan-caveolin-3 complex (human),CAV3 DAG1
13.033398,6.5412073,EXO1-MLH1-PMS2 complex (human),MLH1 EXO1 PMS2
10.080674,2.8482542,EXO1-MLH1-PCNA complex (human),PCNA MLH1 EXO1
9.214088,6.0981307,MSH4-MSH5-GPS2 complex (human),MSH4 GPS2 MSH5
7.5124073,3.0679317,Meprin A (human),MEP1B MEP1A
10.717846,7.49094,Tripeptidyl peptidase (mouse),TPP2
11.266136,4.0822387,Molybdopterin synthase (human),MOCS2
9.761357,6.1555448,"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4) (human)",PIK3R4 PIK3C3
13.124966,10.406087,18S U11/U12 snRNP (human),ZRSR2 SF3B5 SF3B3 SF3B4 ZCRB1 PDCD7 ABCB5 YBX1 RNPC3 SF3B14 PRPF8 LOC100130932 SNRPD3 SNRPD2 ZMAT5 DHX15 SNRPF SNRNP48 LOC100129492 SF3B1 SNRNP25 SNRPE SF3B2 SNRPB
5.3847284,5.24678,N-NOS-CHIP-HSP70-1 complex (human),NOS1 STUB1 HSPA1B
13.281064,6.113973,BASC complex (BRCA1-associated genome surveillance complex) (human),RFC4 BLM MLH1 RFC2 RFC1 MSH6 NBN MRE11A ATM BRCA1 MSH2 RAD50
11.53379,7.3149986,GCN5-TRRAP histone acetyltransferase complex (human),TAF5L KAT2A TRRAP TADA3 MSH6 TAF9 TAF10 BRCA1 MSH2 SUPT3H
5.2037005,5.2382965,"Succinate dehydrogenase complex II (EC 1.3.5.1), mitochondrial (mouse)",SDHD SDHB SDHC SDHA
11.389393,6.2500634,TFTC-type histone acetyl transferase complex (human),MED24 MED13 MED1 MED12 MED23 MED14 KAT2A TRRAP MED17 ESR1 MED16
8.709503,9.155345,BP-SMAD complex (human),MXI1 PSMC3 GJB6 KLF10 ERCC3 TGFBI BACH1 SMAD9
11.890305,6.2306123,MKP3-CK2alpha complex (mouse),DUSP6 CSNK2A1
10.052177,5.4333344,CRB1-MPP5-INADL complex (human),CRB1 MPP5 INADL
9.825443,5.252998,MPP4-MPP5-CRB1 complex (human),CRB1 MPP4 MPP5
10.576772,10.380672,"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN) (human)",APH1A PSENEN PSEN1 NCSTN
10.681606,10.261115,"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN) (human)",APH1B PSENEN PSEN2 NCSTN
10.6396885,10.308979,"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN) (human)",APH1A PSENEN PSEN2 NCSTN
11.723999,5.72071,TFIID-beta complex (human),TBP TAF13 TAF11 TAF12 TAF10 TAF1 TAF9 TAF7 TAF6 TAF5 TAF4 TAF9B TAF2
11.168518,6.7300515,TFTC complex (TATA-binding protein-free TAF-II-containing complex) (human),SF3B3 TAF13 TRRAP TAF12 TAF10 SUPT3H TAF6L TAF5L KAT2A TADA3 ATXN7 TAF9 TAF7 TAF6 TAF5 TAF4 TAF2
11.061052,8.835266,Prolyl 4-hydroxylase (alpha(I)-type) (human),P4HA1 P4HB
10.686238,8.762106,Prolyl 4-hydroxylase (alpha(III)-type) (human),P4HA3 P4HB
9.459041,6.5183787,STAGA complex (SPT3-TAF9-GCN5 acetyltransferase complex) (human),SF3B3 TRRAP TAF12 TAF10 SUPT7L SUPT3H TAF6L TAF5L KAT2A TADA3 ATXN7 TADA1 TAF9
9.637064,6.5955257,PCAF complex (human),TAF6L TAF5L TADA2A KAT2B TRRAP TADA3 TAF12 TAF9 TAF10 SUPT3H
12.482378,10.906754,STAGA core complex (SPT3-TAF9-GCN5 acetyltransferase complex) (human),KAT2A TAF9 SUPT3H
12.537961,5.700797,TIF-IB complex (mouse),TBP TAF1C TAF1A TAF1B
9.109769,8.381052,cRET-Shc-Grb2-Gab2-P85PI3K-Shp2 complex (mouse),RET PIK3R1 GAB2 PTPN11 GRB2 GM5500
11.64386,5.801903,"TFIID complex, B-cell specific (human)",TAF1 TBP TAF13 TAF11 TAF12 TAF9 TAF4B TAF10 TAF7 TAF6 TAF5 TAF4
8.423871,10.307836,WIP-WASp-actin-myosin-IIa complex (human),MYL6 ACTA2 MYL12A WIPF1 MYH9 WAS
9.80849,5.6421013,Vezf1-p68RacGap complex (mouse),ARHGAP22 VEZF1
11.068296,4.389576,TFIIA complex (human),GTF2A1 GTF2A2
11.533063,5.648051,DA complex (human),GTF2A1 TBP GTF2A2 TAF13 TAF11 TAF12 TAF10 TAF1 TAF9 TAF7 TAF6 TAF5 TAF4 TAF3 TAF2
11.290614,5.216199,DAB complex (human),GTF2A1 TBP GTF2A2 TAF13 TAF11 GTF2B TAF12 TAF10 TAF1 TAF9 TAF7 TAF6 TAF5 TAF4 TAF3 TAF2
13.349117,11.003092,"Cytochrome bc1-complex (EC 1.10.2.2), mitochondrial (mouse)",UQCRB UQCRQ UQCRC2 UQCR10 UQCRFS1 UQCRC1 UQCR11 CYC1 CYTB GM14088
11.570656,5.791131,TFIID complex (mouse),TAF1 TBP GM4799 TAF11 TAF12 TAF8 TAF7 LOC100048542 TAF4A TAF6 TAF5 TAF2
10.322317,6.5592537,Ryk-Wny1-Fzd8 complex (mouse),RYK FZD8 WNT1
10.289009,6.5722694,Ryk-Wny1 complex (mouse),RYK WNT1
10.444863,6.630339,Ryk-Wnt3a complex (mouse),RYK WNT3A
8.668229,7.632522,Ryk-Dvl1 complex (mouse),RYK DVL1
14.133093,2.4217274,"Kir4.1-dystrophin complex, cortical astrocytes (mouse)",KCNJ10 DMD
11.802917,5.9359417,TFIID complex (human),TAF1 TBP TAF15 TAF13 TAF11 TAF12 TAF9 TAF10 TAF7 TAF6 TAF5 TAF4
10.202347,5.0846972,"Kinase-scaffold-phosphatase complex, PKA-AKAP79-CaN (human)",PPP3CA PRKAR2A AKAP5
6.393783,6.19319,AMY-1-S-AKAP84-RII-beta complex (human),AKAP1 MYCBP PRKAR2B
5.1437845,4.9612203,KCNQ1 macromolecular complex (human),PPP1CC PRKACG KCNQ1 PRKAR2B PRKAR2A AKAP9 PRKACB PPP1CA PRKACA PPP1CB
8.662757,6.9707255,Polycystin-1-E-cadherin-beta-catenin complex (human),PKD1 CDH1 CTNNB1
8.637567,7.2470465,Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex (human),PKD1 CDH1 CTNNB1 FLOT2
11.920177,9.616009,TIP60 histone acetylase complex (human),RUVBL1 TRRAP KAT5 ACTL6A RUVBL2
12.384622,4.347945,"TRPC3-TRPC4 channel complex, redox-sensitive (human)",TRPC4 TRPC3
12.437468,8.996969,NuA4/Tip60 HAT complex (human),TRRAP MEAF6 ACTL6A RUVBL1 MORF4L2 C20ORF20 VPS72 ING3 YEATS4 KAT5 RUVBL2 EPC1 EP400 DMAP1 BRD8 MORF4
10.053103,5.1861362,XPA-ERCC1-ERCC4 complex (human),ERCC1 ERCC4 XPA
12.298006,10.480094,IMP3-IMP4-MPP10 complex (human),IMP3 IMP4 MPHOSPH10
11.555979,6.1386256,TRAP complex (human),MED1 MED4 THRA CCNC MED17 MED16 MED6 MED24 MED13 MED12 MED14 MED31 THRAP3 MED21 MED10 LOC100134189
6.3505864,6.353974,TRPC1-TRPC3-TRPC7 complex (human),TRPC7 TRPC3 TRPC1
11.512948,6.1666627,Mediator complex (mouse),MED1 BRD4 USP49 CCNC MED17 MED16 MED6 MED7 MED24 MED12 MED23 MED14 MED21 GM7107 GM5898 GM9434
13.473964,11.247755,"Cytochrome c oxidase (EC 1.9.3.1), mitochondrial (mouse)",COX5A COX7B ATP6 LOC100047065 COX5B COX7A2 COX6C COX6B1 LOC100048483 COX6A1 COX4I1 COX2 COX1
7.214669,2.4318833,IGF1-IGFBP3-ALS complex (human),IGFALS IGFBP3 IGF1
11.376508,6.278832,DRIP complex (human),MED1 VDR MED4 MED17 MED16 MED6 MED7 MED24 MED13 MED12 MED23 MED26 MED14 RXRB
7.419446,8.208359,NOS3-CAV1-NOSTRIN complex (human),NOS3 CAV1 NOSTRIN
10.065846,8.751426,TDT-TDIF2-core-histone complex (human),H2AFY DNTTIP2 DNTT H2AFY2
6.7774744,7.1554513,IFNB1-IFNAR1-IFNAR2- complex (human),IFNB1 IFNAR1 IFNAR2
6.3427587,6.3756733,RHOA-IP3R-TRPC1 complex (human),RHOA TRPC1 ITPR1
7.5901995,3.1889558,TRP1-G alpha-11-IP3R3-CAV1 signaling complex (human),GNA11 CAV1 TRPC1 ITPR3
9.926135,5.4804406,Channel complex TRPM6-TRPM7 (human),TRPM6 TRPM7
10.744688,6.776521,Decapping complex (human),DDX6 DCP1A EDC3 EDC4 DCP2
5.160037,4.9043303,Kir6.2-Sur1 complex (mouse),KCNJ11 ABCC8
13.268638,11.019027,LSm1-7 complex (human),LSM7 LSM2 LSM1 LSM6 LSM5 LSM4 LSM3
13.329801,10.977944,LSm2-8 complex (human),LSM7 LSM2 NAA38 LSM6 LSM5 LSM4 LSM3
13.546225,11.161509,"F1F0-ATP synthase (EC 3.6.3.14), mitochondrial (human)",ATP5EP2 ATPIF1 ATP6 ATP5L ATP5A1 ATP5C1 ATP5J ATP5I ATP5F1 ATP5O ATP5G1 ATP5J2 ATP5D ATP5B ATP5H
9.899733,7.504989,p300-CBP-p270-SWI/SNF complex (human),CREBBP SMARCC1 SMARCC2 SMARCB1 EP300 ARID1A SMARCA4
9.987332,7.5074596,p300-CBP-p270 complex (human),CREBBP EP300 ARID1A
12.202121,8.525408,PYR complex (mouse),SMARCD1 SMARCC2 SMARCB1 GM8494 HDAC2 ACTL6A ACTL6B IKZF1 CHD4 LOC100044461 ACTB RBBP7 GM7004 GM8399
6.576875,7.250553,ABIN2-NFKB1-MAP3K8 complex (human),TNIP2 NFKB1 MAP3K8
5.1690097,5.5953517,FHL2-p53-HIPK2 complex (human),FHL2 HIPK2 TP53
7.2219825,4.688385,Epo-R-PLC-gamma-TRPC2 complex (mouse),TRPC2 PLCG1 EPOR
6.9013557,4.7127852,Epo-R-IP(3)R type II-TRPC2 complex (mouse),TRPC2 ITPR2 EPOR
7.3714285,4.5564823,Epo-R-PLC-gamma 1-IP(3)R type II-TRPC2 signaling complex (mouse),TRPC2 ITPR2 PLCG1 EPOR
11.09398,7.7144313,Ikaros complex (mouse),SMARCD1 SMARCD2 SMARCD3 HDAC2 RBBP4 IKZF1 GM4864 IKZF2 CHD4 IKZF3 GM7004 SMARCA4
9.319269,10.540436,Ikaros-NuRD complex (mouse),HDAC2 IKZF1 GM4864 IKZF2 CHD4 IKZF3
11.477072,7.982073,Mi2/NuRD-BCL6-MTA3 complex (human),HDAC1 BCL6 MBD3 CHD4 MTA3
11.693104,8.188591,NuRD.1 complex (human),MTA1 HDAC1 HDAC2 RBBP4 MBD3 RBBP7 CHD4 MTA3
12.602508,4.0897427,Kv4.2-DPP10 channel complex (human),DPP10 KCND2
13.091074,10.979238,"TIM (TIMM17ab, TIMM23, TIMM44) complex, mitochondrial (human)",TIMM17B TIMM23 TIMM44 TIMM17A
8.900578,10.81152,MSL complex (human),MYST1 MSL3 KIAA1267 MSL2
13.783432,7.9122415,CTF18-CTF8-DCC1-RFC3 complex (human),CHTF8 RFC3 DSCC1 CHTF18
11.751178,8.14596,NRD complex (Nucleosome remodeling and deacetylation complex) (human),MTA1 KDM1A HDAC1 HDAC2 RBBP4 CHD4 CHD3
9.941296,2.961378,"Ubiquitin E3 ligase (SKP1A, SKP2, CUL1) (human)",CUL1 SKP1 SKP2
12.641338,4.1385703,CASK-LIN7C-APBA1 complex (human),CASK APBA1 LIN7C
10.935555,7.5679903,CoREST-HDAC complex (human),KDM1A HDAC1 HDAC2 PHF21A HMG20B ZNF217 RCOR1
5.1842666,4.971706,AKAP250-PKA-PDE4D complex (human),PRKACG AKAP12 PDE4D PRKACB PRKACA
13.511073,11.102046,"Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2) (human)",VHL CUL2 TCEB2 TCEB1
13.530172,11.114071,"TIM (TIMM9, TIMM10) complex, mitochondrial (human)",TIMM9 TIMM10
11.475912,7.505415,LSD1-CoREST complex (human),KDM1A RCOR1
10.790022,7.6809173,LSD1 complex (human),KDM1A HDAC1 CTBP1 PHF21A PHF21B ZMYM2 HMG20B RREB1 ZNF217 HMG20A RCOR3 RCOR1 HSPA1B
13.150177,6.182124,MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex) (human),TRRAP NBN MRE11A RAD50
12.894674,5.6697145,BLM-TRF2 complex (human),BLM TBPL1 TERF2
10.32394,7.22021,Tacc1-chTOG-AuroraA  complex (human),AURKAPS1 TACC1 CKAP5
11.568024,7.8348026,Anti-HDAC2 complex (human),GTF2I KDM1A HDAC1 HDAC2 PHF21A CHD4 KIAA0182 CHD3 ZMYM2 MTA1 ZMYM3 MTA2 SIN3B SIN3A RBBP4 RBBP7 HMG20B RCOR1
11.529116,7.6905303,anti-BHC110 complex (human),GTF2I ZMYM2 KDM1A ZMYM3 HDAC1 HDAC2 PHF21A HMG20B ZNF217 KIAA0182 RCOR1
11.791293,7.7512097,XFIM complex (human),GTF2I KDM1A ZMYM3 HDAC1 HDAC2
12.539388,6.760277,AGPS-GNPAT complex (human),AGPS GNPAT
11.285868,7.760357,BHC complex (human),KDM1A HDAC1 HDAC2 PHF21A HMG20B RCOR1
10.44502,7.3010793,RANBPM-Muskelin-TWA1-HSMpp8 complex (human),MKLN1 MPHOSPH8 RANBP9 C20ORF11
6.9046464,4.5608683,RANBPM-SMP1 complex (human),TMEM50A RANBP9
10.700769,7.645194,CtBP complex (human),KDM1A HDAC1 CBX4 CTBP2 HDAC2 CTBP1 EHMT1 EHMT2 CDYL ZEB1 ZEB2 ZNF516 RREB1 LCOR ZNF217 RCOR3 RCOR1
10.905108,7.5216765,ASPP1-SAM68 complex (human),KHDRBS1 PPP1R13B
10.509059,7.391621,HDAC1-associated protein complex (human),KDM1A MTA2 HDAC1 MBD2 RBBP4 MBD3 RBBP7 CHD3 RCOR1
9.473378,2.9147756,HPFH(-198) complex (mouse),HBG2 GTF2F1 GTF2H4 DNMT1
10.843331,7.9302764,HDAC1-associated core complex cI (human),KDM1A HDAC1 RCOR1
9.560512,8.087118,HDAC1-associated core complex cII (human),MTA2 HDAC1 MBD2 RBBP4 MBD3 GATAD2A RBBP7 CHD3 GATAD2B RCOR1
11.035752,8.037919,HDAC2-asscociated core complex (human),MTA2 HDAC2 RBBP4 MBD3 GATAD2A RBBP7 CHD3 GATAD2B
11.049267,4.0856185,AP3-BLOC1 complex (human),PLDN CNO SNAPIN AP3D1 DTNBP1 AP3B2 AP3B1 MUTED AP3M2 BLOC1S1 BLOC1S2 BLOC1S3 AP3S1 AP3S2 AP3M1
12.440548,10.159119,BLOC1-BLOC2 complex (human),PLDN CNO SNAPIN BLOC1S1 BLOC1S2 HPS3 BLOC1S3 HPS5 DTNBP1 HPS6 MUTED
11.192318,9.898103,HSF1-HSF2 complex (human),HSF1 HSF2
10.875313,4.5861692,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A) (human)",SNX2 SNX1 LOC100133770 VPS26A VPS29
12.827849,10.623594,"TIM (TIMM23, TIMM50) complex, mitochondrial (human)",TIMM50 TIMM23
13.821831,2.9709723,BKCA-beta2AR-AKAP79 signaling complex (human),KCNMA1 ADRB2 AKAP5
14.033139,2.4853084,BKCA-beta2AR complex (human),KCNMA1 ADRB2
10.668536,10.409541,Presenilin-TMP21 complex (mouse),APH1A PSENEN PSEN1 NCSTN GM4024
10.673933,7.7115726,TMP21-P24 complex (mouse),NRSN1 GM4024
14.05378,2.457144,Metallothionein-3 complex (mouse),ACTB DPYSL2 HSP90AB1 CKB MT3 HSPA1B
14.256326,2.3467574,Mt3-Hsp84-Ck complex (mouse),HSP90AB1 CKB MT3
13.664467,7.318962,GINS complex (human),GINS2 GINS3 GINS1 GINS4
9.444781,7.1822243,Tis7-Sin3-Hdac1-Ncor1-Sap30 complex (mouse),NCOR1 IFRD1 SIN3B GM4864 SAP30
9.1443815,10.643909,RANBMP-CD39 complex (human),ENTPD1 LOC727803
7.374212,2.9330819,C-CFTR-NHERF(PDZ1 domain)-ezrin complex (human),LOC100129652 SLC9A3R1 CFTR
7.406941,6.0359197,PAX9-MSX1 complex (human),PAX9 MSX1
11.107023,8.135803,MeCP1 complex (human),MTA2 HDAC1 HDAC2 MBD2 RBBP4 MBD3 RBBP7 CHD4 GATAD2B
11.931956,5.2233253,Apg16L-Apg12-Apg5 complex (mouse),ATG16L1 ATG5 ATG12
7.630806,3.2363498,CFTR-NHERF-beta(2)AR signaling complex (human),ADRB2 SLC9A3R1 CFTR
7.708358,3.1582701,Cd2ap-Fyn complex (mouse),CD2AP FYN
5.0752826,5.1962047,Cd2ap-Synpo complex (mouse),CD2AP SYNPO
13.538568,3.41154,Bad-Gk-Wave1-Pkaca-Ppp1cc complex (mouse),GM9231 BAD WASF1 PRKACA GCK
11.505147,7.693061,BRMS1-SIN3-HDAC complex (human),BRMS1 HDAC1 SIN3B HDAC2 SIN3A RBBP4 RBBP7 SAP30
11.880273,10.520735,BRMS1-RBP1 complex (human),BRMS1 ARID4B
12.155705,5.7054586,ARD1-NATH complex (human),NAA15 TRIM23
12.120704,10.416795,"SNARE complex (RINT1, ZW10, p31) (human)",ZW10 PSMD8 RINT1
14.133602,2.4490125,"SNARE complex (HGS, SNAP25, STX13) (human)",SNAP25 HGS STX12
14.209419,2.4585855,"SNARE complex (VAMP2, SNAP25, STX13) (human)",SNAP25 VAMP2 STX12
12.206092,8.441673,BRG1-SIN3A complex (human),SMARCD1 SMARCC1 SMARCD2 SMARCD3 SMARCC2 SMARCB1 HDAC2 ACTL6A PRMT5 SMARCE1 ARID1A SMARCA4 SIN3A RBBP4
12.227616,8.458848,BRM-SIN3A complex (human),SMARCD1 SMARCC1 SMARCD2 SMARCD3 SMARCC2 SMARCB1 HDAC1 HDAC2 ACTL6A PRMT5 SMARCE1 ARID1A SMARCA2 SIN3A RBBP4
7.6114855,3.274079,PU.1-associated protein complex (mouse),MECP2 HIST1H2BA CEACAM1 SFPI1 NCL
9.324594,2.953771,PU.1-Sin3A-Hdac-MeCP2 complex (mouse),MECP2 SFPI1 SIN3A GM4864
6.0983577,9.157985,TRPV5-S100A10-annexin 2 complex (mouse),ANXA2 TRPV5 S100A10
6.120912,9.201134,S100A10-annexin 2 complex (mouse),ANXA2 S100A10
8.170986,9.974788,PU.1-SIN3A-HDAC complex (human),SPI1 HDAC1 SIN3A
8.244219,9.977668,PU.1-TBP complex (human),TBP SPI1
13.254384,4.5443068,MAF1 complex (human),RB1 MRFAP1 MORF4
9.612414,11.482356,MAF2 complex (human),MYST1 MORF4
6.0323567,9.152979,P2X7 receptor signalling complex (human),ITGB2 P2RX7 ACTB MPP3 SVIL ACTN4 HSP90AB1 LAMA3 PTPRB HSPA8 PI4KA HSPA1B
12.484598,10.993679,DDB2 complex (human),GPS1 COPS7B COPS7A RBX1 COPS5 DDB2 COPS4 CUL4A DDB1 COPS6 COPS3 COPS2 COPS8
12.526146,11.034838,CSA complex (human),GPS1 COPS7B COPS7A RBX1 COPS5 COPS4 CUL4A DDB1 COPS6 COPS3 COPS2 ERCC8 COPS8
12.224488,10.713034,CSA-POLIIa complex (human),GPS1 COPS7B COPS7A RBX1 COPS5 COPS4 CUL4A DDB1 COPS6 POLR2A COPS3 COPS2 ERCC8 COPS8
11.189647,4.1018705,"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1) (human)",CUL1 FBXO31 RBX1 SKP1
7.627487,4.924719,"SNARE complex (STX4, SNAP23, VAMP1) (human)",SNAP23 VAMP1 STX4
13.499946,2.8048878,"SNARE complex (STX4, SNAP23, VAMP2) (human)",SNAP23 VAMP2 STX4
10.08849,3.2459567,SIN3 complex (human),HDAC1 HDAC2 SIN3A RBBP4 SAP18 RBBP7 SAP30
6.981982,6.921604,"SNARE complex (STX4, VAMP1, VAMP7) (human)",VAMP7 VAMP1 STX4
8.414731,5.870742,"SNARE complex (Vti1b, Stx6, Stx7) (mouse)",STX7 VTI1B STX6
9.739902,2.7350028,SIN3-ING1b complex I (human),HDAC1 HDAC2 SIN3A RBBP4 SAP18 ARID4B RBBP7 ING1 SAP30
12.224956,8.365505,SIN3-ING1b complex II (human),SMARCD1 SMARCC1 SMARCC2 SMARCB1 HDAC1 HDAC2 ACTL6A ARID4B ARID1A ING1 SAP30 SMARCA4 SIN3A RBBP4 SAP18 RBBP7
8.069004,6.632847,NCOR-HDAC3 complex (human),TBL1XR1 NCOR1 HDAC3 GPS2 TBL1X
9.815374,2.946009,SIN3-SAP25 complex (human),SAP130 HDAC1 SAP25 HDAC2 SIN3A RBBP4 SUDS3 SAP18 ARID4B RBBP7 SAP30
9.21606,7.3769846,NCOR-SIN3-RPD3 complex (human),NCOR2 SIN3B HDAC2 SIN3A
7.311263,2.503219,C/EBPalpha-HNF6 complex (human),CEBPA ONECUT1
9.470993,7.4798994,NCOR-SIN3-HDAC1 complex (human),NCOR2 HDAC1 SIN3A
10.112028,10.221496,TRAF6-TAK1 complex (human),TRAF6 MAP3K7
9.336822,3.1751184,MeCP2-SIN3A-HDAC complex (human),MECP2 HDAC1 HDAC2 SIN3A
4.9823837,5.0729704,Trpc1-dystrophin-alpha1-syntrophin complex (mouse),TRPC1 DMD SNTA1
7.461761,8.998204,UTM-SGCE-DAG1-CAV1-NOS3 complex (human),SGCE NOS3 CAV1 DAG1 UTRN
13.001443,10.5579,Exon junction complex (F4A3-MLN51-UPF3B-MAGOH-Y14-PYM) (human),MAGOH EIF4A3 RBM8A UPF3B CASC3 WIBG
7.7951126,7.8055553,Prune-Gelsolin complex (human),GSN PRUNE
10.9001875,5.84349,Prune-GSK3beta complex (human),GSK3B PRUNE
12.884815,11.054268,Prune/Nm23-H1 complex (human),PRUNE NME1
11.815635,9.493923,"Apoptosis- and splicing-associated protein complex (ASAP-S), SAP18-RNPS1-Acinus-S (human)",SAP18 RNPS1 ACIN1
13.283666,10.735099,Y14-Magoh complex (human),MAGOH RBM8A
8.080872,9.748844,Dysferlin-affixin complex (human),DYSF PARVB
12.568227,10.604773,TREX complex (human),BAT1 THOC2 THOC1 THOC4 THOC3 THOC6 THOC5 THOC7
12.420683,10.872275,NDPKA-AMPKalpha1 complex (human),PRKAA1 NME1
13.230502,7.9011126,THO complex (human),THOC2 THOC1 THOC6 THOC5 THOC7
12.332156,8.465076,LARC complex (LCR-associated remodeling complex) (human),SMARCC1 SMARCD2 SMARCC2 SMARCB1 HDAC1 HDAC2 ACTL6A MBD2 MBD3 SMARCE1 ARID1A CHD4 SMARCA4 GATAD2B ACTB MTA2 RBBP4 DPF2 HNRNPC
12.1511,10.190467,URI complex (Unconventional prefoldin RPB5 Interactor) (human),RUVBL1 RUVBL2 POLR2E STAP1 CUL1 PFDN2 SKP1 C19ORF2 SKP2
10.549105,6.946774,ITCH-FAM/USP9x complex (human),USP9X ITCH
10.187966,7.8626223,SMG-1-Upf1-eRF1-eRF3 complex (SURF) (human),UPF1 SMG1 ETF1 GSPT2 GSPT1
12.958002,10.424572,Exon junction complex (human),MAGOH EIF4A3 BAT1 RBM8A RNPS1 UPF3B THOC4 SRRM1
14.145962,2.6787095,MR-UBC9-SRC1 complex (human),PPP3CA NCOA1 NR3C2
12.154804,9.420696,NuA4/Tip60-HAT complex B (human),RUVBL1 TRRAP KAT5 ACTL6A RUVBL2 EPC1 DMAP1 MORF4
12.881749,10.431831,Exosome (human),EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 DIS3 EXOSC9 EXOSC4 EXOSC3 EXOSC2 EXOSC1
11.383756,9.191846,DDB complex (human),DDB2 DDB1
14.156178,2.497921,"SNARE complex (VAMP2, SNAP25, STX1a, CPLX1) (human)",SNAP25 CPLX1 VAMP2 STX1A
14.130735,2.4635043,"SNARE complex (VAMP2, SNAP25, STX1a, CPLX2) (human)",SNAP25 VAMP2 CPLX2 STX1A
7.2826133,4.5323076,"SNARE complex (STX11, VAMP2, SNAP23) (human)",SNAP23 VAMP2 STX11
12.581889,8.556244,NuA4/Tip60-HAT complex A (human),TRRAP MEAF6 ACTL6A RUVBL1 C20ORF20 ING3 YEATS4 KAT5 RUVBL2 EPC1 EPC2 EP400 DMAP1 BRD8 MORF4
12.270472,8.449471,DMAP1-associated complex (human),RUVBL1 VPS72 TRRAP SRCAP ACTL6A RUVBL2 EPC1 EP400 DMAP1 BRD8
6.955613,4.6017776,"SNARE complex (STX2, SNAP23) (human)",SNAP23 STX2
7.4498982,4.7794375,"SNARE complex (STX4, SNAP23) (human)",SNAP23 STX4
12.231258,8.330745,BRM-SIN3A-HDAC complex (human),SMARCD1 SMARCC1 SMARCD2 SMARCC2 SMARCB1 HDAC2 ACTL6A SIN3A PRMT5 SMARCE1 ARID1A SMARCA2
11.362115,7.789284,eRF1-eRF3-GTP-Mg(2+) complex (human),ETF1 GSPT2 GSPT1
11.838339,9.116547,FCP1-associated protein complex (human),POLR2B CTDP1 PRMT5 STK38 ERH GTF2F1 WDR77
10.385713,8.519899,"Upf complex (UPF1, UPF2, UPF3a) (human)",UPF2 UPF1 UPF3A
